Sub * SUBJ SUBJ !Ê—“‘Ì!
W * N N,SING,PR œÂ„Ì—Ì
W * P P œ—
W * N N,SING,COM,GEN œÊÌ
W * N N,SING,NUM 200
W * N N,SING,COM „ —
W * N N,SING,COM,GEN ‰‘«‰
W * N N,SING,COM »—‰“
W * RA RA —«
W * N N,SING,COM ﬂ”»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN œÊÌ
W * N N,SING,NUM 4
W * P P œ—
W * N N,SING,NUM 400
W * N N,SING,COM,GEN „ —
W * ADJ ADJ,SIM  Ì„Ì
W * CON CON ‰Ì“
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN œÊÌ
W * ADJ ADJ,SIM,GEN «„œ«œÌ
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * ADJ ADJ,SIM,GEN ¬“«œ
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * N N,SING,COM,GEN ‰‘«‰
W * N N,SING,COM ‰ﬁ—Â
W * RA RA —«
W * N N,SING,COM ’«Õ»
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ÃÊœÊ
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * P P,GEN »—«Ì
W * N N,SING,COM ‘—ﬂ 
W * P P œ—
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * N N,SING,COM,GEN ÃÊœÊ
W * N N,SING,COM,GEN ﬁÂ—„«‰Ì
W * N N,SING,LOC,PR ¬”Ì«
W * ADJ ADJ,SIM,GEN ⁄«“„
W * N N,SING,LOC,PR,GEN «“Êﬂ«Ì
W * N N,SING,LOC,PR é«Å‰
W * N N,SING,LOC,GEN „Õ·
W * N N,SING,COM,GEN »—ê“«—Ì
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁÂ Â«
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM «⁄“«„Ì
W * P P »Â
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁÂ Â«
W * RA RA —«
W * N N,SING,PR,GEN „”⁄Êœ
W * N N,SING,PR ¬ŒÊ‰œ“«œÂ
W * P P «“
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR Œ—«”«‰
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * N N,SING,NUM 60
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM °
W * N N,SING,PR,GEN ¬—‘
W * N N,SING,PR „Ì—«”„«⁄Ì·Ì
W * P P «“
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR ·—” «‰
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * N N,SING,NUM 66
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM °
W * ADJ ADJ,SIM,GEN «„Ì‰
W * N N,SING,PR ‘«ÿ—“«œÂ
W * P P «“
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR ›«—”
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * N N,SING,NUM 37
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM °
W * N N,SING,PR,GEN ﬂ«Ÿ„
W * N N,SING,PR ”«—ÌŒ«‰Ì
W * P P «“
W * N N,SING,LOC,PR ‘Â——Ì
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * N N,SING,NUM 81
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM °
W * N N,SING,PR,GEN „”⁄Êœ
W * N N,SING,PR Œ”—ÊÌ ‰é«œ
W * P P «“
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR «Ì·«„
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * N N,SING,NUM 90
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM °
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ›·«Õ
W * P P «“
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR Œ—«”«‰
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * N N,SING,NUM 100
W * N N,SING,COM ﬂÌ·Êê—„
W * CON CON Ê
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR „Ì—«‰
W * P P «“
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR  Â—«‰
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * PP PP,GEN »Â «÷«›Â
W * N N,SING,NUM Ìﬂ’œ
W * N N,SING,COM ﬂÌ·Êê—„
W * N N,SING,COM  ‘ﬂÌ·
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁ« 
W * N N,PL,TIME,GEN —Ê“Â«Ì
W * ADJ ADJ,ORD ‘‘„
W * P P  «
W * ADJ ADJ,ORD,GEN Â‘ „
W * N N,SING,MON Œ—œ«œ
W * N N,SING,TIME „«Â
W * ADJ ADJ,SIM »—ê“«—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR «„Ì‰Ì
W * N N,SING,COM,GEN ”—„—»Ì
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ÃÊœÊ
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN «—œÊÌ
W * N N,SING,COM,GEN ¬„«œêÌ
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * P P »«
W * N N,PL,COM,GEN «—œÊÂ«Ì
W * ADJ ADJ,SIM,INDF „Œ ·›Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,LOC,GEN ‘Â—Â«Ì
W * N N,SING,LOC,PR „‘Âœ
W * DELM DELM °
W * N N,SING,LOC,PR „Õ„Êœ¬»«œ
W * CON CON Ê
W * N N,SING,LOC,PR  Â—«‰
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM ›‘—œÂ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,4 ﬂ—œÌ„
W * DELM DELM °
W * V V,PRE,ADJC,4 «„ÌœÊ«—Ì„
W * P P »«
W * N N,SING,COM,GEN ¬„«œêÌ
W * ADJ ADJ,SIM ﬂ«„·
W * CON CON Ê
W * P P,GEN »œÊ‰
W * QUA QUA ÂÌç
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ¬”Ì» œÌœêÌ
W * P P »Â
W * N N,PL,COM,GEN ‰ «ÌÃ
W * ADJ ADJ,SIM,INDF „Ê›ﬁÌ  ¬„Ì“Ì
W * N N,SING,COM œ” 
W * V V,SUB,POS,4 Ì«»Ì„
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »«
W * ADJ ADJ,SIM „Â„
W * N N,SING,NFL,GEN ŒÊ«‰œ‰
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁÂ Â«
W * P P,GEN »—«Ì
W * N N,SING,COM Ê—Êœ
W * P P »Â
W * N N,SING,COM,GEN «·„ÅÌﬂ
W * N N,SING,LOC,PR ”Ìœ‰Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,NUM çÂ«—
W * N N,SING,COM,GEN ”Â„ÌÂ
W * N N,SING,COM Ê—ÊœÌ
W * P P »Â
W * N N,SING,COM «·„ÅÌﬂ
W * QUA QUA,GEN Õœ«ﬂÀ—
W * N N,SING,COM «” ›«œÂ
W * RA RA —«
W * P P «“
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM ›—’ 
W * P P,GEN »—«Ì
W * P P »Â
W * N N,SING,COM œ” 
W * N N,SING,NFL,GEN ¬Ê—œ‰
W * N N,SING,COM,GEN ”Â„ÌÂ
W * ADJ ADJ,CMPR »Ì‘ —
W * N N,SING,COM «” ›«œÂ
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ÃÊœÊ
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,SIM,GEN ﬁ»·
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁ« 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * N N,SING,LOC,PR çÌ‰
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * P P »Â
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,ORD œÊ„
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,SING,COM «”» œÊ«‰Ì
W * P P œ—
W * N N,SING,LOC,PR ‘Â—ﬂ—œ
W * DELM DELM #
W * ADJ ADJ,ORD œÊ„Ì‰
W * N N,SING,COM,GEN ﬂÊ—”
W * ADJ ADJ,SIM,GEN »Â«—Â
W * N N,SING,COM «”» œÊ«‰Ì
W * N N,SING,TIME,GEN ’»Õ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * P P œ—
W * N N,SING,LOC „—€“«—
W * N N,SING,LOC,PR ‘Â—ﬂ—œ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * DET DET «Ì‰
W * N N,SING,COM œÊ—
W * P P «“
W * N N,SING,COM „”«»ﬁÂ
W * P P œ—
W * N N,SING,COM,GEN ‰é«œ
W * N N,PL,COM,GEN «”»Â«Ì
W * N N,SING,PR  —Ê»—œ
W * N N,SING,PR,GEN „Ì·«œ
W * N N,SING,PR ⁄·Ì„Ì—“«œÂ
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR ›—“«œŒ«‰
W * P P «“
W * N N,SING,LOC,GEN »«‘ê«Â
W * N N,SING,LOC,PR “«ê—”
W * ADJ ADJ,ORD «Ê·
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,SING,PR,GEN ﬁ«”„
W * N N,SING,PR Œœ—Ì
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,COM  Ê Ì«
W * P P «“
W * N N,SING,LOC,GEN »«‘ê«Â
W * N N,SING,PR ê·” «‰
W * CON CON Ê
W * N N,SING,PR,GEN Â«‘„
W * N N,SING,PR ›«÷·Ì
W * P P »«
W * N N,SING,COM,GEN „«œÌ«‰
W * N N,SING,PR ê·çÂ—Â
W * P P «“
W * N N,SING,LOC,GEN »«‘ê«Â
W * N N,SING,PR –Ê«·Ã‰«Õ
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * ADJ ADJ,ORD ”Ê„
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ‰é«œ
W * N N,PL,COM,GEN «”»Â«Ì
W * N N,SING,PR ⁄—»
W * CON CON Ê
W * N N,SING,PR ﬂ—œ
W * CON CON ‰Ì“
W * N N,SING,PR «”œ«··Â
W * N N,SING,PR ‘—Ì›Ì
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,COM »·Ê«
W * DELM DELM °
W * N N,SING,PR Õ›ÌŸ «··Â
W * N N,SING,PR »‰Ì ÿ«·»Ì
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR êÊœ—“
W * CON CON Ê
W * N N,SING,PR,GEN «»—«ÂÌ„
W * N N,SING,PR ”„Ì⁄
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR  ﬂ«Ê—
W * P P «“
W * N N,SING,LOC,GEN »«‘ê«Â
W * N N,SING,PR ê·” «‰
W * ADJ ADJ,ORD «Ê·
W * P P  «
W * ADJ ADJ,ORD ”Ê„
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM „”«»ﬁÂ
W * P P »«
W * N N,SING,COM,GEN «” ﬁ»«·
W * ADJ ADJ,SIM,GEN ŒÊ»
W * N N,PL,COM  „«‘«çÌ«‰
W * ADJ ADJ,SIM —Ê»Â —Ê
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN  ’ÊÌ—
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR œ«ÌÌ
W * N N,SING,COM,GEN ›Ê »«·Ì” 
W * N N,SING,LOC,PR «Ì—«‰
W * P P,GEN —ÊÌ
W * N N,SING,COM,GEN Ã·œ
W * N N,SING,COM,GEN ‘„«—Â
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * N N,SING,COM,GEN „«Â‰«„Â
W * N N,SING,COM,GEN ﬂ‰›œ—«”ÌÊ‰
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR ¬”Ì«
W * N N,SING,COM ç«Å
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ‰‘—ÌÂ
W * P P,GEN —ÊÌ
W * N N,SING,COM,GEN Ã·œ
W * ADJ ADJ,SUP  «“Â  —Ì‰
W * N N,SING,COM,GEN ‘„«—Â
W * PRO PRO,R,XOD ŒÊœ
W * CON CON Â„ç‰Ì‰
W * P P »«
W * N N,PL,COM,GEN Õ—Ê›
W * ADJ ADJ,SIM œ—‘ 
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN ‘„«—Â
W * N N,SING,NUM Ìﬂ
W * DELM DELM -
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR œ«ÌÌ
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM,GEN «› Œ«—
W * N N,SING,LOC,PR ¬”Ì«
W * RA RA —«
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 ¬Ê—œ
W * DELM DELM .
W * N N,SING,COM,GEN „«Â‰«„Â
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR ¬”Ì«
W * N N,SING,NUM Â› 
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,SIM,GEN œ«Œ·Ì
W * N N,SING,COM,GEN ‘„«—Â
W * N N,SING,TIME,GEN „«Â
W * N N,SING,MON,GEN „Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * N N,PL,COM,INDF ê“«—‘Â«ÌÌ
W * P P,GEN œ—»«—ÂÒ
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR œ«ÌÌ
W * N N,SING,COM «Œ ’«’
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * P P »«
W * N N,PL,COM,GEN  ’«ÊÌ—
W * ADJ ADJ,SIM,GEN —‰êÌ
W * ADJ ADJ,SIM »“—ê
W * CON CON Ê
W * ADJ ADJ,SIM,INDF “Ì»«ÌÌ
W * P P «“
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,INO ¬—«” Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM ’›Õ« 
W * N N,SING,COM,INDF  ’ÊÌ—Ì
W * P P «“
W * N N,SING,PR œ«ÌÌ
W * P P »«
W * N N,SING,COM,GEN ÅÌ—«Â‰
W * N N,SING,COM,GEN ‘„«—Â
W * N N,SING,NUM,GEN 10
W * N N,SING,COM ›Ê »«·
W * P P »«
W * N N,SING,COM,GEN ‰Ê‘ Â
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,COM ç«Å
W * ADJ ADJ,INO —”ÌœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ê“«—‘
W * DET DET «Ì‰
W * N N,SING,COM ‰‘—ÌÂ
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * DELM DELM "
W * N N,SING,PR œ«ÌÌ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN Å«œ‘«Â
W * N N,SING,LOC,PR ¬”Ì«
W * DELM DELM "
W * N N,SING,COM  «Ãê–«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * ADJ ADJ,INO ¬„œÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR œ«ÌÌ
W * N N,SING,COM,GEN »«“Ìﬂ‰
W * ADJ ADJ,SIM,GEN „Ì«‰Ì
W * N N,SING,COM,GEN Œÿ
W * N N,SING,COM,GEN Õ„·Â
W * N N,SING,LOC,GEN »«‘ê«Â
W * N N,SING,PR Â— «
W * N N,SING,LOC,PR,GEN »—·Ì‰
W * N N,SING,LOC,PR ¬·„«‰
W * CON CON ﬂÂ
W * N N,SING,NUM œÊ
W * N N,SING,COM »«—
W * P P,GEN »—«Ì
W * P P »Â
W * N N,SING,COM œ” 
W * N N,SING,NFL,GEN ¬Ê—œ‰
