Sub * SUBJ SUBJ !”Ì«”Ì!
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * CON CON,COMP Ã“
W * N N,SING,COM,GEN «‰Ã«„
W * ADJ ADJ,SIM,GEN ’ÕÌÕ
W * N N,PL,COM «„Ê—
W * P P œ—
W * N N,SING,COM ”—
W * V V,SUB,NEG,6 ‰Å—Ê—‰œ
W * DELM DELM °
W * CON CON Ê
W * N N,PL,COM ÿ—ÕÂ«
W * CON CON Ê
W * N N,PL,COM,GEN Å—ÊéÂ Â«Ì
W * ADJ ADJ,SIM ⁄„—«‰Ì
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM ⁄«œ·«‰Â
W * P P œ—
W * N N,SING,COM,GEN ”ÿÕ
W * N N,SING,LOC ﬂ‘Ê—
W * P P »Â
W * N N,SING,COM «Ã—«
W * V V,SUB,POS,3 œ—¬Ìœ
W * CON CON Ê
W * P P «“
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM «”—«›
W * CON CON Ê
W * N N,SING,COM  »–Ì—
W * N N,SING,COM Å—ÂÌ“
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON ”Å”
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * N N,SING,COM,INDF  Ã—»Â «Ì
W * CON CON ﬂÂ
W * N N,SING,COM «Ì‰Ã«‰»
W * P P «“
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,ORD,GEN Å‰Ã„
W * N N,SING,COM „Ã·”
W * V V,PRS,POS,1 œ«—„
W * DELM DELM °
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  Ê“Ì⁄
W * N N,SING,COM »ÊœÃÂ
W * P P »«
W * QUA QUA,GEN Â„Â
W * N N,SING,COM,INDF  ·«‘Ì
W * CON CON ﬂÂ
W * N N,PL,COM „”∆Ê·«‰
W * P P œ—
W * N N,SING,COM,GEN  ‰ŸÌ„
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ‰‘«‰
W * V V,PA,PRG,POS,6 „Ì œ«œ‰œ
W * DELM DELM °
W * CON CON,COMP »Â Ã“
W * N N,PL,COM „Ê«—œ
W * CON CON Ê
W * N N,PL,COM,INDF „Ê«÷⁄Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —Ì«” 
W * ADJ ADJ,SIM,GEN „Õ —„
W * ADJ ADJ,SIM,GEN ÅÌ‘Ì‰
W * N N,SING,COM „Ã·”
W * V V,PA,SIM,POS,3 ›—„Êœ
W * DELM DELM °
W * P P œ—
W * N N,PL,COM,INDF »Œ‘Â«ÌÌ
W * ADJ ADJ,SIM „ «À—
W * P P «“
W * N N,PL,COM,GEN ŒÊ«”  Â«Ì
W * ADJ ADJ,SIM €Ì—⁄«œ·«‰Â
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM  ·›Ìﬁ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ’Õ‰
W * ADJ ADJ,SIM ⁄·‰Ì
W * CON CON ‰Ì“
W * PRO PRO,INDF,SING ç‰Ì‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,COM,INDF ‰„«Ì‰œÂ «Ì
W * P P »Â
W * ADV ADV,GENR,SIM ‰«ê“Ì—
W * N N,SING,COM ”⁄Ì
W * P P »—
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON  «
W * N N,SING,COM,INDF ”Â„Ì
W * ADJ ADJ,CMPR »Ì‘ —
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ¬‰
W * N N,SING,COM,GEN ÕÊ“Â
W * ADJ ADJ,SIM,GEN «‰ Œ«»ÌÂ
W * PRO PRO,R,XOD ŒÊœ
W * V V,SUB,POS,3 ”«“œ
W * DELM DELM .
W * ADJ ADJ,SIM „Â„
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM »ÊœÃÂ
W * P P œ—
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,LOC ﬂ‘Ê—
W * P P »«
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * N N,SING,NFL,GEN ê—› ‰
W * N N,PL,COM ÷—Ê— Â«
W * CON CON Ê
W * N N,PL,COM «Ê·ÊÌ Â«
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM ⁄·„Ì
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ«—‘‰«”«‰Â
W * N N,SING,COM  ’ÊÌ»
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,PL,COM ÿ—ÕÂ«
W * CON CON Ê
W * N N,PL,COM ·Ê«ÌÕ
W * P P œ—
W * N N,PL,COM,INDF „Ê«—œÌ
W * ADJ ADJ,SIM ç‰œ
W * ADJ ADJ,SIM „ «À—
W * P P «“
W * N N,PL,COM,GEN ŒÊ«” Â«Ì
W * N N,SING,COM ê—ÊÂ
W * CON CON Ê
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM,INDF Œ«’Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * P P »Â
W * N N,PL,COM ‰Ì«“Â«
W * CON CON Ê
W * N N,PL,COM,GEN ÷—Ê— Â«Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM,INDF «⁄ ‰«ÌÌ
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON ”Å”
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM ‘—Ì›
W * CON CON Ê
W * N N,SING,COM,GEN »“—êÊ«—
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM,GEN œÊ—Â
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,COM ç‘„
W * V V,PA,NAR,POS,6 œÊŒ Â «‰œ
W * CON CON Ê
W * N N,SING,COM,GEN ÿ«·»
W * N N,SING,COM ⁄œ«· 
W * CON CON Ê
W * N N,PL,COM «⁄—«÷
W * P P «“
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ‰«—Ê«ÌÌ
W * CON CON Ê
W * N N,SING,COM  »⁄Ì÷
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,SING,GR „—œ„
W * P P »«
W * QUA QUA ÂÌç
W * N N,SING,COM ‘Œ’
W * CON CON Ê
W * N N,SING,GR,INDF ê—ÊÂÌ
W * N N,SING,COM,GEN ÅÌ„«‰
W * ADJ ADJ,SIM «»œÌ
W * V V,PA,NAR,NEG,6 ‰»” Â «‰œ
W * CON CON Ê
W * N N,SING,COM,GEN ⁄·«ﬁÂ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,INO »” Â
W * P P »Â
W * N N,SING,COM,GEN ⁄„·ﬂ—œ
W * N N,PL,COM „”∆Ê·«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * N N,SING,SURN „Ê·Ì «·„ÊÕœÌ‰
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,INDF ‰«„Â «Ì
W * N N,SING,COM Œÿ«»
W * P P »Â
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN ⁄„«·
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 „Ì ‰ÊÌ”œ
W * DELM DELM :
W * PRO PRO,personal,SING,1 „‰
W * P P »—
W * PRO PRO,personal,SING,2  Ê
W * P P œ—
W * N N,SING,COM,GEN «ﬁ«„Â
W * N N,SING,COM œÌ‰
W * N N,SING,COM  ﬂÌÂ
W * V V,PRS,POS,1 œ«—„
W * CON CON Ê
W * P P »Â
W * N N,SING,NFL,GEN ‘ﬂ” ‰
W * N N,SING,COM,GEN ‰ŒÊ 
W * N N,PL,COM ê‰Â ÅÌ‘ê«‰
W * DELM DELM °
W * P P »Â
W * N N,PL,COM,AFF,2 œ” «‰ 
W * N N,SING,COM ç‘„
W * V V,PA,NAR,POS,1 œÊŒ Â «„
W * DELM DELM .
W * P P «“
W * N N,SING,COM Œœ«Ê‰œ
W * P P œ—
W * N N,PL,COM ”Â„« 
W * N N,SING,COM «” ⁄«‰ 
W * V V,IMP,POS,2 »ÃÊÌ
W * CON CON Ê
W * P P »«
W * N N,SING,GR „—œ„
W * N N,SING,COM ›—Ê ‰Ì
W * CON CON Ê
W * ADJ ADJ,SIM ‰—„Ì
W * V V,IMP,POS,2 ﬂ‰
W * CON CON Ê
W * P P,GEN „Ì«‰
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * P P œ—
W * N N,SING,COM ‰ê«Â
W * CON CON Ê
W * N N,SING,COM «‘«— 
W * CON CON Ê
W * N N,SING,COM  ÕÌ 
W * CON CON Ê
W * N N,SING,COM «Õ —«„
W * P P »Â
W * N N,SING,COM  ”«ÊÌ
W * N N,SING,COM —› «—
W * V V,IMP,POS,2 ﬂ‰
W * CON CON  «
W * N N,PL,COM ”—‘‰«”«‰
W * CON CON Ê
W * N N,PL,COM »“—ê«‰
W * N N,SING,COM,GEN ÿ„⁄
W * ADJ ADJ,SIM ” „ ê—Ì
W * CON CON Ê
W * N N,SING,COM Ìﬂ ”Ê‰ê—Ì
W * P P œ—
W * PRO PRO,personal,SING,2  Ê
W * V V,SUB,NEG,6 ‰»‰œ‰œ
W * CON CON Ê
W * N N,PL,COM ê„‰«„«‰
W * CON CON Ê
W * N N,PL,COM ÷⁄Ì›«‰
W * P P «“
W * PRO PRO,personal,SING,2  Ê
W * ADJ ADJ,SIM ‰Ê„Ìœ
W * V V,SUB,NEG,6 ‰ê—œ‰œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ‘ÌŒ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM «œ«„Â
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,GENR,SIM »Â Õ„œ«··Â
W * P P œ—
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * PRO PRO,personal,PL,1 „«
W * DELM DELM °
W * N N,PL,GR ê—ÊÂÂ«
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ›—„ÊœÂ
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * DELM DELM :
W * N N,PL,COM Ã‰«ÕÂ«
W * N N,SING,COM,GEN «Œ ·«›
W * ADJ ADJ,SIM »‰Ì«œÌ
W * P P »«
W * PRO PRO,REC ÌﬂœÌê—
W * V V,PRS,NEG,6 ‰œ«—‰œ
W * CON CON Ê
W * P P œ—
W * N N,PL,COM,GEN „»«‰Ì
W * N N,PL,COM «’Ê·
W * CON CON Ê
W * N N,PL,COM «—“‘Â«
W * V V,PRE,ADJC,6 „‘ —ﬂ‰œ
W * CON CON Ê
W * N N,PL,COM,GEN «Œ ·«›« 
W * PRO PRO,DEMO,PL ¬‰ Â«
W * P P »Â
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * N N,SING,COM «” ‰»«ÿ
W * CON CON Ê
W * N N,SING,COM »—œ«‘ 
W * V V,PRS,POS,3 »«“„Ì ê—œœ
W * CON CON ﬂÂ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,INDF «„—Ì
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * V V,PRE,ADJC,4 «„ÌœÊ«—Ì„
W * QUA QUA,GEN Â„Â
W * N N,PL,COM,GEN «—ﬂ«‰
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P »«
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM Â„ ”Ê
W * CON CON Ê
W * ADJ ADJ,SIM Â„ ¬Â‰ê
W * P P »—
W * N N,PL,COM ê—› «—ÌÂ«
W * CON CON Ê
W * N N,PL,COM,GEN „‘ﬂ·« 
W * N N,SING,COM Ã«„⁄Â
W * DELM DELM °
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,PL,COM,INDF ﬁ‘—Â«ÌÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œ—¬„œ
W * ADJ ADJ,SIM,INDF À«» Ì
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN Â“Ì‰Â
W * ADJ ADJ,SIM,GEN ”‰êÌ‰
W * N N,SING,COM “‰œêÌ
W * N N,SING,COM —‰Ã
W * V V,PRS,POS,6 „Ì »—‰œ
W * DELM DELM °
W * N N,SING,COM ›«Ìﬁ
W * V V,SUB,POS,6 ¬Ì‰œ
W * CON CON Ê
W * N N,SING,GR,GEN „· 
W * ADJ ADJ,SIM,GEN ‘—Ì›
W * N N,SING,LOC,PR «Ì—«‰
W * P P »«
W * N N,SING,NFL,GEN œ«‘ ‰
W * N N,SING,COM,GEN ”«»ﬁÂ
W * ADJ ADJ,SIM,GEN œ—Œ‘«‰
W * ADJ ADJ,SIM ⁄·„Ì
W * CON CON Ê
W * ADJ ADJ,SIM „⁄‰ÊÌ
W * DELM DELM °
W * ADV ADV,GENR,TIME ÅÌÊ” Â
W * ADJ ADJ,SIM ”—»·‰œ
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ«„—Ê«
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM  —ﬁÌ
W * CON CON Ê
W * N N,SING,COM «⁄ ·«
W * N N,SING,COM ê«„
W * V V,SUB,POS,3 »—œ«—œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN „Õ„œ⁄·Ì
W * N N,SING,PR ‘ÌŒ
W * DELM DELM °
W * N N,SING,COM,GEN „ Ê·œ
W * N N,SING,NUM 1308
W * CON CON ﬂÂ
W * ADJ ADJ,SUP „”‰  —Ì‰
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,ORD ‘‘„
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
