Sub * SUBJ SUBJ !Ê—“‘Ì!
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * CON CON Ê
W * N N,SING,LOC,PR Â·‰œ
W * DELM DELM _
W * P P «“
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,ORD,GEN çÂ«—„
W * N N,PL,COM,GEN „”«»ﬁÂ Â«Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,COM,GEN Ã«„
W * N N,PL,GR,GEN „· Â«Ì
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,DAY Ã„⁄Â
W * N N,SING,TIME ‘»
W * N N,SING,NUM œÊ
W * N N,SING,COM œÌœ«—
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,PL,GR,GEN  Ì„Â«Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * CON CON Ê
W * N N,SING,LOC,PR Â·‰œ
W * P P »—
W * N N,PL,COM,GEN Õ—Ì›«‰
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM ÅÌ—Ê“
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM œÌœ«—
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR,GEN »—Êé
W * N N,SING,LOC,PR »·éÌﬂ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ›—«‰”Â
W * ADJ ADJ,SIM,GEN ﬁÂ—„«‰
W * N N,SING,COM,GEN Ã«„
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,NUM 1998
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * N N,SING,LOC,PR çﬂ
W * P P »Â
W * N N,SING,COM,GEN »— —Ì
W * N N,SING,NUM œÊ
W * P P »—
W * N N,SING,NUM Ìﬂ
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * N N,SING,PR  ÌÂ —Ì
W * ADJ ADJ,SIM Â‰—Ì
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 7
W * CON CON Ê
W * N N,SING,PR ÌÊ—Ì
W * N N,SING,PR ÌÊ—ﬂ«Ì›
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 78
W * N N,SING,NUM œÊ
W * N N,SING,COM »«—
W * N N,SING,COM,GEN œ—Ê«“Â
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * N N,SING,LOC,PR çﬂ
W * RA RA —«
W * ADJ ADJ,SIM »«“
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON Ê
W * N N,SING,PR ﬂ«—·
W * N N,SING,PR ÅÊ»Ê—”ﬂÌ
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 53
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,GEN ‰ﬁÿÂ
W * N N,SING,COM Å‰«· Ì
W * N N,SING,NUM  ﬂ
W * N N,SING,COM,GEN ê·
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * N N,SING,LOC,PR çﬂ
W * RA RA —«
W * P P »Â
W * N N,SING,COM À„—
W * V V,PA,SIM,POS,3 —”«‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * RA RA —«
W * N N,SING,PR ê—«Â«„
W * N N,SING,PR Å·
W * P P «“
W * N N,SING,LOC,PR «‰ê·Ì”
W * N N,SING,COM ﬁ÷«Ê 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,SIM œÌê—
W * N N,SING,COM,GEN œÌœ«—
W * N N,SING,DAY Ã„⁄Â
W * N N,SING,TIME ‘»
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR Â·‰œ
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN „Ì“»«‰
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN Å–Ì—«Ì
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR œ«‰„«—ﬂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »«
W * N N,SING,NUM 3
W * N N,SING,COM ê·
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * RA RA —«
W * ADJ ADJ,SIM „€·Ê»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Õ÷Ê—
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 15
W * N N,SING,NUM Â“«—
W * N N,SING,COM  „«‘«ê—
W * P P œ—
W * N N,SING,COM,GEN Ê—“‘ê«Â
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR — —œ«„
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,PR Å« —Ìﬂ
W * N N,SING,PR ﬂ·«ÌÊ— 
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 75
W * DELM DELM °
W * N N,SING,PR —Ê‰«·œ
W * N N,SING,PR œÌ »ÊÌ—
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 66
W * CON CON Ê
W * N N,SING,PR »ÊœÊÌ‰
W * N N,SING,PR “‰œ‰
W * P P œ—
W * N N,SING,TIME œﬁÌﬁÂ
W * N N,SING,NUM 77
W * P P,GEN »—«Ì
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR Â·‰œ
W * N N,SING,COM ê·“‰Ì
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * RA RA —«
W * N N,SING,PR «Ê—”
W * N N,SING,PR „«Ì—
W * P P «“
W * N N,SING,PR ”Ê∆Ì”
W * N N,SING,COM ﬁ÷«Ê 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * ADJ ADJ,SIM Õ«÷—
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »«
W * N N,SING,NUM 6
W * N N,SING,COM «„ Ì«“
W * P P »Â
W * N N,SING,COM,GEN „œœ
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,CMPR »Ì‘ —
W * N N,SING,COM ”—ê—ÊÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,LOC,PR Â·‰œ
W * P P »«
W * DET DET Â„Ì‰
W * N N,SING,COM «„ Ì«“
W * CON CON Ê
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,CMPR ﬂ„ —
W * P P œ—
W * N N,SING,COM,GEN „ﬂ«‰
W * ADJ ADJ,ORD œÊ„
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN »«“Ì
W * ADJ ADJ,SIM »⁄œÌ
W * N N,SING,LOC,PR ›—«‰”Â
W * CON CON Ê
W * N N,SING,LOC,PR Â·‰œ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  ⁄ÌÌ‰
W * N N,SING,COM ”—ê—ÊÂÌ
W * N N,SING,COM,GEN „ﬁ«»·
W * CON CON Â„
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,6 „Ì êÌ—‰œ
W * CON CON Ê
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * N N,SING,LOC,PR çﬂ
W * CON CON Ê
W * N N,SING,LOC,PR œ«‰„«—ﬂ
W * CON CON ﬂÂ
W * P P,GEN »œÊ‰
W * N N,SING,COM «„ Ì«“
W * V V,PRS,POS,6 Â” ‰œ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN »«“Ì
W * ADJ ADJ,SIM  ‘—Ì›« Ì
W * RA RA —«
W * ADJ ADJ,SIM »—ê“«—
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * ADV ADV,I ç—«
W * CON CON ﬂÂ
W * QUA QUA ÂÌç
W * N N,SING,COM ﬂœ«„
W * N N,SING,COM,GEN «„Ìœ
W * N N,SING,COM ’⁄Êœ
W * P P »Â
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,SIM »⁄œÌ
W * RA RA —«
W * V V,PRS,NEG,6 ‰œ«—‰œ
W * DELM DELM .
W * N N,SING,LOC,PR ”Ê∆œ
W * CON CON Ê
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,COM  ”«ÊÌ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM _
W * N N,PL,GR,GEN  Ì„Â«Ì
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR ”Ê∆œ
W * CON CON Ê
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P «“
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,ORD œÊ„
W * P P œ—
W * ADJ ADJ,ORD Ì«“œÂ„Ì‰
W * N N,SING,COM,GEN œÊ—Â
W * N N,PL,COM,GEN „”«»ﬁÂ Â«Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,COM,GEN Ã«„
W * N N,PL,GR,GEN „· Â«Ì
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,DAY Å‰Ã‘‰»Â
W * N N,SING,TIME ‘»
W * P P »Â
W * N N,SING,COM,GEN  ”«ÊÌ
W * P P,GEN »œÊ‰
W * N N,SING,COM ê·
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,6 Ì«› ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * CON CON ﬂÂ
W * N N,SING,DAY Å‰Ã‘‰»Â
W * N N,SING,TIME ‘»
W * P P œ—
W * N N,SING,COM,GEN Ê—“‘ê«Â
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR,GEN «Ì‰œÂÊÊ‰
W * N N,SING,LOC,PR Â·‰œ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,NUM œÊ
W * N N,SING,GR  Ì„
W * P P »Â
W * N N,SING,COM,GEN —€„
W * N N,SING,NUM 90
W * N N,SING,TIME œﬁÌﬁÂ
W * N N,SING,COM  ·«‘
W * V V,PA,SIM,NEG,6 ‰ Ê«‰” ‰œ
W * P P »Â
W * N N,PL,COM œ—Ê«“Â Â«
W * N N,SING,COM —«Â
W * V V,SUB,POS,6 Ì«»‰œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN  ﬁ”Ì„
W * N N,PL,COM «„ Ì«“Â«
W * N N,SING,COM ﬁ‰«⁄ 
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR  —ﬂÌÂ
W * QUA QUA Â—
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN  ⁄ÊÌ÷
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * N N,SING,COM «Ã»«—
W * P P »Â
W * N N,SING,COM,GEN œ·Ì·
W * N N,SING,COM,GEN „’œÊ„Ì 
W * N N,SING,NUM ”Â
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * ADJ ADJ,SIM,GEN «’·Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «‰Ã«„
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * RA RA —«
W * N N,SING,PR œÌﬂ
W * N N,SING,PR ‘Ê·
W * N N,SING,COM,GEN œ«Ê—
W * ADJ ADJ,SIM Â·‰œÌ
W * N N,SING,COM ﬁ÷«Ê 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,NUM ‘‘
W * N N,SING,COM «„ Ì«“
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,COM »«“Ì
W * P P œ—
W * N N,SING,COM,GEN ’œ—
W * N N,SING,COM,GEN ÃœÊ·
W * N N,SING,COM —œÂ »‰œÌ
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR »·éÌﬂ
W * CON CON ‰Ì“
W * P P »«
W * N N,SING,NUM ”Â
W * N N,SING,COM «„ Ì«“
W * P P «“
W * DET DET Â„Ì‰
W * QUA QUA  ⁄œ«œ
W * N N,SING,COM »«“Ì
W * P P œ—
W * N N,SING,COM,GEN —œÂ
W * ADJ ADJ,ORD œÊ„
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,LOC,PR  —ﬂÌÂ
W * CON CON Ê
W * N N,SING,LOC,PR ”Ê∆œ
W * QUA QUA Â—
W * N N,SING,COM ﬂœ«„
W * P P »«
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM «„ Ì«“
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,COM »«“Ì
W * P P »Â
W * N N,SING,COM  — Ì»
W * P P œ—
W * N N,SING,COM,GEN —œÂ
W * ADJ ADJ,ORD ”Ê„
W * CON CON Ê
W * ADJ ADJ,ORD çÂ«—„
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,ORD,GEN œÊ„
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,ORD œÊ„
W * P P «“
W * DET DET,I ﬂœ«„
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * P P œ—
W * N N,SING,COM,GEN »«“Ì
W * ADJ ADJ,SIM »⁄œÌ
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,COM,GEN »—«»—
W * N N,SING,LOC,PR »·éÌﬂ
W * CON CON Ê
W * N N,SING,LOC,PR ”Ê∆œ
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,SING,COM »«“Ì
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * IF IF ç‰«‰çÂ
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,LOC,PR »·éÌﬂ
W * RA RA —«
W * V V,SUB,POS,3 »»—œ
W * CON CON Ê
W * N N,SING,LOC,PR ”Ê∆œ
W * P P »«
W * N N,SING,LOC,PR ›—«‰”Â
W * ADJ ADJ,SIM „”«ÊÌ
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ì«
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * V V,SUB,POS,3 »»«“œ
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,COM,GEN ‘«‰”
W * N N,SING,COM ’⁄Êœ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * RA RA —«
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON Ê
W * IF IF «ê—
W * N N,SING,LOC,PR ”Ê∆œ
W * N N,SING,LOC,PR ›—«‰”Â
W * RA RA —«
W * N N,SING,COM ‘ﬂ” 
W * V V,SUB,POS,3 œÂœ
W * CON CON Ê
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P »«
W * N N,SING,LOC,PR »·éÌﬂ
W * ADJ ADJ,SIM „”«ÊÌ
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM °
W * N N,SING,LOC,PR »·éÌﬂ
W * CON CON çÊ‰
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,LOC,PR ”Ê∆œ
W * N N,SING,NUM 2
W * P P »—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM »«“Ì
W * RA RA —«
W * V V,PA,NAR,POS,3 »—œÂ
W * P P,GEN »œÊ‰
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * N N,SING,NFL,GEN ê—› ‰
W * N N,SING,COM ê· ¬Ê—«é
W * N N,SING,LOC,PR »·éÌﬂ
W * P P »Â
W * N N,SING,COM,GEN œÊ—
W * ADJ ADJ,SIM »⁄œÌ
W * N N,SING,COM ’⁄Êœ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * IF IF «ê—
W * N N,SING,NUM œÊ
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR  —ﬂÌÂ
W * CON CON Ê
W * N N,SING,LOC,PR ”Ê∆œ
W * ADJ ADJ,SIM „Ê›ﬁ
W * V V,SUB,POS,6 ‘Ê‰œ
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * N N,PL,COM,GEN Õ—Ì›«‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * ADJ ADJ,ORD ”Ê„Ì‰
W * N N,SING,COM œÌœ«—
W * N N,SING,COM ‘ﬂ” 
W * V V,SUB,POS,6 œÂ‰œ
W * P P œ—
W * DET DET ¬‰
W * N N,SING,COM ’Ê— 
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN ‘„«—‘
W * N N,SING,COM ê·
W * ADJ ADJ,ORD œÊ„Ì‰
W * N N,SING,COM ’⁄Êœ ﬂ‰‰œÂ
W * ADJ ADJ,SIM „‘Œ’
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * ADJ ADJ,SIM Õ«÷—
W * N N,SING,COM,GEN ’⁄Êœ
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,ORD,GEN «Ê·
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * ADJ ADJ,SIM ﬁÿ⁄Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM ·ÕŸÂ
W * DELM DELM _
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR Å— €«·
W * N N,SING,DAY ‘‰»Â
W * N N,SING,TIME ‘»
W * P P »«
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,SIM,GEN “Ì»«Ì
W * N N,SING,PR ﬂÊ” Ì‰«
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM ·ÕŸÂ
W * P P œ—
W * N N,SING,COM,GEN Êﬁ 
W * N N,SING,COM  ·›
W * MORP MORP,MADJ ‘œÂ
W * ADJ ADJ,SIM „Ê›ﬁ
W * P P »Â
W * N N,SING,COM,GEN ‘ﬂ” 
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR —Ê„«‰Ì
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,PL,COM Œ»—ê“«—ÌÂ«
W * P P «“
W * N N,SING,LOC,PR ¬—‰Â„
W * P P œ—
W * N N,SING,LOC,PR Â·‰œ
W * DELM DELM °
W * N N,SING,LOC,GEN „Õ·
W * N N,SING,COM,GEN »—ê“«—Ì
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,SING,NUM œÊ
W * N N,SING,GR  Ì„
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,INDF Õ«·Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Êﬁ 
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * P P »Â
W * N N,SING,ORD Å«Ì«‰
W * ADJ ADJ,INO —”ÌœÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM ·ÕŸÂ
W * P P «“
W * N N,SING,COM Êﬁ 
W * N N,SING,COM  ·›
W * MORP MORP,MADJ ‘œÂ
W * N N,SING,COM œ«Ê—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ÷—»Â
W * P P »Â
W * N N,SING,COM,GEN ‰›⁄
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR Å— €«·
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,NFL,GEN ﬂ«‘ ‰
W * N N,SING,COM  ÊÅ
W * CON CON Ê
W * N N,SING,NFL,GEN “œ‰
W * N N,SING,COM ÷—»Â
W * DELM DELM °
W * N N,SING,COM,GEN Êﬁ 
W * ADJ ADJ,SIM «÷«›Ì
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM °
W * CON CON «„«
W * PRO PRO,personal,SING,3 «Ê
W * P P »Â
W * N N,SING,COM,GEN ”»»
W * N N,SING,COM,GEN  Êﬁ›
W * N N,SING,COM »«“Ì
W * P P œ—
W * N N,SING,COM,GEN ”Ê 
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,NEG,3 ‰œ„Ìœ
W * DELM DELM .
W * N N,SING,COM ÷—»Â
W * RA RA —«
W * N N,SING,PR ·Ê∆Ì”
W * N N,SING,PR ›ÌêÊ
W * P P »Â
W * N N,SING,COM,GEN “Ì»«ÌÌ
W * ADV ADV,deg,SIM Â—çÂ
W * ADJ ADJ,CMPR  „«„ —
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM,GEN œ—Ê«“Â
W * N N,SING,LOC,PR —Ê„«‰Ì
W * V V,PA,SIM,POS,3 ›—” «œ
W * CON CON Ê
W * P P œ—
W * ADV ADV,GENR,LOC ¬‰Ã«
W * N N,SING,COM,GEN ÷—»Â
W * N N,SING,COM,GEN ”—
W * N N,SING,PR ﬂÊ” Ì‰«
W * N N,SING,LOC,PR Å— €«·
W * RA RA —«
W * P P »Â
W * N N,SING,COM ÅÌ—Ê“Ì
W * V V,PA,SIM,POS,3 —”«‰œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,COM,GEN «” ﬁ·«·
W * N N,SING,LOC,PR  Â—«‰
W * P P »«
W * N N,SING,COM »— —Ì
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,GR,GEN  Ì„
W * N N,SING,MON,GEN »Â„‰
W * N N,SING,PR ﬂ—Ã
W * P P œ—
W * N N,SING,COM,GEN œÌœ«—
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * N N,PL,COM,GEN „”«»ﬁÂ Â«Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,COM,GEN Ã«„
