Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,COM,GEN —Â»—
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM «‰ﬁ·«»
W * ADJ ADJ,SIM »‰«
W * P P »—
W * N N,SING,COM,GEN ÊŸÌ›Â
W * ADJ ADJ,SIM ‘—⁄Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ﬁ«‰Ê‰Ì
W * PRO PRO,R,XOD ŒÊÌ‘
W * ADV ADV,GENR,SIM »«—Â«
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM °
W * P P  «
W * N N,SING,COM,INDF “„«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM ‰Â«œÂ«
W * CON CON Ê
W * N N,PL,COM,GEN „”∆Ê·«‰
W * N N,SING,LOC ﬂ‘Ê—
W * P P «“
W * N N,PL,COM «’Ê·
W * CON CON Ê
W * N N,PL,COM,GEN «—“‘Â«Ì
W * N N,SING,COM «‰ﬁ·«»
W * N N,SING,COM ⁄œÊ·
W * V V,PA,NAR,NEG,6 ‰ﬂ—œÂ «‰œ
W * QUA QUA,GEN Â„Â
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM  «ÌÌœ
W * CON CON Ê
W * N N,SING,COM,GEN Õ„«Ì 
W * PRO PRO,R,XOD ŒÊÌ‘
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * DELM DELM .
W * P P »—
W * DET DET Â„Ì‰
W * N N,SING,COM «”«”
W * N N,PL,COM,GEN  ‘ﬂ·Â«Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,COM,GEN ÅÌ—Ê
W * N N,SING,PR «„«„
W * CON CON Ê
W * N N,SING,COM —Â»—Ì
W * CON CON „«œ«„ ﬂÂ
W * N N,SING,COM,GEN  «ÌÌœ
W * N N,SING,COM,GEN —Â»—
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM «‰ﬁ·«»
W * P P »—
W * N N,SING,COM,GEN „Ã„Ê⁄Â
W * N N,SING,COM œÊ· 
W * DELM DELM °
W * N N,SING,COM,GEN ‘Œ’
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * CON CON Ê
W * N N,SING,COM „Ã·”
W * ADJ ADJ,SIM Â„—«Â
W * P P »«
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM  ⁄·ﬁ
W * ADJ ADJ,INO ê—› Â
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * QUA QUA,GEN  „«„Ì
W * DET DET «Ì‰
W * N N,PL,COM ⁄“Ì“«‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN «‰Ã«„
W * N N,PL,COM ÊŸ«Ì›
W * N N,SING,COM Ì«—Ì
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * DET DET «Ì‰
W * N N,SING,COM »Ì«‰ÌÂ
W * N N,PL,COM,GEN «”«„Ì
W * N N,PL,COM,GEN  ‘ﬂ·Â«Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,COM,GEN ÅÌ—Ê
W * N N,SING,PR «„«„
W * CON CON Ê
W * N N,SING,COM —Â»—Ì
W * P P »Â
W * N N,SING,COM,GEN ‘—Õ
W * ADJ ADJ,SIM –Ì·
W * N N,SING,COM œ—Ã
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM „Â‰œ”Ì‰
W * DELM DELM °
W * N N,SING,COM,GEN «‰Ã„‰
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM,GEN Å“‘ﬂ«‰
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM œ«‰‘ê«ÂÌ«‰
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM œ«‰‘ÃÊÌ«‰
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM ›—Â‰êÌ«‰
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * N N,SING,PR “Ì‰»
W * DELM DELM )
W * N N,SING,SURN ”
W * DELM DELM (
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM ﬂ«—„‰œ«‰
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM ﬂ«—ê—«‰
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * N N,PL,GR,GEN «‰Ã„‰Â«Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM «’‰«›
W * CON CON Ê
W * N N,SING,COM »«“«—
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,PL,COM,GEN «œÊ«—
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * N N,PL,COM Ê⁄«Ÿ
W * DELM DELM °
W * N N,SING,GR,GEN Ã„⁄Ì 
W * ADJ ADJ,SIM,GEN „Ê ·›Â
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * N N,SING,COM,GEN ﬂ«‰Ê‰
W * N N,PL,COM,GEN ›«—€ «· Õ’Ì·«‰
W * N N,SING,COM,GEN ‘»Â ﬁ«—Â
W * N N,SING,LOC,PR Â‰œ
W * DELM DELM .
