Sub * SUBJ SUBJ !Ê—“‘Ì!
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,COM »«“Ì
W * P P,GEN »œÊ‰
W * N N,SING,COM —œÊ»œ·
W * N N,SING,NFL,GEN ‘œ‰
W * N N,SING,COM,INDF ê·Ì
W * P P »Â
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ‰Ì„Â
W * ADJ ADJ,ORD œÊ„
W * N N,SING,ORD «» œ«
W * N N,SING,PR œÌ‰Ê“Ê›
W * DELM DELM °
W * N N,SING,COM,GEN „Â—ÂÒ
W * ADJ ADJ,SIM ﬂ«—”«“
W * CON CON Ê
W * ADJ ADJ,SIM,GEN »« Ã—»Â
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,PR œ· ÅÌ—Ê
W * RA RA —«
W * P P »Â
W * N N,SING,COM »«“Ì
W * V V,PA,SIM,POS,3 ›—” «œ
W * DELM DELM °
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì «·Ì«
W * N N,SING,COM,GEN ŒÊ‰
W * ADJ ADJ,SIM,INDF  «“Â «Ì
W * ADJ ADJ,SIM ÅÌœ«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,PL,COM «Ì «·Ì«∆ÌÂ«
W * V V,PA,SIM,POS,6  Ê«‰” ‰œ
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 55
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ÷œ
W * N N,SING,COM Õ„·Â
W * N N,SING,COM,GEN œ—Ê«“Â
W * N N,SING,LOC,PR ›—«‰”Â
W * RA RA —«
W * V V,SUB,POS,6 »ê‘«Ì‰œ
W * DELM DELM .
W * N N,SING,COM,GEN “‰‰œÂÒ
W * N N,SING,COM ê·
W * N N,SING,PR „«—ﬂÊ
W * N N,SING,PR œ·ÊﬂÌÊ
W * V V,PA,SIM,POS,3 »Êœ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰Ì„Â
W * N N,SING,COM,GEN Œÿ
W * N N,SING,COM,GEN Õ„·ÂÒ
W * N N,SING,LOC,PR ›—«‰”Â
W * V V,PA,SIM,NEG,3 ‰ Ê«‰” 
W * P P «“
W * N N,SING,COM,GEN œ›«⁄
W * ADJ ADJ,SIM,GEN ç‰œ·«ÌÂ
W * N N,SING,LOC,PR «Ì «·Ì«
W * V V,SUB,POS,3 »ê–—œ
W * CON CON Ê
W * N N,PL,COM «Ì «·Ì«∆ÌÂ«
W * CON CON ‰Ì“
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN ›—’ 
W * ADJ ADJ,SIM ÿ·«ÌÌ
W * RA RA —«
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,GEN œ—Ê«“Â
W * N N,SING,LOC,PR ›—«‰”Â
W * P P «“
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN Êﬁ 
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * N N,SING,COM,GEN œ«Ê—
W * ADJ ADJ,ORD çÂ«—„
W * N N,SING,NUM Å‰Ã
W * N N,SING,TIME œﬁÌﬁÂ
W * N N,SING,COM,GEN Êﬁ 
W * N N,SING,COM  ·›
W * MORP MORP,MADJ ‘œÂ
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,PL,TIME,GEN À«‰ÌÂ Â«Ì
W * N N,SING,COM,GEN Êﬁ 
W * N N,SING,COM  ·›
W * MORP MORP,MADJ ‘œÂ
W * P P œ—
W * N N,SING,COM,INDF “„«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM «Ì «·Ì«ÌÌÂ«
W * ADJ ADJ,SIM ¬„«œÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,LOC “„Ì‰
W * V V,SUB,POS,6 »—Ì“‰œ
W * CON CON Ê
W * N N,SING,COM ﬁÂ—„«‰Ì
W * RA RA —«
W * N N,SING,COM Ã‘‰
W * V V,SUB,POS,6 »êÌ—‰œ
W * N N,SING,COM,GEN ê·
W * N N,SING,COM  ”«ÊÌ
W * RA RA —«
W * N N,PL,COM ›—«‰”ÊÌÂ«
W * P P,GEN Ê«—œ
W * N N,SING,COM,GEN œ—Ê«“Â
W * N N,PL,COM «Ì «·Ì«∆ÌÂ«
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON Ê
W * P P »Â
W * N N,SING,NUM 53
W * N N,SING,TIME œﬁÌﬁÂ
W * N N,SING,COM,GEN «Õ”«”
W * N N,SING,COM »«Œ 
W * N N,SING,COM Œ« „Â
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * N N,SING,COM,GEN “‰‰œÂÒ
W * DET DET «Ì‰
W * N N,SING,COM ê·
W * N N,SING,PR ”Ì·ÊÌ‰
W * N N,SING,PR ÊÌ· Ê—Ê
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 85
W * P P »Â
W * N N,SING,LOC “„Ì‰
W * ADJ ADJ,INO ¬„œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ê·
W * P P »—
W * N N,SING,COM,GEN —ÊÕÌÂ
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì «·Ì«
W * ADV ADV,GENR,SIM »Â ‘œ 
W * N N,SING,COM,GEN «À—
W * ADJ ADJ,SIM „‰›Ì
W * V V,PA,SIM,POS,3 ê–«‘ 
W * CON CON Ê
W * N N,SING,COM »«⁄À
W * V V,PA,SIM,POS,3 ‘œ
W * N N,PL,COM ›—«‰”ÊÌÂ«
W * N N,SING,COM ⁄—’Â
W * RA RA —«
W * P P »—
W * N N,PL,COM «Ì «·Ì«∆ÌÂ«
W * ADJ ADJ,SIM  ‰ê
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON Ê
W * ADV ADV,GENR,SIM »«·«Œ—Â
W * P P œ—
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,NUM 103
W * N N,SING,PR  —“êÂ
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,3 «Ê
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,COM,GEN œﬁÌﬁÂÒ
W * N N,SING,NUM 79
W * P P »Â
W * N N,SING,LOC “„Ì‰
W * ADJ ADJ,INO ¬„œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »«
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,SIM,GEN ÿ·«ÌÌ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,LOC,PR «Ì «·Ì«
W * RA RA —«
W * ADJ ADJ,SIM „€·Ê»
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ›—Ì«œ
W * N N,SING,COM ‘«œÌ
W * DELM DELM #
W * CON CON Êﬁ Ì
W * N N,SING,COM,GEN ê·
W * N N,SING,COM,GEN  ”«ÊÌ
W * N N,SING,LOC,PR ›—«‰”Â
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,PL,TIME,GEN À«‰ÌÂ Â«Ì
W * N N,SING,COM,GEN Êﬁ 
W * N N,SING,COM  ·›
W * MORP MORP,MADJ ‘œÂ
W * P P œ—
W * N N,SING,COM,GEN œ—Ê«“Â
W * N N,SING,LOC,PR «Ì «·Ì«
W * N N,SING,COM Ã«Ì
W * V V,PA,SIM,POS,3 ê—› 
W * N N,SING,COM,GEN ’œ«Ì
W * N N,SING,COM,GEN ›—Ì«œ
W * N N,SING,COM,GEN ‘«œÌ
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ›—«‰”Â
W * P P œ—
W * N N,PL,COM,GEN ‘Â—Â«Ì
W * DET DET ¬‰
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM ÿ‰Ì‰
W * V V,PA,SIM,POS,3 «›ﬂ‰œ
W * DELM DELM .
W * N N,PL,COM ›—«‰”ÊÌÂ«
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM ê·
W * N N,SING,COM,GEN «„Ìœ
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * P P »Â
W * N N,SING,COM ÅÌ—Ê“Ì
W * V V,PA,SIM,POS,6 Ì«› ‰œ
W * CON CON Ê
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ¬” «‰Â
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,GEN „Ê›ﬁÌ 
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * PRO PRO,R,XOD ŒÊÌ‘
W * P P œ—
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PA,SIM,POS,3 œÌœ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,PR ‘Ì—«ﬂ
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * CON CON Ê
W * N N,SING,COM ‰Œ”  Ê“Ì—
W * N N,SING,LOC,PR ›—«‰”Â
W * CON CON Ê
W * N N,SING,COM,AFF,3 Â„”—‘
W * CON CON Ê
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,PL,COM,GEN Ê“—«Ì
W * N N,SING,COM,GEN ﬂ«»Ì‰Â
W * N N,SING,LOC,PR ›—«‰”Â
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  ‘ÊÌﬁ
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * DET DET ¬‰
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,SING,COM,GEN „”«»ﬁÂ
W * ADJ ADJ,SIM,GEN Å«Ì«‰Ì
W * N N,SING,COM,GEN Ã«„
W * N N,SING,COM,GEN ﬁÂ—„«‰Ì
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,PR ÌÊ—Ê
W * N N,SING,NUM 2000
W * N N,SING,DAY Ìﬂ‘‰»Â
W * N N,SING,TIME ‘»
W * P P œ—
W * N N,SING,COM,GEN Ê—“‘ê«Â
W * N N,SING,LOC,PR,GEN ¬„” —œ«„
W * N N,SING,LOC,PR Â·‰œ
W * N N,SING,COM Õ÷Ê—
W * V V,PA,SIM,POS,6 Ì«› ‰œ
W * DELM DELM .
W * N N,SING,PR »∆« —Ì”
W * N N,SING,COM,GEN „·ﬂÂ
W * N N,SING,LOC,PR Â·‰œ
W * CON CON Ê
W * N N,SING,PR ¬·»— 
W * N N,SING,PR,GEN ‘«Â
W * N N,SING,LOC,PR »·éÌﬂ
W * CON CON Ê
W * N N,SING,COM „·ﬂÂ
W * N N,SING,PR Å«∆Ê·Ê
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,LOC,GEN Ã«Ìê«Â
W * ADJ ADJ,SIM ÊÌéÂ
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,PL,COM,GEN —Â»—«‰
W * ADJ ADJ,SIM ›—«‰”ÊÌ
W * ADJ ADJ,INO œÌœÂ
W * V V,PA,PRG,POS,6 „Ì ‘œ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * DET DET «Ì‰
W * N N,SING,COM „”«»ﬁÂ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »—
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P »Â
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 —”Ìœ
W * N N,SING,PR é«ﬂ
W * N N,SING,PR ‘Ì—«ﬂ
W * P P œ—
W * N N,SING,COM,GEN „’«Õ»Â
W * ADJ ADJ,SIM  ·ÊÌ“ÌÊ‰Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „” ﬁÌ„
W * N N,SING,COM ÅŒ‘
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * P P »Â
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * N N,SING,COM „—»Ì
W * CON CON Ê
W * N N,SING,COM,GEN ”—ê—ÊÂ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM  »—Ìﬂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM ÅÌ—Ê“Ì
W * P P œ—
W * N N,PL,COM,GEN ·ÕŸ« 
W * ADJ ADJ,ORD ¬Œ—
W * RA RA —«
W * P P »«
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,PL,COM,INDF „‘ﬂ·« Ì
W * CON CON ﬂÂ
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN ﬁÊÌ
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P,GEN »—«Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM «ÌÃ«œ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADJ ADJ,SIM ‰«‘Ì
W * P P «“
W * N N,SING,COM,GEN ‰»Ê€
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ›—«‰”Â
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * CON CON Ê
W * N N,SING,PR ·ÌÊ‰·
W * N N,SING,PR éÊ”Å‰
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,SING,TIME ﬁ»·
W * P P «“
W * N N,SING,COM,GEN ‘—Ê⁄
W * N N,SING,COM „”«»ﬁÂ
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN «ŸÂ«—
W * N N,SING,COM ‰Ÿ—
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÅÌ‘ »Ì‰Ì
W * N N,SING,PR é«ﬂ
W * N N,SING,PR ‘Ì—«ﬂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * P P »Â
W * N N,SING,COM  Õﬁﬁ
W * V V,PA,SIM,POS,3 ÅÌÊ” 
W * DELM DELM .
W * N N,SING,PR ‘Ì—«ﬂ
W * N N,SING,COM Œ«ÿ—‰‘«‰
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »«
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,NUM œÊ
W * P P »—
W * N N,SING,NUM Ìﬂ
W * DELM DELM °
W * N N,SING,LOC,PR «Ì «·Ì«
W * RA RA —«
W * N N,SING,COM ‘ﬂ” 
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * CON CON «„«
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ÅÌ‘ »Ì‰Ì
W * N N,SING,PR éÊ”Å‰
W * DELM DELM °
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »«
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,NUM œÊ
W * P P »—
W * N N,SING,NUM ’›—
W * V V,AUX,NIN,POS »«Ìœ
W * P P »Â
W * N N,SING,COM ÅÌ—Ê“Ì
W * V V,PA,PRG,POS,3 „Ì —”Ìœ
W * DELM DELM .
W * N N,SING,PR ê—Â«—œ
W * N N,SING,PR ‘—Êœ—
W * N N,SING,COM,GEN ’œ—«⁄Ÿ„
W * N N,SING,LOC,PR ¬·„«‰
W * DELM DELM °
W * N N,SING,SURN „·ﬂ
W * N N,SING,PR,GEN „Õ„œ
W * ADJ ADJ,ORD ‘‘„
W * N N,SING,COM,GEN Å«œ‘«Â
W * N N,SING,DIR „€—»
W * CON CON Ê
W * N N,SING,PR ŒÊ“Â
W * N N,SING,PR „«—Ì«
W * N N,SING,PR «“‰«—
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * N N,SING,LOC,PR «”Å«‰Ì«
W * ADV ADV,GENR,TIME œÌ‘»
W * P P,GEN ÿÌ
W * N N,SING,COM,GEN  „«”
W * ADJ ADJ,SIM  ·›‰Ì
W * P P »«
W * N N,SING,PR é«ﬂ
W * N N,SING,PR ‘Ì—«ﬂ
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „—Õ·Â
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * N N,SING,COM,GEN Ã«„
W * N N,SING,COM,GEN ﬁÂ—„«‰Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,NUM 2000
W * P P œ—
W * N N,SING,LOC,PR — —œ«„
W * P P »Â
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM  »—Ìﬂ
W * V V,PA,SIM,POS,6 ê› ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM Ã‘‰
W * P P œ—
W * N N,SING,LOC,PR Å«—Ì”
W * DELM DELM #
W * N N,PL,NUM ’œÂ«
W * N N,SING,NUM Â“«—
W * N N,SING,COM  ‰
W * P P «“
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,PL,ORD,GEN «Ê«Œ—
W * N N,SING,COM,GEN Êﬁ 
W * N N,SING,DAY Ìﬂ‘‰»Â
W * P P »Â
W * N N,SING,COM,GEN „Õ÷
W * P P »Â
W * N N,SING,COM À„—
W * N N,SING,NFL,GEN —”Ìœ‰
W * N N,SING,COM,GEN ê·
W * ADJ ADJ,SIM,GEN ÿ·«ÌÌ
W * ADJ ADJ,SIM,GEN ÅÌ—Ê“Ì »Œ‘
W * N N,SING,PR œÌÊÌœ
W * N N,SING,PR  —“êÂ
W * P P,GEN »—«Ì
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,SING,COM,GEN ›Ì‰«·
W * N N,SING,COM,GEN Ã«„
W * N N,PL,GR,GEN „· Â«Ì
W * N N,SING,LOC,PR «—ÊÅ«
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 2000
W * DELM DELM °
W * P P »Â
W * N N,SING,LOC,GEN ŒÌ«»«‰Â«Ì
W * N N,SING,LOC,PR Å«—Ì”
W * V V,PA,NAR,POS,3 —ÌŒ Â
W * CON CON Ê
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * ADJ ADJ,SIM  «—ÌŒÌ
W * P P »—
W * N N,SING,LOC,PR «Ì «·Ì«
W * RA RA —«
W * N N,SING,COM Ã‘‰
W * V V,PA,SIM,POS,6 ê—› ‰œ
W * DELM DELM .
W * N N,SING,LOC,GEN ŒÌ«»«‰
W * N N,SING,LOC,PR ‘«‰“Â ·Ì“Â
W * N N,SING,COM,INDF Ê÷⁄Ì Ì
W * ADJ ADJ,SIM,GEN ‘»ÌÂ
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P œ—
W * N N,SING,COM,GEN Ã«„
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,NUM 1998
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON Ê
W * ADJ ADJ,SIM ·»—Ì“
W * P P «“
W * N N,SING,GR Ã„⁄Ì 
W * P P œ—
W * N N,SING,COM,GEN »Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‰ﬁÿÂ
W * N N,SING,LOC,PR Å·«”
W * N N,SING,NUM œÊ
W * N N,SING,LOC,PR ﬂ‰ﬂÊ—œ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN «› Œ«—
W * N N,PL,COM,GEN ÅÌ—Ê“ÌÂ«Ì
W * ADJ ADJ,SIM,GEN ‰Ÿ«„Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * ADJ ADJ,INO ”«Œ Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —›  Ê¬„œ
W * N N,PL,COM « Ê„»Ì·Â«
W * P P œ—
W * N N,SING,COM,GEN œ«Œ·
W * DET DET «Ì‰
W * N N,SING,COM,GEN »Ê·Ê«—
W * ADJ ADJ,SIM Ê”Ì⁄
W * CON CON Ê
W * P P,GEN «ÿ—«›
W * PRO PRO,DEMO,SING ¬‰
W * ADV ADV,deg,SIM »Â ﬂ·Ì
W * N N,SING,COM »‰œ
W * V V,PA,SIM,POS,3 ¬„œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,SING,COM Å·Ì”
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 400
W * N N,SING,NUM Â“«—
W * N N,SING,COM ‰›—
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN ê–‘ 
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME ”«⁄ 
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM »«“Ì
W * P P œ—
W * N N,SING,LOC,PR ‘«‰“Â ·Ì“Â
W * N N,SING,COM ê—œ
W * V V,PA,SIM,POS,6 ¬„œ‰œ
W * N N,SING,COM,GEN ‘„«—
W * N N,SING,GR Ã„⁄Ì 
W * ADV ADV,GENR,SIM Â„ç‰«‰
W * N N,SING,COM «›“«Ì‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM „‰«”» 
W * N N,SING,COM,GEN ‰Ê—
