Sub * SUBJ SUBJ !Ê—“‘Ì!
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,COM Ê«·Ì»«·
W * P P œ—
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN œÌœ«—
W * ADJ ADJ,SIM ÅÌ«ÅÌ
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ¬—é«‰ Ì‰
W * P P »Â
W * N N,SING,COM »— —Ì
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P œ—
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN œÌœ«—
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ¬—é«‰ Ì‰
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,LOC,GEN ‘Â—Â«Ì
W * N N,SING,LOC,PR Ê—Ê‰«
W * CON CON Ê
W * N N,SING,LOC,PR Ê«—Â “Â
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * ADJ ADJ,SIM,GEN „‘«»Â
W * N N,SING,NUM 3
W * P P »—
W * N N,SING,NUM 2
W * N N,SING,COM,GEN Õ—Ì›
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADJ ADJ,SIM „€·Ê»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM ÅÌ—Ê“Ì
W * CON CON Ê
W * P P »Â
W * N N,SING,COM œ” 
W * N N,SING,NFL,GEN ¬Ê—œ‰
W * N N,SING,NUM 21
W * N N,SING,COM «„ Ì«“
W * ADV ADV,GENR,SIM Â„ç‰«‰
W * P P œ—
W * N N,SING,COM,GEN ’œ—
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,ORD,GEN «Ê·
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN œÌœ«—
W * ADJ ADJ,SIM,GEN œÌê—
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ÌÊê”·«ÊÌ
W * P P »«
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,NUM 3
W * P P »—
W * N N,SING,NUM ’›—
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * RA RA —«
W * N N,SING,COM ‘ﬂ” 
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,LOC,PR «Ì «·Ì«
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,NUM Â‘ 
W * N N,SING,COM «„ Ì«“
W * P P œ—
W * N N,SING,COM,GEN —œÂ
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * N N,PL,GR,GEN  Ì„Â«Ì
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * CON CON Ê
W * N N,SING,LOC,PR ¬—é«‰ Ì‰
W * P P »Â
W * N N,SING,COM  — Ì»
W * P P »«
W * N N,SING,NUM ‘‘
W * CON CON Ê
W * N N,SING,NUM çÂ«—
W * N N,SING,COM «„ Ì«“
W * P P œ—
W * N N,PL,COM,GEN —œÂ Â«Ì
W * ADJ ADJ,ORD ”Ê„
W * CON CON Ê
W * ADJ ADJ,ORD çÂ«—„
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,ORD,GEN œÊ„
W * DET DET «Ì‰
W * N N,PL,COM ÅÌﬂ«—Â«
W * N N,PL,GR,GEN  Ì„Â«Ì
W * N N,PL,COM,GEN «”«„Ì
W * N N,PL,COM,GEN  ‰Ì” »«“«‰
W * ADJ ADJ,CMPR,GEN »— —
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,PR êÊ” «Ê
W * N N,SING,PR ﬂÊ∆— ‰
W * N N,SING,COM,GEN  ‰Ì” »«“
W * ADJ ADJ,SIM »—“Ì·Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «ŒÌ—«"
W * P P œ—
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN  ‰Ì”
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »Â
W * N N,SING,COM,GEN „ﬁ«„
W * N N,SING,COM ﬁÂ—„«‰Ì
W * V V,PA,SIM,POS,3 —”Ìœ
W * P P »«
W * N N,SING,NUM 505
W * N N,SING,COM «„ Ì«“
W * P P œ—
W * N N,SING,COM,GEN ’œ—
W * N N,PL,COM,GEN  ‰Ì” »«“«‰
W * ADJ ADJ,SIM,GEN Õ—›Â «Ì
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,PL,COM,GEN «”«„Ì
W * N N,PL,COM,GEN »— —Ì‰ Â«Ì
W * N N,SING,COM,GEN  ‰Ì”
W * N N,SING,COM ÃÂ«‰
W * CON CON ﬂÂ
W * P P,GEN  Ê”ÿ
W * N N,SING,COM,GEN ›œ—«”ÌÊ‰
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN  ‰Ì”
W * ADJ ADJ,SIM Õ—›Â «Ì
W * ADJ ADJ,SIM „‰ ‘—
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * P P »Â
W * N N,SING,COM,GEN ‘—Õ
W * ADJ ADJ,SIM “Ì—
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM ‹
W * N N,SING,PR êÊ” «ÊÊ
W * N N,SING,PR ﬂÊ∆— ‰
W * DELM DELM °
W * P P «“
W * N N,SING,LOC,PR »—“Ì·
W * P P »«
W * N N,SING,NUM 505
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 2
W * DELM DELM ‹
W * N N,SING,PR „«ê‰Ê”
W * N N,SING,PR ‰—„«‰
W * DELM DELM °
W * P P «“
W * N N,SING,LOC,PR ”Ê∆œ
W * P P »«
W * N N,SING,NUM 684
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 3
W * DELM DELM ‹
W * N N,SING,PR ·Ì Ê‰
W * N N,SING,PR ÂÌÊ∆Ì 
W * P P «“
W * N N,SING,LOC,PR «” —«·Ì«
W * P P »«
W * N N,SING,NUM 413
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 4
W * DELM DELM ‹
W * N N,SING,PR ÌÊê‰Ì
W * N N,SING,PR ﬂ«›·‰Ìﬂ›
W * P P «“
W * N N,SING,LOC,PR —Ê”ÌÂ
W * P P »«
W * N N,SING,NUM 213
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 5
W * DELM DELM ‹
W * N N,SING,PR ¬‰œ—Â
W * N N,SING,PR ¬€«”Ì
W * P P «“
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P »«
W * N N,SING,NUM 872
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 6
W * DELM DELM ‹
W * N N,SING,PR ¬·ﬂ”
W * N N,SING,PR ﬂÊ— Œ«
W * P P «“
W * N N,SING,LOC,PR «”Å«‰Ì«
W * P P »«
W * N N,SING,NUM 762
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 7
W * DELM DELM ‹
W * N N,SING,COM ŒÊ«‰
W * N N,SING,PR ﬂ«—·Ê”
W * P P «“
W * N N,SING,LOC,PR «”Å«‰Ì«
W * P P »«
W * N N,SING,NUM 462
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 8
W * DELM DELM ‹
W * N N,SING,PR ”œ—Ìﬂ
W * N N,SING,PR ÅÌÊ·Ì‰
W * P P «“
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »«
W * N N,SING,NUM 062
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 9
W * DELM DELM ‹
W * N N,SING,PR „«—« 
W * N N,SING,PR ”«›Ì‰
W * P P «“
W * N N,SING,LOC,PR —Ê”ÌÂ
W * P P »«
W * N N,SING,NUM 952
W * N N,SING,COM «„ Ì«“
W * N N,SING,NUM 01
W * DELM DELM ‹
W * N N,SING,PR ÅÌ 
W * N N,SING,PR ”«„Å—«”
W * P P «“
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P »«
W * N N,SING,NUM 752
W * N N,SING,COM «„ Ì«“
W * DELM DELM .
W * N N,PL,COM,GEN „”«»ﬁ« 
W * N N,SING,COM Å—‘
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,COM,GEN Ã«„
W * N N,SING,COM Ìê«‰êÌ
W * DELM DELM :
W * ADJ ADJ,ORD ‰Â„Ì‰
W * N N,SING,COM,GEN œÊ—Â
W * N N,PL,COM,GEN „”«»ﬁ« 
W * N N,SING,COM Å—‘
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,COM,GEN Ã«„
W * N N,SING,COM Ìê«‰êÌ
W * P P œ—
W * N N,SING,COM,GEN —œÂ
W * ADJ ADJ,SIM,GEN ”‰Ì
W * N N,PL,COM »“—ê”«·«‰
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN ﬁÂ—„«‰Ì
W * N N,SING,PR,GEN „”⁄Êœ
W * N N,SING,LOC,PR „ﬂ«—Ì ‰é«œ
W * P P «“
W * N N,SING,LOC,PR «’›Â«‰
W * P P »Â
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „Ã„Ê⁄Â
W * N N,SING,COM,GEN ”Ê«—ﬂ«—Ì
W * N N,SING,LOC,PR ‰Ê—Ê“¬»«œ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,PR „ﬂ«—Ì
W * N N,SING,COM ‰é«œ
W * ADJ ADJ,SIM „Ê›ﬁ
W * V V,PA,SIM,POS,3 ‘œ
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR Ê«ê«
W * P P »«
W * N N,SING,COM »— —Ì
W * P P »—
W * N N,PL,COM,GEN Õ—Ì›«‰
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM „ﬁ«„
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 Ì«»œ
W * DELM DELM .
W * N N,SING,TIME Å”
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM,GEN ”Ê«—ﬂ«—
W * ADJ ADJ,SIM «’›Â«‰Ì
W * DELM DELM °
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR —÷«ÌÌ
W * CON CON Ê
W * N N,SING,PR,GEN ﬂ«Ÿ„
W * N N,SING,COM,INDF ÊÃœ«‰Ì
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * P P «“
W * N N,SING,LOC,PR  Â—«‰
W * P P »Â
W * N N,SING,COM  — Ì»
W * P P »«
W * N N,PL,COM,GEN «”»Â«Ì
W * N N,SING,COM »Ì ‰ŸÌ—
W * CON CON Ê
W * N N,SING,PR ê·Å«
W * N N,PL,COM,GEN ⁄‰Ê«‰Â«Ì
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * ADJ ADJ,ORD ”Ê„
W * RA RA —«
W * P P »Â
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «Œ ’«’
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * N N,SING,PR,GEN ﬂ«ÊÂ
W * N N,SING,PR ›—»Êœ
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR  «—«
W * DELM DELM °
W * N N,SING,PR,GEN ﬂ—Ì„
W * N N,SING,PR «’€—Ì
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR ”«Ì‰«
W * CON CON Ê
W * N N,SING,PR,GEN «„Ì—
W * N N,SING,PR ﬂ·«‰ —Ì
W * P P »«
W * N N,SING,COM,GEN «”»
W * N N,SING,PR Ê«·‰ Ì‰Ê
W * P P «“
W * N N,SING,LOC,PR  Â—«‰
W * P P œ—
W * N N,PL,COM,GEN —œÂ Â«Ì
W * ADJ ADJ,SIM »⁄œÌ
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 ê—› ‰œ
W * DELM DELM .
W * N N,SING,DAY çÂ«—‘‰»Â
W * CON CON Ê
W * N N,SING,DAY Å‰Ã‘‰»Â
W * N N,SING,ORD «Ê·
W * CON CON Ê
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON,GEN  Ì—
W * N N,SING,NUM 1379
W * ADJ ADJ,SIM »—«»—
W * P P »«
W * N N,SING,NUM,GEN 12
W * N N,SING,MON,GEN éÊ∆‰
W * N N,SING,NUM 2000
W * CON CON Ê
W * N N,SING,NUM,GEN 18
W * N N,SING,MON,GEN —»Ì⁄ «·«Ê·
W * N N,SING,NUM 1421
W * P P »Â
W * N N,SING,COM,GEN Êﬁ 
W * ADJ ADJ,SIM „Õ·Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ÃœÊ·
W * N N,PL,TIME,GEN ”«⁄« 
W * ADJ ADJ,SIM ‘—⁄Ì
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN “„«‰
W * N N,SING,COM,GEN «” «‰œ«—œ
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,COM Ì«œ
W * MORP MORP,MADJ ‘œÂ
W * N N,SING,COM  ‰ŸÌ„
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,SING,COM,GEN  €ÌÌ—
W * N N,PL,TIME,GEN ”«⁄« 
W * ADJ ADJ,SIM  «»” «‰Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ÃœÊ·
W * N N,SING,COM „Õ«”»Â
W * ADJ ADJ,INO,NEG ‰ê—œÌœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ÃœÊ·
W * N N,PL,COM,GEN «Êﬁ« 
W * ADJ ADJ,SIM,GEN ‘—⁄Ì
W * ADJ ADJ,SIM –Ì·
W * P P,GEN  Ê”ÿ
W * N N,SING,SURN ÕÃ…«·«”·«„
W * N N,SING,PR „’»«Õ “«œÂ
W * N N,SING,COM «” Œ—«Ã
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN  √ÌÌœ
W * N N,SING,COM,GEN „—ﬂ“
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «‰ê·Ì”
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM .
W * N N,PL,GR,GEN  Ì„Â«Ì
W * ADJ ADJ,ORD «Ê·
W * CON CON Ê
W * ADJ ADJ,ORD œÊ„
W * N N,SING,NUM 3
W * N N,SING,COM ê—ÊÂ
W * DELM DELM °
W * N N,SING,COM,GEN „—Õ·Â
W * ADJ ADJ,SIM,GEN Å«Ì«‰Ì
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁÂ Â«
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR,GEN — —œ«„
W * N N,SING,LOC,PR Â·‰œ
W * ADJ ADJ,SIM »—ê“«—
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON  «
W * N N,PL,COM,GEN ÃÊ«Ì“
W * N N,SING,NUM Ìﬂ
