Sub * SUBJ SUBJ !”Ì«”Ì!
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM «„‰Ì 
W * CON CON Ê
W * N N,SING,COM ¬—«„‘
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ›÷«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * CON CON Ê
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * DELM DELM -
W * ADJ ADJ,SIM,GEN «Ã „«⁄Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM  ÂœÌœ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * P P,GEN »œÊ‰
W * N N,SING,COM,GEN «’·«Õ
W * DET DET «Ì‰
W * N N,SING,COM ”«Œ «—
W * N N,SING,COM,GEN Õ·
W * N N,PL,COM,GEN „”«∆·
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * DELM DELM °
W * ADJ ADJ,SIM „Ì”—
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * CON CON Ê
W * ADV ADV,I ¬Ì«
W * P P,GEN »œÊ‰
W * N N,SING,COM ê–—
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM œ«·«‰
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ﬁ—Ì»
W * P P »Â
W * N N,SING,COM,GEN « ›«ﬁ
W * N N,PL,COM,GEN „Ê«—œ
W * PRO PRO,DEMO,SING ¬‰
W * P P »Â
W * N N,PL,COM,GEN ⁄—’Â Â«Ì
W * N N,SING,COM ﬁœ— 
W * CON CON Ê
W * N N,SING,COM ”Ì«” 
W * V V,PRS,POS,3 »«“„Ì ê—œœ
W * DELM DELM °
W * N N,SING,COM,GEN «„ﬂ«‰
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * N N,SING,COM,INDF —ƒÌ«ÌÌ
W * ADJ ADJ,SIM œ”  ‰«Ì«› ‰Ì
W * DELM DELM °
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM ø
W * N N,SING,NUM ’œ
W * ADV ADV,GENR,SIM «·» Â
W * N N,SING,COM,GEN »«“êÊÌÌ
W * N N,PL,COM,GEN ”Œ‰«‰
W * ADJ ADJ,SIM ›Êﬁ
W * P P »Â
W * N N,SING,COM,GEN „⁄‰«Ì
W * N N,SING,COM,GEN  ÊÃÌÂ
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN Å—œ«“‘
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * P P »Â
W * N N,PL,COM,GEN  ‰ê‰«Â«Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON »·ﬂÂ
W * N N,SING,COM „ﬁ’Êœ
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —«Â
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,COM çÌ—êÌ
W * P P »—
W * N N,PL,COM,GEN „‘ﬂ·« 
W * N N,SING,COM Ã«„⁄Â
W * ADJ ADJ,SIM ‰„«Ì«‰
W * CON CON Ê
W * N N,SING,COM Ì«œ¬Ê—Ì
W * V V,SUB,POS,3 ê—œœ
W * DELM DELM ...
W * DELM DELM .
W * N N,SING,COM  –ﬂ—
W * P P »Â
W * N N,SING,NUM 6
W * N N,SING,COM Ê“Ì—
W * DELM DELM -
W * N N,SING,COM,GEN Œ»—‰ê«—
W * ADJ ADJ,SIM,GEN Å«—·„«‰Ì
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,COM „Ã·”
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM ê“«—‘
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM :
W * ADJ ADJ,SIM „ÿ«»ﬁ
W * P P »«
W * N N,SING,COM,GEN ¬ÌÌ‰ ‰«„Â
W * N N,SING,COM „Ã·”
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,PL,COM ‰„«Ì‰œê«‰
W * ADV ADV,GENR,TIME œÌ—Ê“
W * P P »Â
W * N N,SING,NUM 6
W * N N,SING,COM Ê“Ì—
W * N N,SING,COM  –ﬂ—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * CON CON Â—ç‰œ
W * N N,SING,COM  –ﬂ—
W * P P »Â
W * N N,PL,COM Ê“Ì—«‰
W * N N,SING,COM,INDF «„—Ì
W * ADJ ADJ,SIM „—”Ê„
W * CON CON Ê
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN ÊŸ«Ì›
W * ADJ ADJ,SIM,GEN ⁄„œÂ
W * PRO PRO,DEMO,PL ¬‰Â«
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON «„«
W * N N,SING,COM,GEN  –ﬂ—
W * ADV ADV,GENR,TIME œÌ—Ê“
W * N N,PL,COM ‰„«Ì‰œê«‰
W * ADJ ADJ,SIM „ ›«Ê 
W * P P »Â
W * N N,SING,COM ‰Ÿ—
W * V V,PA,PRG,POS,3 „Ì —”Ìœ
W * DELM DELM °
W * N N,SING,PR,GEN „ÌÀ„
W * N N,SING,PR ”⁄ÌœÌ
W * DELM DELM °
W * N N,SING,PR,GEN „Ê”ÊÌ
W * N N,SING,PR ŒÊ∆Ì‰Ì
W * DELM DELM °
W * N N,SING,PR ÕﬁÌﬁ  ÃÊ
W * DELM DELM °
W * N N,SING,PR ÌÊ”›Ì«‰
W * CON CON Ê
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR  «Ã—‰Ì«
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM œ«œê” —Ì
W * RA RA —«
W * N N,SING,COM Œÿ«»
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,COM «Õ÷«—
W * CON CON Ê
W * N N,SING,COM,GEN »«“œ«‘ 
W * N N,PL,COM œ«‰‘ÃÊÌ«‰
W * N N,SING,COM  –ﬂ—
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ŒÊ«” «—
W * N N,SING,COM —”ÌœêÌ
W * P P »Â
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * PRO PRO,DEMO,PL ¬‰Â«
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR ‰Ÿ—Ì
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR «—«ﬂ
W * P P »«
W * N N,SING,COM  –ﬂ—
W * P P »Â
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,SIM,GEN ŒÊ«” «—
W * N N,SING,COM,GEN «Õﬁ«ﬁ
W * N N,PL,COM,GEN ÕﬁÊﬁ
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR «—«ﬂ
W * CON CON Ê
W * N N,SING,COM Å«”œ«—Ì
W * P P «“
W * N N,PL,COM,GEN ¬—«Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR »—“ê—
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR »” «‰ ¬»«œ
W * P P »Â
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM »Âœ«‘ 
W * CON CON Ê
W * N N,SING,COM œ—„«‰
W * DELM DELM °
W * N N,SING,PR ”»Õ«‰Ì
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR œ«„€«‰
W * P P »Â
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM «ﬁ ’«œ
W * CON CON Ê
W * N N,SING,COM œ«—«ÌÌ
W * DELM DELM °
W * N N,SING,PR —Â»—Ì
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR ê—„”«—
W * CON CON Ê
W * N N,SING,PR »«€»«‰Ì«‰
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR ‰ÿ‰“
W * P P »Â
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM ‰Ì—Ê
W * CON CON Ê
W * N N,SING,PR,GEN »Â„‰
W * N N,SING,PR «ŒÊ«‰
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR  ›—‘
W * P P »Â
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * N N,SING,COM «Œÿ«—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ‘‰ÌœÂ Â«Ì
W * N N,SING,COM,GEN Œ»—‰ê«—
W * PRO PRO,personal,PL,1 „«
W * P P «“
W * N N,SING,COM,GEN  —«ﬂ„
W * N N,SING,COM ‰„«Ì‰œÂ
W * P P œ—
W * QUA QUA »—ŒÌ
W * N N,PL,COM ﬂ„Ì”ÌÊ‰Â«
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ„»Êœ
W * N N,SING,COM ⁄÷Ê
W * P P œ—
W * N N,PL,COM,GEN ﬂ„Ì”ÌÊ‰Â«Ì
W * ADJ ADJ,SIM œÌê—
W * N N,SING,COM Œ»—
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM .
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM «„‰Ì 
W * P P »«
W * N N,SING,NUM 55
W * N N,SING,COM œ«Êÿ·»
W * ADJ ADJ,SUP »Ì‘ —Ì‰
W * N N,SING,COM „‘ﬂ·
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,SING,NUM 22
W * N N,SING,COM,GEN ⁄÷Ê
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * N N,PL,COM,GEN ﬂ„Ì”ÌÊ‰Â«Ì
W * N N,SING,COM,GEN «’·
W * N N,SING,NUM 88
W * CON CON Ê
W * N N,SING,NUM 90
W * DELM DELM °
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * CON CON Ê
W * ADJ ADJ,SIM ÕﬁÊﬁÌ
W * DELM DELM °
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM ›—Â‰êÌ
W * CON CON Ê
W * DELM DELM ...
W * P P »«
W * N N,SING,COM,GEN ﬂ„»Êœ
W * N N,SING,COM œ«Êÿ·»
W * ADJ ADJ,SIM —Ê»—Ê
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * N N,SING,LOC ‘⁄»
W * ADV ADV,GENR,TIME  «ﬂ‰Ê‰
W * V V,PA,NAR,NEG,6 ‰ Ê«‰” Â «‰œ
W * P P œ—
W * N N,SING,COM,GEN  ﬁ”Ì„
W * N N,PL,COM ‰„«Ì‰œê«‰
W * P P »Â
W * N N,SING,COM,INDF  Ê«›ﬁÌ
W * N N,SING,COM œ” 
W * V V,SUB,POS,6 Ì«»‰œ
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * ADJ ADJ,SIM œÌê—
W * N N,SING,PR ÅÌ—„ƒ–‰
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,LOC,PR «—œ»Ì·
W * P P »Â
W * N N,SING,COM,GEN Œ»—‰ê«—
W * PRO PRO,personal,PL,1 „«
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN  —«ﬂ„
W * N N,PL,COM ‰«„“œ«‰
W * P P œ—
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM »Âœ«‘ 
W * CON CON Ê
W * N N,SING,COM œ—„«‰
W * CON CON Ê
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,SING,NUM 30
W * N N,SING,COM ‰„«Ì‰œÂ
W * P P »«
W * N N,PL,COM,GEN  Õ’Ì·« 
W * ADJ ADJ,SIM Å“‘ﬂÌ
W * DELM DELM °
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM Å“‘ﬂÌ
W * RA RA —«
W * N N,SING,COM  ‘ﬂÌ·
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 œ«œ
W * P P  «
W * QUA QUA Â—
W * N N,SING,NUM 30
W * N N,SING,COM ‰„«Ì‰œÂ
W * RA RA —«
W * P P,GEN  Õ 
W * N N,SING,COM ÅÊ‘‘
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN  Œ’’
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM «” ›«œÂ
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR ‰Ÿ—Ì
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,LOC,PR «—«ﬂ
W * ADV ADV,GENR,TIME œÌ—Ê“
W * P P œ—
W * N N,SING,COM,GEN Ã„⁄
W * N N,PL,COM Œ»—‰ê«—«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,NUM 120
W * N N,SING,COM ‰„«Ì‰œÂ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,COM,GEN «⁄ »«—‰«„Â
W * N N,SING,PR „—«œÌ
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * ADJ ADJ,ORD,GEN œÊ„
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * CON CON ﬂÂ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN «»ÿ«·
W * N N,SING,NUM 31
W * N N,SING,COM,GEN ’‰œÊﬁ
W * N N,SING,COM —«Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * P P »Â
W * N N,SING,COM „Ã·”
W * N N,SING,COM —«Â
W * ADJ ADJ,INO Ì«› Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM «⁄ —«÷
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN Œ»—‰ê«—
W * N N,PL,COM,GEN «„Ê—
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,TIME œÌ—Ê“
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR «—«ﬂ
W * CON CON ﬂÂ
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM,GEN ⁄÷Ê
W * N N,SING,COM,GEN Ã«„⁄Â
W * N N,PL,COM Å“‘ﬂ«‰
W * N N,SING,LOC,PR «—«ﬂ
W * V V,PA,PRG,POS,6 „Ì ŒÊ«‰œ‰œ
W * P P œ—
W * N N,SING,COM „Ã·”
W * N N,SING,COM Õ÷Ê—
W * ADJ ADJ,INO Ì«› Â
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ŒÊ«” «—
W * N N,SING,COM,GEN «»ÿ«·
W * N N,SING,COM,GEN «⁄ »«—‰«„Â
W * N N,SING,PR „—«œÌ
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * ADJ ADJ,ORD,GEN œÊ„
W * N N,SING,LOC,PR «—«ﬂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * DELM DELM ª
W * N N,SING,COM Ì«œ¬Ê—Ì
W * V V,PRS,POS,3 „Ì ‘Êœ
W * N N,SING,TIME ﬁ»·
W * P P «“
W * N N,SING,COM,GEN «»ÿ«·
W * N N,PL,COM ’‰œÊﬁÂ«
W * P P,GEN  Ê”ÿ
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * ADJ ADJ,SIM œÌê—
W * P P «“
W * N N,PL,COM,GEN ﬂ«‰œÌœ«Â«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P œ—
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,COM,GEN „—Õ·Â
W * ADJ ADJ,ORD œÊ„
W * ADJ ADJ,SIM ÅÌ—Ê“
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM ´
W * DELM DELM .
W * N N,SING,COM,GEN «À—
W * N N,PL,COM „ÿ»Ê⁄« 
W * P P »—
W * N N,SING,COM «ﬁ ’«œ
W * DELM DELM -
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,COM ﬂ«—
W * CON CON Ê
W * N N,SING,COM ﬂ«—ê—
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM «ﬁ ’«œ
W * CON CON Ê
W * N N,PL,COM „ÿ»Ê⁄« 
W * DELM DELM !
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN «‰Ã„‰
W * N N,PL,COM „ÿ»Ê⁄« 
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM,GEN  ‘ﬂ·
W * ADJ ADJ,SIM ’‰›Ì
W * P P «“
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM „Ã·”
W * ADJ ADJ,INO ŒÊ«” Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,PL,COM ﬁÊ«‰Ì‰
W * CON CON Ê
W * N N,PL,COM,GEN ‘ÌÊÂ Â«Ì
W * ADJ ADJ,SIM,GEN „ÕœÊœﬂ‰‰œÂ
W * N N,PL,COM „ÿ»Ê⁄« 
W * RA RA —«
W * N N,SING,COM ·€Ê
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM ÅÌ‘
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM œ—ŒÊ«” 
W * DELM DELM °
W * N N,SING,COM,GEN Ã„⁄
W * ADJ ADJ,SIM,INDF ﬂÀÌ—Ì
W * P P «“
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * ADJ ADJ,SIM,GEN „‰ Œ»
W * N N,SING,GR „—œ„
W * P P »«
W * N N,SING,COM,GEN ‘‰«Œ 
W * N N,SING,COM ‰Ì«“
W * CON CON Ê
W * N N,SING,COM,GEN  ﬁ«÷«Ì
W * N N,SING,COM Ã«„⁄Â
W * CON CON ﬂÂ
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF Ê”Ì⁄Ì
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * P P »Â
W * N N,PL,COM,GEN ¬“«œÌÂ«Ì
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * ADV ADV,GENR,SIM Œ’Ê’«
W * N N,PL,COM „ÿ»Ê⁄« 
W * V V,PRS,POS,3 »—„Ì ê—œœ
W * DELM DELM -
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM »«“‰ê—Ì
W * P P »Â
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,PL,COM „ÿ»Ê⁄« 
W * ADJ ADJ,SIM,GEN „’Ê»
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD Å‰Ã„
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,COM ﬂ«—
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM „Ì«‰
W * PRO PRO,INDF,SING ¬‰çÂ
W * ADJ ADJ,SIM,GEN ﬁ«»·
W * N N,SING,COM  ÊÃÂ
W * V V,PRE,SIM «” 
W * N N,SING,COM,INDF œÌœê«ÂÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM ÕﬁÌﬁ 
W * CON CON Ê
W * N N,SING,COM,GEN Ê«ﬁ⁄Ì 
W * N N,PL,COM „”«∆·
W * CON CON Ê
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM „⁄Ì‘ Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * N N,SING,GR „—œ„
W * DELM DELM °
W * N N,SING,COM ”⁄Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM,GEN ŒÊ«” 
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF Ê”Ì⁄Ì
W * P P «“
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,PL,COM „Êﬂ·«‰
W * N N,SING,COM «Ì” «œêÌ
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM «Ì” «œêÌ
W * ADV ADV,GENR,SIM ⁄„œ «
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ÅÊ‘‘
W * N N,SING,COM,GEN ·“Ê„
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,PL,COM „”«∆·
W * CON CON Ê
W * N N,PL,COM,INDF „‘ﬂ·« Ì
W * ADV ADV,GENR,EXM,GEN ‰ŸÌ—
W * N N,SING,COM «‘ €«·
W * DELM DELM °
W * N N,SING,COM  Ê—„
W * CON CON Ê
W * N N,SING,COM —”ÌœêÌ
W * P P »Â
W * N N,PL,COM,GEN ÿ»ﬁ« 
W * ADJ ADJ,SIM „Õ—Ê„
W * N N,SING,COM ⁄‰Ê«‰
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM °
W * N N,SING,COM,GEN ”Œ‰
W * ADV ADV,deg,SIM ﬂ«„·«
W * ADJ ADJ,SIM,INDF œ—” Ì
W * CON CON ﬂÂ
W * P P,GEN »—«Ì
W * N N,SING,COM  ÷⁄Ì›
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ„—‰ê
W * N N,SING,COM ‰‘«‰
W * N N,SING,NFL,GEN œ«œ‰
W * N N,SING,COM,GEN ⁄“„
W * N N,PL,COM ‰„«Ì‰œê«‰
W * P P œ—
W * N N,SING,COM «— »«ÿ
W * P P »«
W * N N,SING,COM,GEN —›⁄
W * N N,SING,COM,GEN „ÕœÊœÌ 
W * N N,PL,COM „ÿ»Ê⁄« 
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM »«“‰ê—Ì
W * P P »Â
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,PL,COM „ÿ»Ê⁄« 
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM «‰Ã«„
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM Ê«ﬁ⁄Ì 
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,COM ‰„«Ì‰œê«‰
W * V V,AUX,NIN,POS »«Ìœ
W * P P »Â
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN «—«∆Â
W * N N,PL,COM,GEN —«Âﬂ«—Â«Ì
