Sub * SUBJ SUBJ !Ê—“‘Ì!
W * N N,SING,LOC,PR,GEN ¬›—Ìﬁ«Ì
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,NUM 79
W * CON CON Ê
W * N N,SING,NUM 72
W * N N,SING,COM «„ Ì«“
W * P P »Â
W * N N,SING,COM  — Ì»
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * ADJ ADJ,ORD ”Ê„
W * RA RA —«
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,6 ¬Ê—œ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM ›—‰êÌ
W * CON CON ‰Ì“
W * N N,SING,GR,GEN  Ì„
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * P P »«
W * N N,SING,NUM 72
W * CON CON Ê
W * N N,SING,NUM 64
W * N N,SING,COM «„ Ì«“
W * P P »—
W * N N,SING,COM,GEN ”ﬂÊÌ
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * ADJ ADJ,ORD ”Ê„
W * V V,PA,SIM,POS,6 «Ì” «œ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ‰›—« 
W * ADJ ADJ,CMPR,GEN »— —
W * N N,PL,COM,GEN «Ê“«‰
W * ADJ ADJ,SIM,GEN „Œ ·›
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * P P œ—
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM ¬“«œ
W * P P,DET »œÌ‰
W * N N,SING,COM ‘—Õ
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM :
W * N N,SING,NUM 24
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN  ﬁÌ
W * N N,SING,PR œ«œ«‘Ì
W * DELM DELM °
W * N N,SING,PR,GEN ›—“«‰
W * N N,SING,PR »Â—«„Ì
W * CON CON Ê
W * N N,SING,PR „«ﬂ«“«
W * N N,SING,PR ‘ÊÌ·Ì
W * P P «“
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM °
W * N N,SING,NUM 64
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ê·Ì
W * DELM DELM °
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR «”œÌ
W * CON CON Ê
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR ﬁ—»«‰ÅÊ—
W * N N,SING,NUM 50
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR „’ÿ›Ì
W * N N,SING,PR ¬ŒÊ‰œÌ
W * DELM DELM °
W * N N,SING,PR,GEN Õ”Ì‰
W * N N,SING,PR ⁄»œ·Ì
W * CON CON Ê
W * N N,SING,PR „Ã »Ì
W * N N,SING,PR ‰«œ—Ì
W * N N,SING,NUM 54
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR „Â«Ã—
W * DELM DELM °
W * N N,SING,PR,GEN ‘«ÅÊ—
W * N N,SING,PR ⁄»«”Ì
W * CON CON Ê
W * N N,SING,PR,GEN ⁄·Ì «’€—
W * N N,SING,PR „—«œÌ
W * N N,SING,NUM 5 8
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN ﬂ«Ÿ„
W * N N,SING,PR ⁄Ì”Ì “«œÂ
W * DELM DELM °
W * N N,SING,PR ”Ê—‰
W * N N,SING,PR „«—ﬂ”Ì«‰
W * DELM DELM )
W * N N,SING,LOC,PR «—„‰” «‰
W * DELM DELM (
W * CON CON Ê
W * N N,SING,PR,GEN «”„«⁄Ì·
W * N N,SING,PR ﬂÌÊ„—ÀÌ
W * N N,SING,NUM 63
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN ⁄ﬁÌ·
W * N N,SING,PR —÷«ÅÊ—
W * DELM DELM °
W * N N,SING,PR,GEN Ì“œ«‰
W * N N,SING,PR —Ã»Ì
W * CON CON Ê
W * N N,SING,PR,GEN ÊÕÌœ
W * N N,SING,PR ‘—«› Ì
W * N N,SING,NUM 69
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR ê∆Ê—ﬂÌ
W * N N,SING,PR ﬂ Ì ‘ÊÌ·
W * DELM DELM )
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM (
W * DELM DELM °
W * N N,SING,PR,GEN „ÌÀ„
W * N N,SING,PR «„Ì—Ì
W * CON CON Ê
W * N N,SING,PR,GEN ”⁄Ìœ
W * N N,SING,PR ‰Ì”«‰Ì
W * N N,SING,NUM 76
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR çÌﬂÊÊ«‰Ì
W * DELM DELM )
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM (
W * DELM DELM °
W * N N,SING,PR,GEN »Â—«„
W * N N,SING,PR ‘ÊÌ·Ì
W * DELM DELM )
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM (
W * CON CON Ê
W * N N,SING,PR çÊê—Ì·Ì
W * DELM DELM )
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM (
W * N N,SING,NUM 85
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN ÅÌ„«‰
W * N N,SING,PR ê· „Õ„œÌ
W * DELM DELM °
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR,GEN Â«œÌ ÅÊ—
W * N N,SING,PR ⁄·ÌÃ«‰
W * CON CON Ê
W * N N,SING,PR,GEN Ì“œ«‰
W * N N,SING,PR Õﬁ ‘‰«”
W * N N,SING,NUM 100
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN „Õ„œÕ”Ì‰
W * N N,SING,PR Œ«·ﬁÌ ›—
W * DELM DELM °
W * N N,SING,PR ”Ì ”«¬Ê—Ì
W * DELM DELM )
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM (
W * CON CON Ê
W * N N,SING,PR «”Å‰œ—«
W * N N,SING,PR ‘ÊÌ·Ì
W * DELM DELM )
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM (
W * DELM DELM .
W * N N,PL,COM,GEN ‰›—« 
W * ADJ ADJ,CMPR »— —
W * P P œ—
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM ›—‰êÌ
W * DELM DELM :
W * N N,SING,NUM 42
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN «„Ì‰
W * N N,SING,PR  Ì‰«—Ê‰œ
W * DELM DELM °
W * N N,SING,PR Ê·Ì «··Â
W * N N,SING,PR ﬁ«”„Ì
W * DELM DELM °
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ⁄«·Ì‘ “«œÂ
W * N N,SING,NUM 46
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR Õ÷— Ì
W * DELM DELM °
W * N N,SING,PR,GEN «‰Ê—
W * N N,SING,PR „Õ„œÌ«‰
W * DELM DELM °
W * N N,SING,PR,GEN „Õ”‰
W * N N,SING,PR ⁄„—«‰Ì«‰
W * DELM DELM °
W * N N,SING,NUM 50
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR Õ»Ì» «··Â
W * N N,SING,PR «Œ·«ﬁÌ
W * DELM DELM °
W * N N,SING,PR,GEN ”«·«—
W * N N,SING,PR Å—” «—
W * DELM DELM °
W * N N,SING,PR,GEN ÅÌ„«‰
W * N N,SING,PR ›ﬁÌÂ ”·Ì„«‰Ì
W * DELM DELM °
W * N N,SING,NUM 54
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN ›—‘«œ
W * N N,SING,PR ⁄·Ì“«œÂ
W * DELM DELM °
W * N N,SING,PR Â«ﬂÊ»
W * N N,SING,PR „ÃÌﬂÌ«‰
W * DELM DELM )
W * N N,SING,LOC,PR «—„‰” «‰
W * DELM DELM (
W * DELM DELM °
W * N N,SING,PR,GEN «Ì„«‰
W * N N,SING,PR ⁄·Ì“«œÂ
W * DELM DELM °
W * N N,SING,NUM 63
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR ÅÊ—Ì«
W * N N,SING,PR Å”«Ê‰œ
W * DELM DELM °
W * N N,SING,PR,GEN ÕÌœ—
W * N N,SING,PR ê·Ì ¬»«œÌ
W * DELM DELM °
W * N N,SING,PR,GEN „ÌÀ„
W * N N,SING,PR ﬁÌÿ«”Ì
W * DELM DELM °
W * N N,SING,NUM 69
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR «”„«⁄Ì· ‰é«œ
W * DELM DELM °
W * N N,SING,PR,GEN „Õ„œ⁄·Ì
W * N N,SING,PR „Õ„œÌ
W * DELM DELM °
W * N N,SING,PR —¬»Ìœ
W * N N,SING,PR ”«Â«ﬂÌ«‰
W * DELM DELM )
W * N N,SING,LOC,PR «—„‰” «‰
W * DELM DELM (
W * N N,SING,NUM 76
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN ”⁄Ìœ
W * N N,SING,PR ⁄»«” “«œÂ
W * DELM DELM °
W * N N,SING,PR —÷«
W * N N,SING,PR »«Ê‰œÅÊ—
W * DELM DELM °
W * N N,SING,PR ”—ﬂÌ”
W * N N,SING,PR œ«ÊÊœÌ«‰
W * DELM DELM )
W * N N,SING,LOC,PR «—„‰” «‰
W * DELM DELM (
W * N N,SING,NUM 85
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR Ê«—Â«„
W * N N,SING,PR ﬂ«·” Ì«‰
W * DELM DELM )
W * N N,SING,LOC,PR «—„‰” «‰
W * DELM DELM (
W * DELM DELM °
W * N N,SING,PR,GEN ›—Â«œ
W * N N,SING,PR „Õ„œÌ«‰
W * DELM DELM °
W * N N,SING,PR „’ÿ›Ì
W * N N,SING,PR „Ê·ÊÌ
W * DELM DELM °
W * N N,SING,NUM 100
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ‘Ì—œ·
W * DELM DELM °
W * N N,SING,PR „Ã »Ì
W * N N,SING,PR «„«‰Ì
W * DELM DELM °
W * N N,SING,PR ⁄·Ì—÷«
W * N N,SING,PR «ﬂ»—Ì
W * DELM DELM .
W * ADJ ADJ,ORD œÂ„Ì‰
W * N N,SING,COM,GEN œÊ—Â
W * N N,PL,COM,GEN „”«»ﬁ« 
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM ¬“«œ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ›—‰êÌ
W * N N,PL,COM ‰ÊÃÊ«‰«‰
W * P P »«
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,SING,NUM 196
W * N N,SING,COM ﬂ‘ Ì êÌ—
W * P P œ—
W * N N,SING,COM,GEN ﬁ«·»
W * N N,SING,NUM çÂ«—
W * N N,SING,GR  Ì„
W * P P «“
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,LOC,PR ﬁÿ—
W * DELM DELM °
W * N N,SING,LOC,PR «—„‰” «‰
W * DELM DELM °
W * N N,SING,LOC,PR ê—Ã” «‰
W * DELM DELM °
W * N N,SING,LOC,PR,GEN ¬›—Ìﬁ«Ì
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * CON CON Ê
W * N N,SING,NUM çÂ«—
W * N N,SING,GR  Ì„
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * P P «“
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ã„⁄Â
W * P P œ—
W * N N,SING,LOC,GEN Ê—“‘ê«Â
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,LOC,PR ”‰‰œÃ
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁ« 
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * P P œ—
W * N N,SING,COM,GEN —‘ Â
W * ADJ ADJ,SIM ¬“«œ
W * N N,SING,COM «œ«„Â
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
Sub * SUBJ SUBJ !ÕÊ«œÀ!
W * DELM DELM #
W * N N,SING,NUM Ìﬂ
W * N N,SING,CONT œ” ê«Â
W * N N,SING,COM,GEN « Ê»Ê”
W * ADJ ADJ,SIM,GEN „”«›—»—Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * N N,SING,LOC,PR  —ﬂÌÂ
W * ADJ ADJ,SIM Ê«éêÊ‰
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR ¬‰ﬂ«—«
W * DELM DELM ‹
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,NUM Ìﬂ
W * N N,SING,CONT œ” ê«Â
W * N N,SING,COM,GEN « Ê»Ê”
W * ADJ ADJ,SIM,GEN „”«›—»—Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * DELM DELM °
W * N N,SING,COM,GEN ⁄’—
W * N N,SING,DAY Ã„⁄Â
W * P P œ—
W * N N,SING,COM,GEN „”Ì—
W * N N,SING,LOC,PR ‘«‰·Ì ⁄—›«
W * P P »Â
W * N N,SING,LOC,PR €«“Ì ¬‰ Å
W * DELM DELM °
W * ADJ ADJ,SIM Ê«ﬁ⁄
W * P P œ—
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,DIR,GEN ‘—ﬁ
W * N N,SING,LOC,PR  —ﬂÌÂ
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM ”«‰ÕÂ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,PL,COM,GEN „”∆Ê·«‰
W * ADJ ADJ,SIM „Õ·Ì
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Õ«œÀÂ
W * DELM DELM °
W * N N,SING,COM « Ê»Ê”
W * P P »Â
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN ·€“‰œêÌ
W * N N,SING,LOC Ã«œÂ
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN „”Ì—
W * ADJ ADJ,SIM «’·Ì
W * ADJ ADJ,SIM „‰Õ—›
W * CON CON Ê
W * ADJ ADJ,SIM Ê«éêÊ‰
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * ADV ADV,deg,SIM œ”  ﬂ„
W * N N,SING,NUM 15
W * N N,SING,COM  ‰
W * ADJ ADJ,SIM “Œ„Ì
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * N N,SING,COM »‰«
W * P P »—
W * DET DET «Ì‰
W * N N,SING,COM ê“«—‘
W * N N,PL,COM,GEN “Œ„Ì ‘œê«‰
W * N N,SING,COM Õ«œÀÂ
W * P P »Â
W * N N,SING,LOC,GEN »Ì„«—” «‰
W * N N,SING,LOC,GEN ”Ê—Êç
W * N N,SING,LOC,PR,GEN €«“Ì ¬‰ Å
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,COM «‰ ﬁ«·
W * V V,PA,SIM,POS,6 Ì«› ‰œ
W * CON CON Ê
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,INDF „œ«Ê«Ì
W * ADJ ADJ,SIM ”—Å«ÌÌ
W * ADJ ADJ,SIM „—Œ’
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN Ã„⁄Ì
W * N N,PL,COM ‰Â‰êÂ«
W * P P œ—
W * N N,SING,LOC,PR „ﬂ“Ìﬂ
W * DELM DELM #
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM ‹
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,PL,COM,GEN „ﬁ«„Â«Ì
W * ADJ ADJ,SIM,GEN „Õ·Ì
W * N N,SING,LOC,PR ﬂ«„çÂ
W * P P œ—
W * N N,SING,LOC,PR „ﬂ“Ìﬂ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * V V,PA,SIM,POS,6 ê› ‰œ
W * DELM DELM :
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 60
W * N N,SING,COM ‰Â‰ê
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ·«»·«Ì
W * N N,PL,COM,GEN œ—Œ «‰
W * N N,SING,LOC,PR ﬂ—‰«
W * P P œ—
W * N N,PL,LOC,GEN ”Ê«Õ·
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * N N,SING,LOC,PR ﬂ«„çÂ
W * N N,SING,COM —«Â
W * ADJ ADJ,SIM ê„
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM °
W * P P œ—
W * N N,SING,LOC,GEN Œ·ÌÃ
W * N N,SING,LOC,PR „ﬂ“Ìﬂ
W * N N,SING,COM  ·›
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * DELM DELM °
W * N N,PL,COM ﬂ«—‘‰«”«‰
W * N N,SING,COM Õœ”
W * V V,PRS,POS,6 „Ì “‰‰œ
W * CON CON ﬂÂ
W * N N,PL,COM ‰Â‰êÂ«
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM,GEN „—ê
W * N N,SING,COM,AFF,6 —∆Ì”‘«‰
W * DELM DELM °
W * N N,SING,COM,GEN Õ”
W * N N,SING,COM,AFF,6 ÃÂ  Ì«»Ì ‘«‰
W * RA RA —«
W * P P «“
W * N N,SING,COM œ” 
W * V V,PA,NAR,POS,6 œ«œÂ «‰œ
W * CON CON Ì«
W * N N,SING,COM,GEN ﬁ—»«‰Ì
W * N N,SING,COM,INDF «‰ê·Ì
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ”Ì” „
W * ADJ ADJ,SIM,AFF,6 ‘‰Ê«∆Ì‘«‰
W * ADJ ADJ,SIM Õ„·Â Ê—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * PRO PRO,DEMO,PL ¬‰ Â«
W * P P œ—
W * N N,PL,COM,INDF „‰«ÿﬁÌ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „⁄„Ê·
W * ADV ADV,GENR,NEGG Â—ê“
W * P P «“
W * N N,SING,LOC ¬‰Ã«
W * N N,SING,COM ê–—
W * V V,PRS,NEG,6 ‰„Ì ﬂ‰‰œ
W * DELM DELM °
W * ADJ ADJ,SIM ê„
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM .
W * N N,PL,COM ’Ì«œ«‰
W * P P »Â
W * N N,SING,COM,GEN „œ 
W * N N,SING,NUM 48
W * N N,SING,TIME ”«⁄ 
W * N N,SING,COM  ·«‘
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DET DET «Ì‰
W * N N,PL,COM Å” «‰œ«—«‰
W * RA RA —«
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM Ã„⁄«
W * N N,SING,NUM 80
W * N N,SING,COM ‰Â‰ê
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * N N,SING,COM ‰Ã« 
W * V V,SUB,POS,6 œÂ‰œ
W * CON CON Ê
W * ADJ ADJ,SIM „Ê›ﬁ
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * N N,SING,NUM 19
W * N N,SING,COM ‰Â‰ê
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,LOC œ—Ì«
W * N N,SING,COM Âœ«Ì 
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ÿÊ·
W * ADV ADV,GENR,SIM  ﬁ—Ì»«
W * N N,SING,NUM 10
W * N N,SING,COM ﬂÌ·Ê„ —
W * P P «“
W * N N,PL,COM,GEN œ—Œ  “«—«‰
W * N N,SING,LOC,PR ﬂ—‰«
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM ‘’ 
W * N N,SING,COM,GEN ·«‘Â
W * N N,SING,COM ‰Â‰ê
W * ADJ ADJ,SIM ÅÌœ«
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ŒÊ‰ ¬‘«„
W * N N,SING,LOC,PR Ì„‰
W * P P »Â
W * N N,SING,COM,GEN ﬁ ·
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 100
W * N N,SING,COM “‰
W * CON CON Ê
W * N N,SING,COM œŒ —
W * N N,SING,COM «⁄ —«›
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR œ»Ì
W * DELM DELM ‹
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN ŒÊ‰ ¬‘«„
W * N N,SING,LOC,PR Ì„‰
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN « Â«„
W * N N,SING,COM ﬁ ·
W * P P œ—
W * N N,SING,LOC,PR ’‰⁄«
W * ADJ ADJ,SIM œ” êÌ—
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * ADV ADV,GENR,TIME  «ﬂ‰Ê‰
W * P P »Â
W * N N,SING,COM,GEN ﬁ ·
W * N N,SING,NUM Ìﬂ’œ
W * N N,SING,COM “‰
W * CON CON Ê
W * N N,SING,COM œŒ —
W * P P œ—
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM «⁄ —«›
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR «·—«ÌÂ
W * N N,SING,COM,GEN ç«Å
W * N N,SING,LOC,PR ﬁÿ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM »‰«
W * P P »—
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * P P »Â
W * N N,SING,COM œ” 
W * MORP MORP,MADJ ¬„œÂ
W * DELM DELM °
W * PRO PRO,personal,SING,3 ÊÌ
W * DET DET «Ì‰
W * N N,PL,COM ﬁ ·Â«
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „œ 
W * N N,SING,NUM 27
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * P P œ—
W * QUA QUA »—ŒÌ
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,COM ÃÂ«‰
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,SING,LOC,PR ”Êœ«‰
W * DELM DELM °
W * N N,SING,LOC,PR ç«œ
W * DELM DELM °
W * N N,SING,LOC,PR ‰ÌÃ—ÌÂ
W * DELM DELM °
W * N N,SING,DIR,GEN €—»
W * N N,SING,LOC,PR ¬›—Ìﬁ«
W * DELM DELM °
W * N N,SING,LOC,PR ﬂÊÌ 
W * DELM DELM °
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * N N,SING,LOC,PR «—œ‰
W * CON CON Ê
W * N N,SING,LOC,PR «—Ì —Â
W * ADJ ADJ,SIM „— ﬂ»
