Sub * SUBJ SUBJ !Ê—“‘Ì!
W * ADJ ADJ,SIM çÌ‰Ì
W * RA RA —«
W * ADJ ADJ,SIM „ﬁ œ—«‰Â
W * N N,SING,NUM 6
W * P P »—
W * N N,SING,NUM Ìﬂ
W * ADJ ADJ,SIM „€·Ê»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON «„«
W * P P œ—
W * N N,SING,COM,GEN œÊ—
W * ADJ ADJ,SIM »⁄œ
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN Õ—Ì›
W * ADJ ADJ,SIM é«Å‰Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,NUM 3
W * P P »—
W * N N,SING,NUM Ìﬂ
W * ADJ ADJ,SIM „€·Ê»
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN œÊ—
W * N N,PL,COM —ﬁ«» Â«
W * N N,SING,COM Õ–›
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Ê“‰
W * ADJ ADJ,ORD Â‘ „
W * DELM DELM °
W * N N,SING,PR,GEN Â«œÌ
W * N N,SING,PR «›‘«—
W * P P œ—
W * N N,SING,COM,GEN œÊ—
W * ADJ ADJ,ORD «Ê·
W * N N,SING,COM,GEN Õ—Ì›
W * ADJ ADJ,SIM,GEN ›Ì·ÌÅÌ‰Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADV ADV,GENR,SIM „ﬁ œ—«‰Â
W * N N,SING,NUM 31
W * P P »—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‘ﬂ” 
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN œÊ—
W * ADJ ADJ,SIM »⁄œ
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN  ﬂÊ«‰œÊﬂ«—
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 7
W * P P »—
W * N N,SING,NUM 5
W * N N,SING,COM „»«—“Â
W * RA RA —«
W * ADJ ADJ,SIM Ê«ê–«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN œÊ—
W * N N,PL,COM —ﬁ«» Â«
W * N N,SING,COM ﬂ‰«—
W * V V,PA,SIM,POS,3 —› 
W * DELM DELM .
W * N N,SING,COM —œÂ
W * N N,SING,COM,INDF »‰œÌ
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * N N,PL,COM,GEN Ê“‰Â«Ì
W * ADJ ADJ,ORD ”Ê„
W * CON CON Ê
W * ADJ ADJ,ORD Â‘ „
W * V V,PRE,NC,6 ⁄»«— ‰œ
W * P P «“
W * DELM DELM :
W * N N,SING,COM,GEN Ê“‰
W * ADJ ADJ,ORD ”Ê„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,LOC,PR é«Å‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,LOC,PR ﬂÊÌ 
W * CON CON Ê
W * N N,SING,LOC,PR ›Ì·ÌÅÌ‰
W * ADV ADV,GENR,SIM „‘ —ﬂ«
W * DELM DELM °
W * N N,SING,COM Ê“‰
W * ADJ ADJ,ORD Â‘ „
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,LOC,PR ÊÌ ‰«„
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,LOC,PR »—Ê‰∆Ì
W * CON CON Ê
W * N N,SING,LOC,PR ﬁÿ—
W * ADV ADV,GENR,SIM „‘ —ﬂ«
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,TIME,GEN —Ê“
W * DET DET «Ì‰
W * N N,PL,COM ÅÌﬂ«—Â«
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR  «ÃÌﬂ
W * CON CON Ê
W * N N,SING,PR —÷«
W * N N,SING,PR «Ì„«‰ “«œÂ
W * N N,PL,COM,GEN  ﬂÊ«‰œÊﬂ«—«‰
W * N N,PL,COM,GEN Ê“‰Â«Ì
W * ADJ ADJ,ORD ‘‘„
W * CON CON Ê
W * ADJ ADJ,ORD,GEN Â› „
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * P P »Â
W * N N,SING,COM „»«—“Â
W * P P »«
W * N N,PL,COM,AFF,6 Õ—Ì›«‰‘«‰
W * V V,PRS,POS,6 „Ì Å—œ«“‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,NUM œÊ
W * N N,SING,COM „œ«·
W * P P »Â
W * N N,PL,COM,GEN ‘„‘Ì—»«“«‰
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,LOC,PR «—„‰” «‰
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM,GEN ‘„‘Ì—»«“Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * P P œ—
W * N N,SING,LOC,PR «—„‰” «‰
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,SING,NUM ç‰œ
W * N N,SING,GR  Ì„
W * P P «“
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM «—ÊÅ«ÌÌ
W * CON CON Ê
W * N N,PL,COM,GEN Ã„ÂÊ—ÌÂ«Ì
W * ADJ ADJ,SIM «” ﬁ·«· Ì«› Â
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,COM,GEN ’«Õ»
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „œ«·
W * N N,SING,COM ‰ﬁ—Â
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM »—‰“
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * CON CON ﬂÂ
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,PR ”« Ì ·«Ì 
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ìﬂ‘‰»Â
W * P P »Â
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM °
W * N N,SING,PR,GEN ›—Â«œ
W * N N,SING,PR —÷«ÌÌ
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN œÌœ«—
W * ADJ ADJ,SIM ‰Â«ÌÌ
W * ADJ ADJ,INO —”ÌœÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,PR ê«êÊ
W * N N,SING,PR „—«œÌ«‰
W * P P «“
W * N N,SING,LOC,PR «—„‰” «‰
W * P P »«
W * N N,SING,COM,GEN «Œ ·«›
W * ADJ ADJ,SIM,INDF ‰«çÌ“Ì
W * ADJ ADJ,SIM „€·Ê»
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN „œ«·
W * N N,SING,COM ‰ﬁ—Â
W * N N,SING,COM ﬁ‰«⁄ 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,SING,PR,GEN ›—“«œ
W * N N,SING,PR —” „Ì
W * ADJ ADJ,SIM œÌê—
W * N N,SING,COM,GEN ‘„‘Ì—»«“
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P »Â
W * N N,SING,COM,GEN „œ«·
W * N N,SING,COM »—‰“
W * N N,SING,COM œ” 
W * ADJ ADJ,SIM ÅÌœ«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM,GEN »«“ê‘ 
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM,GEN ›—‰êÌ
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM °
W * N N,SING,COM,GEN ›œ—«”ÌÊ‰
W * N N,SING,COM ﬂ‘ Ì
W * N N,SING,COM —œÂ »‰œÌ
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * N N,PL,COM,GEN „”«»ﬁÂ Â«Ì
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM,GEN ›—‰êÌ
W * N N,SING,COM,GEN ﬁÂ—„«‰Ì
W * N N,SING,LOC,PR ¬”Ì«
W * P P œ—
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * P P œ—
W * N N,PL,COM,GEN Ê“‰Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * RA RA —«
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁÂ Â«
W * CON CON ﬂÂ
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM ÅÌ‘
W * P P »«
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,SING,NUM 48
W * N N,SING,COM ﬂ‘ Ì êÌ—
W * P P «“
W * N N,SING,NUM 51
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,PR ”∆Ê·
W * N N,SING,LOC,GEN Å«Ì Œ 
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM,GEN ›—‰êÌ
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,NUM 57
W * N N,SING,COM «„ Ì«“
W * P P »Â
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM ‰«Ì» ﬁÂ—„«‰Ì
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * N N,SING,COM,GEN —œÂ »‰œÌ
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁÂ Â«
W * P P œ—
W * N N,PL,COM,GEN Ê“‰Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ﬁ—«—
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,NUM 45
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR Â« «Ì ÌÊ‰
W * P P «“
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR “ÊÂ—
W * N N,SING,PR ”Ì„ »«Ì›
W * P P «“
W * N N,SING,LOC,PR ﬁ“«ﬁ” «‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR —‰ê—“
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,NUM 5 8
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR,GEN ⁄·Ì
W * ADJ ADJ,SIM «‘ﬂ«‰Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR ¬—Ì ÅÊ›
W * P P «“
W * N N,SING,LOC,PR «“»ﬂ” «‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR Ê«‰ê ÂÊ
W * P P «“
W * N N,SING,LOC,PR çÌ‰
W * DELM DELM °
W * N N,SING,NUM 36
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR ﬁ—»«‰ «›
W * P P «“
W * N N,SING,LOC,PR «“»ﬂ” «‰
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR ·Ì  «ÂÊ
W * P P «“
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR Ì«‘«‰
W * N N,SING,PR ÃÊ‰
W * P P «“
W * N N,SING,LOC,PR çÌ‰
W * DELM DELM °
W * N N,SING,NUM 96
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR ‰«ê« «
W * P P «“
W * N N,SING,LOC,PR é«Å‰
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR,GEN Å—ÊÌ“
W * N N,SING,PR “ÌœÊ‰œ
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR “Ì«‰ê
W * P P «“
W * N N,SING,LOC,PR çÌ‰
W * DELM DELM °
W * N N,SING,NUM 67
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR »«·
W * N N,SING,PR ”·Ì  ›
W * P P «“
W * N N,SING,LOC,PR ﬁ“«ﬁ” «‰
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR  «ﬂ«„Ì ”Ê
W * P P «“
W * N N,SING,LOC,PR é«Å‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN Õ”Ì‰
W * N N,SING,PR „—⁄‘Ì«‰
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,NUM 5 8
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR ”«‰« «»«Ì›
W * P P «“
W * N N,SING,LOC,PR ﬁ—ﬁÌ“” «‰
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR ”∆Ê”Ì„
W * P P «“
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR ÊÌ «ÌÊ—Ì
W * P P «“
W * N N,SING,LOC,PR «“»ﬂ” «‰
W * DELM DELM °
W * N N,SING,NUM 79
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR Å«—ﬂ
W * N N,SING,PR ÊÊ
W * P P «“
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR „«·Ì‰ﬂÊ›
W * P P «“
W * N N,SING,LOC,PR ﬁ“«ﬁ” «‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR,GEN —”Ê·
W * N N,SING,PR Ã“Ì‰Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,NUM 130
W * N N,SING,COM ﬂÌ·Êê—„
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR “«ÂÊ
W * N N,SING,PR Â«·Ì‰
W * P P «“
W * N N,SING,LOC,PR çÌ‰
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,PR ⁄·Ì—÷«
W * N N,SING,PR €—Ì»Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,PR ”«œÌ›
W * P P «“
W * N N,SING,LOC,PR «“»ﬂ” «‰
W * DELM DELM .
W * N N,SING,COM,GEN —œÂ »‰œÌ
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * ADJ ADJ,SIM  Ì„Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ﬁ—«—
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * P P »«
W * N N,SING,NUM 59
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,LOC,PR «Ì—«‰
W * P P »«
W * N N,SING,NUM 57
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,LOC,PR «“»ﬂ” «‰
W * P P »«
W * N N,SING,NUM 53
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 4
W * DELM DELM -
W * N N,SING,LOC,PR çÌ‰
W * P P »«
W * N N,SING,NUM 50
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 5
W * DELM DELM -
W * N N,SING,LOC,PR ﬁ“«ﬁ” «‰
W * P P »«
W * N N,SING,NUM 47
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 6
W * DELM DELM -
W * N N,SING,LOC,PR é«Å‰
W * P P »«
W * N N,SING,NUM 46
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 7
W * DELM DELM -
W * N N,SING,LOC,PR ﬁ—ﬁÌ“” «‰
W * P P »«
W * N N,SING,NUM 30
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 8
W * DELM DELM -
W * N N,SING,LOC,PR Â‰œ
W * P P »«
W * N N,SING,NUM 23
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 9
W * DELM DELM -
W * N N,SING,LOC,PR „€Ê·” «‰
W * P P »«
W * N N,SING,NUM 17
W * N N,SING,COM «„ Ì«“
W * DELM DELM °
W * N N,SING,NUM 10
W * DELM DELM -
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P »«
W * N N,SING,NUM 17
W * N N,SING,COM «„ Ì«“
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,PL,COM,GEN „ﬁ«„« 
W * N N,SING,LOC,PR Ì„‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY œÊ‘‰»Â
W * P P œ—
W * N N,SING,COM,GEN ¬” «‰Â
W * ADJ ADJ,ORD œÂ„Ì‰
W * N N,SING,COM,GEN ”«·ê—œ
W * N N,SING,COM,GEN ÊÕœ 
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „’«œ›
W * P P »«
W * N N,SING,NUM,GEN 22
W * N N,SING,MON „Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »Â
W * N N,PL,COM,GEN œ·«Ì·
W * ADJ ADJ,SIM «„‰Ì Ì
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,COM,GEN  ·›‰
W * N N,SING,COM Â„—«Â
W * P P œ—
W * N N,SING,LOC,PR Ì„‰
W * RA RA —«
W * N N,SING,COM ﬁÿ⁄
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P «“
W * N N,SING,LOC,PR ’‰⁄«
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „ﬁ«„
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,COM,GEN „Œ«»—« 
W * N N,SING,LOC,PR Ì„‰
W * CON CON ﬂÂ
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * N N,SING,COM,AFF,3 ‰«„‘
W * N N,SING,COM –ﬂ—
W * V V,SUB,NEG,3 ‰‘Êœ
W * DELM DELM °
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM Œ»—ê“«—Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM  ·›‰Â«
W * P P  «
W * N N,SING,NUM,GEN 24
W * N N,SING,MON „Â
W * N N,SING,COM ﬁÿ⁄
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,NUM ç‰œÌ‰
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM,GEN œ«—‰œê«‰
W * N N,SING,COM,GEN  ·›‰
W * N N,SING,COM Â„—«Â
W * P P œ—
W * N N,SING,LOC,PR ’‰⁄«
W * CON CON Ê
W * N N,SING,LOC,GEN »‰œ—
W * ADJ ADJ,SIM,GEN Ã‰Ê»Ì
W * N N,SING,LOC,PR ⁄œ‰
W * P P œ—
W * N N,SING,COM ê›  ÊêÊ
W * P P »«
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,SING,COM  √ÌÌœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON ﬂÂ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,SIM ﬁ«œ—
W * P P »Â
W * N N,SING,COM  „«”
W * N N,SING,NFL ê—› ‰
W * P P »«
W * N N,PL,COM,GEN  ·›‰Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,NEG,6 ‰Ì” ‰œ
W * CON CON Ê
W * N N,SING,COM,INDF  „«”Ì
W * CON CON ‰Ì“
W * P P »«
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,INO ê—› Â
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * CON CON Ê·Ì
W * QUA QUA,GEN «ﬂÀ—
W * DET DET «Ì‰
W * N N,PL,COM «›—«œ
W * P P «“
W * N N,SING,COM,GEN ⁄· 
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,SIM »Ì «ÿ·«⁄
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM »«—
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,LOC,PR Ì„‰
W * P P œ—
W * N N,SING,COM,GEN ”«·ê—œ
W * N N,SING,COM,GEN ÊÕœ 
W * N N,SING,NUM œÊ
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * ADJ ADJ,SIM,GEN ”«»ﬁ
