Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,LOC,PR «·Â ÅÊ
W * N N,SING,COM œÌœ«—
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN „œ 
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME ”«⁄ 
W * P P »«
W * N N,SING,GR „—œ„
W * N N,SING,COM ê›  ÊêÊ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * P P »«
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM ⁄«œÌ
W * V V,PA,SIM,POS,3 ‰‘” 
W * CON CON Ê
W * N N,SING,COM,INDF Â‰ê«„Ì
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ÅÌ—“‰
W * ADJ ADJ,SIM ”«·ŒÊ—œÂ
W * N N,SING,COM ’Õ» 
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM °
W * ADJ ADJ,SIM Œ„
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,SING,COM,GEN œ” 
W * N N,SING,COM ÅÌ—“‰
W * RA RA —«
W * V V,PA,SIM,POS,3 »Ê”Ìœ
W * DELM DELM .
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF ⁄„·Ì
W * DELM DELM °
W * N N,SING,COM,INDF »«“ «»Ì
W * P P œ—
W * N N,PL,COM —Ê“‰«„Â Â«
W * V V,PA,SIM,NEG,3 ‰Ì«› 
W * DELM DELM °
W * CON CON «„«
W * N N,SING,COM,GEN Œ»—
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM °
W * N N,SING,COM œÂ«‰
W * P P »Â
W * N N,SING,COM œÂ«‰
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ”—⁄ 
W * N N,SING,COM »—ﬁ
W * CON CON Ê
W * N N,SING,COM »«œ
W * P P œ—
W * QUA QUA,GEN  „«„
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PA,SIM,POS,3 ÅÌçÌœ
W * DELM DELM .
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN œÌÅ·„« 
W * ADJ ADJ,SIM €—»Ì
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM »«—Â
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * N N,SING,PR »‘«—
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * PP PP,GEN »⁄‰Ê«‰
W * N N,SING,COM,INDF «„ÌœÌ
W * ADJ ADJ,SIM  «“Â
W * CON CON Ê
W * ADJ ADJ,SIM œ—Œ‘«‰
W * DELM DELM °
W * N N,SING,COM Ã·ÊÂ ê—
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,COM ‰ÊÌ”‰œÂ
W * P P œ—
W * N N,SING,COM «œ«„Â
W * P P »Â
W * N N,SING,COM,GEN «‰ ﬁ«·
W * N N,SING,COM ﬁœ— 
W * N N,SING,COM «‘«—Â
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON Ê
W * V V,PRS,POS,3 „Ì «›“«Ìœ
W * DELM DELM :
W * ADV ADV,GENR,TIME «„—Ê“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN «‰ ﬁ«·
W * ADJ ADJ,SIM,GEN Õ”«”
W * N N,SING,COM ﬁœ— 
W * P P,GEN »—«Ì
W * N N,SING,PR »‘«—
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM  ﬂÊÌ‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM ›ﬁÿ
W * N N,SING,NUM 34
W * N N,SING,TIME ”«·
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * N N,SING,COM,GEN ‘Ì—«“Â
W * N N,SING,COM ﬁœ— 
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P »Â
W * N N,SING,COM œ” 
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM °
W * CON CON Â—ç‰œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN —€„
W * N N,SING,COM,GEN „«ÂÌ 
W * N N,SING,COM —éÌ„
W * DELM DELM °
W * P P »Â
W * QUA QUA Â—
W * N N,SING,COM Õ«·
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * ADJ ADJ,SIM,INDF ‰«„⁄·Ê„Ì
W * P P œ—
W * N N,SING,COM,GEN ÅÌ‘
W * N N,SING,COM —Ê
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * QUA QUA »—ŒÌ
W * DET DET «Ì‰
W * N N,SING,COM ”∆Ê«·
W * RA RA —«
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * CON CON ﬂÂ
W * ADV ADV,I ¬Ì«
W * N N,SING,PR »‘«—
W * DELM DELM -
W * P P œ—
W * N N,SING,COM,INDF ’Ê— Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM ¬Ì‰œÂ
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,GR Å«—·„«‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM —ÌÌ” Ã„ÂÊ—Ì
W * N N,SING,COM  ⁄ÌÌ‰
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * CON CON »⁄œ
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,PL,COM,GEN «‰ Œ«»« 
W * ADJ ADJ,SIM ”—«”—Ì
W * N N,SING,COM,GEN —√Ì
W * N N,SING,COM  «ÌÌœ
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 ¬Ê—œ
W * DELM DELM -
W * N N,SING,COM,GEN ﬁœ— 
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM °
W * N N,SING,COM,GEN Õ„«Ì 
W * N N,SING,GR «— ‘
W * CON CON Ê
W * N N,SING,COM,GEN –ﬂ«Ê 
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ·«“„Â
W * N N,SING,COM,GEN —Â»—Ì 
W * DET DET «Ì‰
W * N N,SING,GR,GEN „· 
W * ADJ ADJ,SIM ÅÌçÌœÂ
W * P P œ—
W * N N,SING,TIME,GEN ﬁ—‰
W * N N,SING,NUM »Ì” 
W * CON CON Ê
W * ADJ ADJ,ORD Ìﬂ„
W * V V,PRE,SIM «” 
W * RA RA —«
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM ø
W * P P »Â
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,SING,COM ‰ÊÌ”‰œÂ
W * DELM DELM °
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM,GEN ”Ì«Â ÅÊ‘
W * N N,SING,COM ⁄“«œ«—Ì
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ‰«·«‰
W * CON CON Ê
W * ADJ ADJ,SIM ê—Ì«‰
W * P P œ—
W * N N,PL,LOC,GEN ŒÌ«»«‰Â«Ì
W * N N,SING,LOC,PR œ„‘ﬁ
W * P P «“
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN  „À«·
W * N N,SING,COM,GEN Åœ—
W * ADJ ADJ,SIM,GEN ›ﬁÌœ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM —éÂ
W * V V,PRS,POS,6 „Ì —Ê‰œ
W * DELM DELM °
W * P P »«
W * N N,PL,COM,INDF ‘⁄«—Â«ÌÌ
W * CON CON ﬂÂ
W * V V,PRS,POS,6 ”—„Ì œÂ‰œ
W * CON CON Ê
W * N N,PL,COM Å·«ﬂ«—œÂ«
W * CON CON Ê
W * N N,PL,COM,INDF  ’«ÊÌ—Ì
W * CON CON ﬂÂ
W * N N,SING,COM Õ„·
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ÅÌ«„
W * CON CON Â„
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON Ê
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM °
W * N N,SING,COM Õ„«Ì 
W * P P «“
W * N N,SING,COM,GEN Å”—
W * N N,SING,PR Õ«›Ÿ
W * N N,SING,PR «”œ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  Õ·Ì·ê—
W * ADJ ADJ,SIM ”Ê—Ì
W * CON CON ﬂÂ
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * N N,SING,COM,AFF,3 ‰«„‘
W * ADJ ADJ,SIM ›«‘
W * V V,SUB,NEG,3 ‰‘Êœ
W * DELM DELM °
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * N N,SING,GR,GEN Œ«‰œ«‰
W * N N,SING,PR «”œ
W * P P »Â
W * N N,SING,COM œ‰Ì«
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON Ê
W * P P œ—
W * ADV ADV,GENR,LOC ¬‰Ã«
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF Õ—›Ì
W * CON CON,COMP Ã“
W * N N,SING,COM ”Ì«” 
W * DELM DELM °
W * ADJ ADJ,INO “œÂ
W * V V,PA,PRG,NEG,3 ‰„Ì ‘œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * DELM DELM °
W * DET DET ¬‰
W * N N,SING,COM êÊ‰Â
W * CON CON ﬂÂ
W * PRO PRO,personal,PL,2 ‘„«
W * N N,SING,COM  ’Ê—
W * V V,PRS,POS,5 „Ì ﬂ‰Ìœ
W * DELM DELM °
W * ADJ ADJ,SIM ¬—«„
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * ADJ ADJ,SIM ›—«„Ê‘
W * V V,SUB,NEG,5 ‰ﬂ‰Ìœ
W * CON CON ﬂÂ
W * PRO PRO,R,XOD,GEN ŒÊœ
W * N N,SING,PR Õ«›Ÿ
W * N N,SING,PR «”œ
W * CON CON Â„
W * P P «“
W * N N,SING,NUM 39
W * MORP MORP,MN,SING ”«·êÌ
W * N N,SING,COM ‘—Ê⁄
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * CON CON ‰Ì“
W * ADJ ADJ,SIM ŒÃ«· Ì
W * CON CON Ê
W * ADJ ADJ,SIM êÊ‘Â êÌ—
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * QUA QUA ÂÌç
W * N N,SING,COM ﬂ”
W * N N,SING,COM «‰ Ÿ«—
W * V V,PA,SIM,NEG,3 ‰œ«‘ 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME „«Â
W * N N,SING,COM œÊ«„
W * ADJ ADJ,SIM ÅÌœ«
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !Å“‘ﬂÌ!
W * DELM DELM #
W * N N,SING,COM,GEN Ê«ﬂ”‰
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * N N,SING,COM „‰‰éÌ 
W * DELM DELM #
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,SING,COM,GEN Ê«ﬂ”‰
W * ADJ ADJ,SIM ÃœÌœ
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN »«ﬂ —Ì
W * N N,SING,COM,GEN ⁄«„·
W * N N,SING,COM,GEN »Ì„«—Ì
W * N N,SING,COM,GEN „‰‰éÌ 
W * N N,PL,COM ﬂÊœﬂ«‰
W * ADJ ADJ,INO ”«Œ Â
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM Ê«ﬂ”‰
W * P P,GEN »œÊ‰
W * CON CON ¬‰ﬂÂ
W * N N,SING,COM,INDF ⁄«—÷Â «Ì
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * N N,SING,COM,GEN ﬁœ— 
W * N N,SING,COM,GEN «Ì„‰ ”«“Ì
W * ADJ ADJ,SIM,INDF „‰«”»Ì
W * P P,GEN ⁄·ÌÂ
W * DET DET «Ì‰
W * N N,SING,COM,GEN »Ì„«—Ì
W * ADJ ADJ,SIM Œÿ—‰«ﬂ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM,GEN Ê«ﬂ”‰
W * ADJ ADJ,SIM ÃœÌœ
W * CON CON ﬂÂ
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM „‰‰êÊﬂÊﬂ
W * ADJ ADJ,INO ”«Œ Â
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * N N,PL,COM,GEN ‰ «ÌÃ
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,SIM,INDF „À» Ì
W * P P œ—
W * N N,SING,COM »—
W * ADJ ADJ,INO œ«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * ADJ ADJ,SIM Õ«÷—
W * N N,SING,COM „‰‰êÊﬂÊﬂ
W * ADJ ADJ,SUP ‘«Ì⁄ —Ì‰
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,COM,GEN „‰‰éÌ 
W * ADJ ADJ,SIM »«ﬂ —Ì«ÌÌ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ⁄›Ê‰ 
W * N N,PL,COM,GEN Å—œÂ Â«Ì
W * ADJ ADJ,SIM „€“Ì
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM »«ﬂ —Ì
W * P P »Â
W * N N,SING,COM,GEN —€„
W * N N,SING,COM,GEN «” ›«œÂ
W * ADJ ADJ,SIM ê” —œÂ
W * P P «“
W * N N,PL,COM,GEN œ«—ÊÂ«Ì
W * ADJ ADJ,SIM,GEN ﬁÊÌ
W * ADJ ADJ,SIM Å«œ“Ì” 
W * DELM DELM °
W * ADV ADV,GENR,SIM Â‰Ê“
W * CON CON Â„
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM,GEN „—ê
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM Ìﬂ
W * ADJ ADJ,ORD,GEN œÂ„
W * N N,PL,COM »Ì„«—«‰
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN Ê«ﬂ”‰
W * ADJ ADJ,SIM ﬁ»·Ì
W * CON CON ﬂÂ
W * P P,GEN »—«Ì
W * N N,SING,COM „»«—“Â
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM »«ﬂ —Ì
W * N N,SING,COM  ÂÌÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * N N,PL,COM,GEN «À—« 
W * ADV ADV,deg,SIM ç‰œ«‰
W * ADJ ADJ,SIM,INDF —÷«Ì  »Œ‘Ì
W * V V,PA,SIM,NEG,3 ‰œ«‘ 
W * DELM DELM .
W * N N,SING,COM,GEN «” ›«œÂ
W * ADJ ADJ,SIM  Ã—»Ì
W * P P «“
W * N N,SING,COM,GEN Ê«ﬂ”‰
W * ADJ ADJ,SIM ÃœÌœ
W * P P œ—
W * N N,SING,NUM œÊÌ” 
W * N N,SING,COM,GEN ﬂÊœﬂ
W * N N,SING,LOC,GEN »Ì„«—” «‰
W * N N,SING,PR,GEN ”‰  ÃÊ—Ã
W * N N,SING,LOC,PR «‰ê·Ì”
W * N N,SING,COM ‰‘«‰
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ê«ﬂ”‰
W * ADJ ADJ,SIM ÃœÌœ
W * P P,GEN »œÊ‰
W * N N,SING,NFL,GEN œ«‘ ‰
W * N N,PL,COM,GEN ⁄Ê«—÷
W * ADJ ADJ,SIM,GEN Ã«‰»Ì
W * ADJ ADJ,SIM ‘œÌœ
W * DELM DELM °
W * N N,SING,COM,GEN  Ê«‰
W * N N,SING,COM,GEN «Ì„‰ ”«“Ì
W * ADJ ADJ,SIM,INDF „‰«”»Ì
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM „‰‰éÌ 
W * P P »Â
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN «· Â«»
W * N N,PL,COM,GEN Å—œÂ Â«Ì
W * ADJ ADJ,SIM „€“Ì
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,COM  »
W * DELM DELM °
W * N N,SING,COM ”—œ—œ
W * DELM DELM °
W * N N,SING,COM ŒÊ«» ¬·ÊœêÌ
W * CON CON Ê
W * N N,SING,COM «” ›—«€
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * N N,PL,COM,GEN ⁄··
W * ADJ ADJ,SIM ÊÌ—Ê”Ì
W * CON CON Ì«
W * ADJ ADJ,SIM »«ﬂ —Ì«ÌÌ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM,GEN œ«—ÊÌ
W * N N,SING,COM,GEN ÷œ
W * N N,SING,COM,GEN ›‘«—
W * N N,SING,COM ŒÊ‰
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,COM,GEN ÅÌÊ‰œ
W * N N,SING,COM ﬂ·ÌÂ
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,PL,COM ÅéÊÂ‘ê—«‰
W * V V,PRS,POS,6 „Ì êÊÌ‰œ
W * N N,SING,COM,GEN  ÃÊÌ“
W * N N,SING,COM,GEN œ«—ÊÌ
W * N N,SING,COM,GEN ÷œ
W * N N,SING,COM,GEN ›‘«—
W * N N,SING,COM,GEN ŒÊ‰
W * ADJ ADJ,SIM,GEN „Â«—ﬂ‰‰œÂ
W * N N,SING,COM ﬂ·”Ì„
W * P P »Â
W * N N,SING,COM,GEN êÌ—‰œÂ
W * N N,SING,COM,GEN ÅÌÊ‰œ
W * N N,SING,COM ﬂ·ÌÂ
W * DELM DELM °
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,COM ÅÌÊ‰œ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR ÂÊÂ«é
W * N N,SING,COM,GEN „”∆Ê·
W * N N,SING,COM „ÿ«·⁄Â
W * P P «“
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,PR,GEN „«‰” —
W * N N,SING,LOC,PR ¬·„«‰
W * CON CON Ê
W * N N,PL,COM,AFF,3 Â„ﬂ«—«‰‘
W * P P »«
W * N N,SING,COM,GEN „ÿ«·⁄Â
W * N N,SING,NUM 90
W * SPEC SPEC „Ê—œ
W * N N,SING,COM,GEN ÅÌÊ‰œ
W * N N,SING,COM ﬂ·ÌÂ
W * P P »Â
W * N N,SING,COM,GEN »——”Ì
W * N N,SING,COM,GEN ﬂ«—«ÌÌ
W * N N,SING,COM,GEN œ«—ÊÌ
W * N N,SING,COM ‰Ì›œÌÅÌ‰
W * P P «“
W * N N,SING,GR œ” Â
W * N N,PL,COM,GEN „Â«—ﬂ‰‰œÂ Â«Ì
W * N N,SING,COM ﬂ·”Ì„
W * P P œ—
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,COM,GEN ÅÌÊ‰œ
W * N N,SING,COM ﬂ·ÌÂ
W * V V,PA,SIM,POS,6 Å—œ«Œ ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ‰ «ÌÃ
W * N N,PL,COM „ÿ«·⁄« 
W * ADJ ADJ,SIM Õ«ﬂÌ
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN „’—›
W * N N,SING,COM ‰Ì›œÌÅÌ‰
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,COM,GEN »«› 
W * ADJ ADJ,SIM,GEN ÅÌÊ‰œÌ
W * N N,SING,COM ﬂ·ÌÂ
W * RA RA —«
W * P P  «
W * N N,SING,NUM œÊ
W * ADJ ADJ,SIM »—«»—
W * N N,SING,COM «›“«Ì‘
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR ÂÊÂ«é
W * N N,SING,COM,GEN „”∆Ê·
W * N N,SING,COM „ÿ«·⁄Â
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * N N,SING,COM,GEN «À—
W * N N,SING,COM ‰Ì›œÌÅÌ‰
W * P P œ—
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN ÿÊ·
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,COM,GEN ÅÌÊ‰œ
W * N N,SING,COM ﬂ·ÌÂ
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF «— »«ÿÌ
W * P P »«
W * N N,SING,COM,GEN «À—
W * ADJ ADJ,SIM,GEN Å«ÌÌ‰ ¬Ê—‰œÂ
W * N N,SING,COM,GEN ›‘«—
W * N N,SING,COM,GEN ŒÊ‰
W * DET DET «Ì‰
W * N N,SING,COM œ«—Ê
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR ÂÊÂ«é
