Sub * SUBJ SUBJ !”Ì«”Ì!
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR,GEN ‰«’—
W * N N,SING,PR ﬁÊ«„Ì
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM „Ã·”
W * DELM DELM °
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN ”«Œ «—
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * DELM DELM °
W * N N,SING,COM,GEN Õ–›
W * N N,PL,COM,GEN œ«œê«Â Â«Ì
W * ADJ ADJ,SIM «Œ ’«’Ì
W * DELM DELM °
W * ADJ ADJ,SIM „‰÷»ÿ
W * N N,SING,NFL,GEN ﬂ—œ‰
W * DET DET «Ì‰
W * N N,SING,COM ﬁÊÂ
W * P P œ—
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,PL,COM,GEN „Â—Â Â«Ì
W * ADJ ADJ,SIM «’·Ì
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ·ÌœÌ
W * CON CON Ê
W * CON CON ‰Ì“
W * N N,SING,NFL ﬂ«” ‰
W * P P «“
W * N N,SING,COM,GEN »«—
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * RA RA —«
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,PL,COM,GEN «Ê·ÊÌ Â«Ì
W * ADJ ADJ,SIM,GEN ﬂ«—Ì
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * N N,SING,COM –ﬂ—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM,GEN «ÕÌ«Ì
W * N N,PL,COM œ«œ”—«Â«
W * RA RA —«
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,PL,COM,GEN „Ê«—œ
W * N N,SING,COM,GEN „œ‰Ÿ—
W * DET DET «Ì‰
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * P P œ—
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN ”«Œ «—
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * N N,SING,COM ⁄‰Ê«‰
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ﬁ“ÊÌ‰
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,SING,COM,GEN Õ–›
W * N N,PL,COM,GEN œ«œê«ÂÂ«Ì
W * ADJ ADJ,SIM «Œ ’«’Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN œ«œê«Â
W * N N,SING,GR «— ‘
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,4 »«‘Ì„
W * CON CON ﬂÂ
W * P P »Â
W * N N,PL,COM,GEN «„Ê—
W * N N,SING,COM,GEN ÷œ
W * ADJ ADJ,SIM «„‰Ì Ì
W * CON CON Ê
W * N N,SING,COM,GEN ÷œ
W * ADJ ADJ,SIM «‰ﬁ·«»Ì
W * N N,SING,COM —”ÌœêÌ
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM œ«œê” —Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „—Ã⁄
W * N N,PL,COM,GEN  Ÿ·„« 
W * N N,SING,GR „—œ„
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,COM,GEN »ﬁÌÂ
W * N N,PL,COM,GEN œ«œê«ÂÂ«Ì
W * ADJ ADJ,SIM «Œ ’«’Ì
W * DELM DELM °
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM Õ–›
W * V V,SUB,POS,6 ‘Ê‰œ
W * DELM DELM .
W * N N,SING,PR ﬁÊ«„Ì
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,PL,COM,GEN „Â—Â Â«Ì
W * ADJ ADJ,SIM «’·Ì
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ·ÌœÌ
W * ADJ ADJ,SIM „‰÷»ÿ
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM,GEN »Œ‘Â«Ì
W * ADJ ADJ,SIM Õ”«”
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ﬂ·ÌœÌ
W * DET DET «Ì‰
W * N N,SING,COM ﬁÊÂ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,PL,COM,GEN „Ê«“Ì‰
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * N N,SING,COM «‰ Œ«»
W * V V,SUB,POS,6 ‘Ê‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON Â„ç‰Ì‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * N N,SING,COM ﬁ’œ
W * V V,PRS,POS,3 œ«—œ
W * N N,SING,COM,GEN »«—
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * RA RA —«
W * P P »«
W * N N,SING,COM,GEN  ’ÊÌ»
W * N N,PL,COM,GEN ﬁÊ«‰Ì‰
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ‰Ì«“
W * DELM DELM °
W * ADJ ADJ,SIM ﬂ„
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * N N,SING,COM „À«·
W * DELM DELM °
W * N N,SING,COM,GEN Ã‰»Â
W * ADJ ADJ,SIM Ã“«ÌÌ
W * RA RA —«
W * P P «“
W * N N,SING,COM çﬂ
W * V V,SUB,POS,3 »êÌ—œ
W * DELM DELM .
W * CON CON ç—« ﬂÂ
W * ADV ADV,GENR,TIME «„—Ê“Â
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM 46
W * N N,SING,COM,GEN œ—’œ
W * N N,PL,COM “‰œ«‰Ì«‰
W * DELM DELM °
W * P P œ—
W * N N,SING,COM «— »«ÿ
W * P P »«
W * N N,SING,COM çﬂ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ⁄÷Ê
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P œ—
W * N N,SING,COM Å«”Œ
W * P P »Â
W * N N,SING,COM,INDF ”ƒ«·Ì
W * P P,GEN œ—»«—Â
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN «‰ ﬁ«œ« 
W * N N,SING,COM ’Ê— 
W * MORP MORP,MADJ ê—› Â
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM „ﬁ‰‰Â
W * P P »Â
W * N N,SING,COM,GEN ›ﬂ—
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN ”«Œ «—
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM «„—
W * P P »Â
W * QUA QUA ÂÌç
W * N N,SING,COM ÊÃÂ
W * N N,SING,COM „Œ«·› 
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM ﬁÊÂ
W * V V,AUX,NIN,NEG ‰»«Ìœ
W * ADJ ADJ,SIM „Õ”Ê»
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * ADJ ADJ,SIM «÷«›Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR ‘«Â—ÊœÌ
W * V V,PA,NAR,POS,6 ›—„ÊœÂ «‰œ
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM ÊÌ—«‰Â
W * N N,SING,COM  ÕÊÌ·
W * V V,PA,SIM,POS,1 ê—› „
W * DELM DELM .
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * V V,AUX,NIN,POS »«Ìœ
W * P P «“
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM ”ƒ«·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * ADV ADV,I ¬Ì«
W * PRO PRO,personal,PL,2 ‘„«
W * DET DET «Ì‰
W * N N,SING,COM ÊÌ—«‰Â
W * RA RA —«
W * ADJ ADJ,SIM ¬»«œ
W * V V,PA,NAR,POS,5 ﬂ—œÂ «Ìœ
W * DELM DELM ø
W * N N,SING,PR ﬁÊ«„Ì
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN ‰Ì 
W * PRO PRO,personal,PL,1 „«
W * DELM DELM °
W * N N,SING,COM,GEN  ﬁÊÌ 
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON Ê«‰êÂÌ
W * DELM DELM °
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * ADJ ADJ,SIM „ÊŸ›
W * P P »Â
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM ﬁ«‰Ê‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM ﬁ«‰Ê‰
W * CON CON ‰Ì“
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,COM „Ã·”
W * N N,SING,COM  ’ÊÌ»
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN Õﬁ
W * N N,SING,COM „Ã·”
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ﬁ“ÊÌ‰
W * P P œ—
W * N N,SING,COM ÃÊ«»
W * P P »Â
W * N N,SING,COM,INDF Å—”‘Ì
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN «Õ „«·
W * N N,SING,COM,GEN  ’ÊÌ»
W * N N,PL,COM,INDF ÿ—ÕÂ«ÌÌ
W * P P,GEN »—«Ì
W * N N,SING,COM  ÕﬁÌﬁ
W * CON CON Ê
W * N N,SING,COM  ›Õ’
W * P P œ—
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ÿ»ﬁ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * DELM DELM °
W * N N,SING,COM  ÕﬁÌﬁ
W * CON CON Ê
W * N N,SING,COM  ›Õ’
W * N N,SING,COM,GEN Õﬁ
W * ADJ ADJ,SIM,GEN „”·„
W * N N,SING,COM „Ã·”
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * CON CON ‰Ì“
W * N N,SING,COM ﬁ’œ
W * V V,PRS,POS,3 œ«—œ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM,GEN Õﬁ
W * PRO PRO,R,XOD ŒÊœ
W * P P œ—
W * N N,SING,PR,GEN ﬂ„«·
W * N N,SING,COM ﬁÊ 
W * CON CON Ê
W * N N,SING,COM ﬁœ— 
W * N N,SING,COM «” ›«œÂ
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * QUA QUA ÂÌç
W * ADJ ADJ,SIM ‰Â«œÌ
W * CON CON ‰Ì“
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ﬁ«⁄œÂ
W * ADJ ADJ,SIM „” À‰Ì
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADV ADV,GENR,SIM Õ Ì
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * DELM DELM .
W * N N,SING,PR ﬁÊ«„Ì
W * N N,SING,COM Œ«ÿ—‰‘«‰
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,COM  ÕﬁÌﬁ
W * CON CON Ê
W * N N,SING,COM,GEN  ›Õ’
W * N N,SING,COM „Ã·”
W * IF IF «ê—
W * N N,SING,COM,GEN ‰‘«‰ œÂ‰œÂ
W * N N,SING,COM,INDF  Œ·›Ì
W * P P œ—
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM ‰Â«Ì 
W * P P,GEN »—«Ì
W * N N,SING,COM —”ÌœêÌ
W * P P »Â
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * N N,SING,COM «—Ã«⁄
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN ⁄÷Ê
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * N N,SING,COM —”ÌœêÌ
W * P P »Â
W * N N,SING,COM,GEN Å—Ê‰œÂ
W * N N,PL,COM,GEN ‰‘—Ì« 
W * N N,SING,COM  ÊﬁÌ›
W * MORP MORP,MADJ ‘œÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,SING,1 „‰
W * V V,PRE,ADJC,1 „⁄ ﬁœ„
W * N N,PL,COM «ﬁ œ«—ê—«Ì«‰
W * P P »Â
W * QUA QUA ÂÌç
W * N N,SING,COM ÊÃÂ
W * N N,SING,COM,GEN  Õ„·
W * N N,SING,NFL,GEN ‘‰Ìœ‰
W * N N,PL,COM,GEN «‰ ﬁ«œ« 
W * ADJ ADJ,SIM ’ÕÌÕ
W * RA RA —«
W * V V,PRS,NEG,6 ‰œ«—‰œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * P P œ—
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * P P «“
W * N N,PL,COM,GEN „œÌ—«‰
W * ADJ ADJ,SIM,GEN ’‰⁄ Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * N N,SING,COM Ã«„⁄Â
W * P P »Â
W * N N,SING,COM,GEN Ã–»
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * P P,GEN »—«Ì
W * N N,SING,COM ”—„«ÌÂ ê–«—Ì
W * N N,SING,COM ‰Ì«“
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ‰Ì«“
W * RA RA —«
W * V V,AUX,NIN,POS »«Ìœ
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN  «„Ì‰
W * N N,SING,COM,GEN «„‰Ì 
W * N N,PL,COM,GEN ”—„«ÌÂ ê–«—«‰
W * ADJ ADJ,SIM,GEN «Ì—«‰Ì
W * ADJ ADJ,SIM,GEN „ﬁÌ„
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM ›—«Â„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * CON CON ﬂÂ
W * P P »«
W * N N,PL,COM ‘—ﬂ  ﬂ‰‰œê«‰
W * P P œ—
W * N N,SING,COM,GEN Â„«Ì‘
W * N N,SING,COM ’‰⁄ 
W * P P œ—
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM „·Ì
W * N N,SING,COM ’Õ» 
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * N N,SING,COM «ÿ·«⁄
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM “ÊœÌ
W * N N,SING,COM,GEN ¬∆Ì‰‰«„Â
W * N N,SING,COM,GEN ’‰œÊﬁ
W * N N,SING,COM,GEN –ŒÌ—Â
W * ADJ ADJ,SIM «—“Ì
W * P P »Â
W * N N,SING,COM  ’ÊÌ»
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 —”Ìœ
W * CON CON Ê
W * N N,SING,COM,GEN ”Â„
W * N N,PL,COM,GEN «⁄ »«—« 
W * ADJ ADJ,SIM,GEN  ÕﬁÌﬁ« Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM «›“«Ì‘
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ”Â ‘‰»Â
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * RA RA —«
W * P P »Â
W * N N,SING,COM ‰ﬁ·
W * P P «“
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,NPR «Ì—‰«
W * P P œ—
W * N N,SING,COM ÅÌ
W * V V,PRS,POS,5 „Ì ŒÊ«‰Ìœ
W * DELM DELM .
W * N N,SING,COM Ê“Ì—
W * DELM DELM °
W * N N,PL,COM „⁄«Ê‰«‰
W * DELM DELM °
W * N N,PL,COM,GEN „œÌ—«‰
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM ’‰«Ì⁄
W * CON CON Ê
W * N N,PL,COM ‘—ﬂ  ﬂ‰‰œê«‰
W * P P œ—
W * N N,SING,COM,GEN Â„«Ì‘
W * N N,SING,COM ’‰⁄ 
W * P P œ—
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ”Â ‘‰»Â
W * P P »«
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR Œ« „Ì
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * N N,SING,COM œÌœ«—
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * P P »«
W * N N,SING,COM  «ﬂÌœ
W * P P »—
W * N N,SING,COM «Â „«„
W * P P »Â
W * N N,SING,COM,GEN «„—
W * N N,SING,COM ’‰⁄ 
W * DELM DELM °
W * N N,SING,COM ’‰⁄ 
W * RA RA —«
W * N N,SING,COM Å«ÌÂ
W * CON CON Ê
W * N N,SING,COM,GEN „«ÌÂ
W * N N,SING,COM,GEN ﬁÊ«„
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN »‘—Ì
W * ADV ADV,GENR,TIME «„—Ê“
W * V V,PA,SIM,POS,3 œ«‰” 
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
