Sub * SUBJ SUBJ !”Ì«”Ì!
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ”⁄«œ 
W * N N,SING,COM »‘—Ì 
W * DELM DELM °
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM  ÊÕÌœ
W * CON CON Ê
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM,GEN «— ﬁ«¡
W * N N,SING,COM,GEN „— »Â
W * N N,SING,COM «‰”«‰
W * N N,SING,COM »Ì«‰
W * CON CON Ê
W * N N,SING,COM  √ﬂÌœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM :
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * ADJ ADJ,SIM “‰œÂ
W * N N,SING,NFL,GEN »Êœ‰
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM,GEN Õ—ﬂ 
W * N N,SING,COM —Ê
W * P P »Â
W * N N,SING,COM,GEN ÅÌ‘—› 
W * N N,SING,COM »‘—Ì 
W * DELM DELM °
W * N N,SING,COM —Ê“Ì
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 —”Ìœ
W * CON CON ﬂÂ
W * N N,SING,COM «‰”«‰
W * DELM DELM °
W * N N,SING,COM,GEN Õﬁ«‰Ì 
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ«„
W * RA RA —«
W * N N,SING,COM œ—ﬂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,SING,COM ﬁœ„
W * P P œ—
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM  ﬂ«„·
W * CON CON Ê
W * N N,SING,COM,GEN  ⁄«·Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê–«‘ 
W * DELM DELM .
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM «”·«„Ì
W * P P »«
W * N N,SING,COM  √ﬂÌœ
W * P P »—
W * N N,SING,COM,GEN ·“Ê„
W * N N,SING,COM,GEN „⁄—› 
W * N N,PL,COM „”·„«‰«‰
W * P P »Â
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM,GEN ÅÌ«„»—
W * N N,SING,COM «”·«„
W * DELM DELM °
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN œ—œÂ«Ì
W * ADJ ADJ,SIM,GEN »“—ê
W * N N,SING,COM,GEN œ‰Ì«Ì
W * N N,SING,COM «”·«„
W * RA RA —«
W * N N,SING,COM  ›—ﬁÂ
W * CON CON Ê
W * N N,SING,COM Ãœ«ÌÌ
W * V V,PA,SIM,POS,6 »—‘„—œ‰œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ‰œ
W * DELM DELM :
W * N N,SING,COM,GEN ÊÃÊœ
W * ADJ ADJ,SIM,GEN „ﬁœ”
W * N N,SING,COM,GEN ÅÌ«„»—
W * N N,SING,COM «”·«„
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,SING,COM „ÕÊ—
W * N N,SING,COM,GEN ÊÕœ 
W * N N,SING,COM,GEN œ‰Ì«Ì
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM,GEN „—ﬂ“
W * N N,SING,COM,GEN  ÊÃÂ
W * N N,PL,COM,GEN ⁄Ê«ÿ›
W * N N,PL,COM „”·„«‰«‰
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM Œ«ÿ—‰‘«‰
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM :
W * P P »—
W * DET DET Â„Ì‰
W * N N,SING,COM «”«”
W * DELM DELM °
W * ADJ ADJ,SIM  ’«œ›Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,TIME,GEN ”«·Â«Ì
W * ADJ ADJ,SIM «ŒÌ—
W * P P,GEN Â„«‰‰œ
W * N N,SING,COM,GEN œÊ—«‰
W * N N,PL,TIME,GEN ﬁ—Ê‰
W * ADJ ADJ,SIM Ê”ÿÌ
W * CON CON Ê
W * N N,PL,COM,GEN  Õ·Ì·Â«Ì
W * ADJ ADJ,SIM,GEN „€—÷«‰Â
W * N N,PL,COM „” ‘—ﬁÌ‰
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  Â«Ã„
W * ADJ ADJ,SIM „ÿ»Ê⁄« Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,COM Õ”«»
W * MORP MORP,MADJ ‘œÂ
W * P P »—
W * N N,SING,COM,GEN ÷œ
W * N N,SING,COM,GEN ‘Œ’Ì 
W * ADJ ADJ,SIM,GEN ‰Ê—«‰Ì
W * N N,SING,COM,GEN ÅÌ«„»—
W * N N,SING,COM «”·«„
W * P P œ—
W * N N,SING,COM œ‰Ì«
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR Œ«„‰Â «Ì
W * P P »«
W * N N,SING,COM œ⁄Ê 
W * P P «“
W * N N,PL,COM,GEN ⁄·„«Ì
W * N N,SING,COM «”·«„
W * DELM DELM °
W * N N,PL,COM,GEN —Ê‘‰›ﬂ—«‰
W * ADJ ADJ,SIM „”·„«‰
W * DELM DELM °
W * N N,PL,COM ‰ÊÌ”‰œê«‰
W * DELM DELM °
W * N N,PL,COM ‘⁄—«
W * CON CON Ê
W * N N,PL,COM Â‰—„‰œ«‰
W * P P,GEN »—«Ì
W * ADJ ADJ,SIM ¬‘‰«
W * N N,SING,NFL ﬂ—œ‰
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,COM,GEN ÅÌ‘
W * N N,PL,COM „”·„«‰«‰
W * CON CON Ê
W * N N,SING,COM,GEN €Ì—
W * N N,PL,COM „”·„«‰«‰
W * P P »«
W * N N,PL,COM,GEN «»⁄«œ
W * N N,SING,COM,GEN ÊÃÊœ
W * ADJ ADJ,SIM,GEN ⁄ŸÌ„
W * N N,SING,COM,GEN ÅÌ«„»—
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,PL,COM Õﬁ«Ìﬁ
W * CON CON Ê
W * N N,PL,COM,GEN „»«‰Ì
W * N N,SING,COM «”·«„
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * DET DET «Ì‰
W * N N,SING,COM,GEN Õ—ﬂ 
W * ADJ ADJ,SIM ‘Ê„
W * DELM DELM °
W * N N,SING,COM  √ﬂÌœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM «ﬁœ«„
W * P P »Â
W * N N,SING,COM,GEN « Õ«œ
W * N N,PL,COM „”·„«‰«‰
W * CON CON Ê
W * N N,SING,COM,GEN ŒÌ“‘
W * N N,PL,COM,GEN ‰”·Â«Ì
W * N N,SING,GR,GEN «„ 
W * ADJ ADJ,SIM «”·«„Ì
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM «”·«„
W * N N,SING,COM ﬂ„ﬂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN  ÃœÌœ
W * N N,SING,COM,GEN ÕÌ« 
W * ADJ ADJ,SIM «”·«„Ì
W * RA RA —«
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM ›—«Â„
W * N N,SING,NFL,GEN ‘œ‰
W * N N,PL,COM,GEN „ﬁœ„« 
W * PRO PRO,DEMO,SING ¬‰
W * ADV ADV,GENR,SIM »ÊÌéÂ
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * ADJ ADJ,SIM «”·«„Ì
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * QUA QUA Â—
W * N N,SING,COM,GEN “„«‰
W * ADJ ADJ,SIM œÌê—
W * ADJ ADJ,SIM „ÂÌ«
W * V V,PA,SIM,POS,6 œ«‰” ‰œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ‰œ
W * DELM DELM :
W * QUA QUA Â—
W * N N,SING,COM Ã«
W * CON CON ﬂÂ
W * N N,PL,COM „”·„«‰«‰
W * P P »«
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,PL,COM,GEN Õﬁ«Ìﬁ
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Ê
W * N N,SING,COM,GEN ÊŸÌ›Â
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * PRO PRO,R,XOD ŒÊœ
W * ADV ADV,GENR,SIM ’«œﬁ«‰Â
W * N N,SING,COM »—ŒÊ—œ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * N N,SING,PR,GEN ‰’— 
W * ADJ ADJ,SIM «·ÂÌ
W * CON CON Â„
W * N N,SING,COM,GEN ‰’Ì»
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,NPR «Ì—‰«
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * ADJ ADJ,SIM,GEN »“—ê
W * N N,SING,GR,GEN „· 
W * ADJ ADJ,SIM „ﬁ«Ê„
W * CON CON Ê
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * ADJ ADJ,SIM,GEN „ƒ„‰
W * N N,SING,COM,GEN Õ“» «··Â
W * N N,SING,LOC,PR ·»‰«‰
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN —éÌ„
W * ADJ ADJ,SIM ’ÂÌÊ‰Ì” Ì
W * RA RA —«
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,COM ¬‘‰«ÌÌ
W * P P »«
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM ⁄„·
W * P P »Â
W * N N,SING,COM,GEN Õﬂ„
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,COM «—“Ì«»Ì
W * CON CON Ê
W * N N,SING,COM  ’—ÌÕ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM :
W * N N,SING,COM,GEN ⁄·«Ã
W * N N,SING,COM,GEN „”∆·Â
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,INDF “Œ„Ì
W * P P »—
W * N N,SING,COM,GEN ÅÌﬂ—Â
W * N N,SING,GR,GEN «„ 
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON ‰Ì“
W * N N,SING,COM,GEN «œ«„Â
W * DET DET Â„Ì‰
W * N N,SING,COM —«Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN »«“ê‘ 
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,COM,GEN „Ã„Ê⁄Â
W * N N,SING,LOC,PR,GEN ‘Ê—ÊÌ
W * ADJ ADJ,SIM ”«»ﬁ
W * P P »Â
W * N N,SING,COM,GEN ÂÊÌ 
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN ê–‘ 
W * N N,PL,NUM œÂÂ«
W * N N,SING,TIME ”«·
W * P P »«
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,SING,COM,GEN  ’Ê—
W * N N,SING,COM,GEN ‘ﬂ”  ‰«Å–Ì—Ì
W * N N,SING,LOC,PR ‘Ê—ÊÌ
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM :
W * N N,SING,COM,GEN „”∆·Â
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * QUA QUA ÂÌç
W * N N,SING,COM ê«Â
W * P P »Â
W * N N,SING,COM ›—«„Ê‘Ì
W * ADJ ADJ,INO ”Å—œÂ
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * DELM DELM °
W * ADJ ADJ,SIM “‰œÂ
W * CON CON Ê
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * CON CON ‰Ì“
W * ADJ ADJ,SIM —Ê‘‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM,GEN ÅÌﬂ—Â
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * P P,GEN Â„«‰‰œ
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * N N,SING,TIME,INDF —Ê“Ì
W * P P »Â
W * N N,SING,GR,GEN «„ 
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,INO »«“ê—œ«‰œÂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ”«ÌÂ
W * N N,SING,COM ¬‘‰«ÌÌ
W * P P »«
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM ⁄„·
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM °
W * QUA QUA »”Ì«—Ì
W * P P «“
W * N N,PL,COM,GEN «„Ê—
W * P P œ—
W * N N,SING,COM,GEN Ÿ«Â—
W * ADJ ADJ,SIM „Õ«·
W * DELM DELM °
W * N N,SING,COM  Õﬁﬁ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM °
W * N N,SING,COM  ’—ÌÕ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM :
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * ADV ADV,GENR,SIM  ‰Â«
W * P P »«
W * N N,SING,COM  „”ﬂ
W * P P »Â
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM,GEN „ﬁ«Ê„ 
W * PRO PRO,R,XOD ŒÊœ
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3  Ê«‰” 
W * DET DET «Ì‰
W * N N,SING,COM,GEN ‰ﬁ‘Â
W * ADJ ADJ,SIM Ã⁄·Ì
W * RA RA —«
W * P P »—
W * CON CON Â„
W * V V,SUB,POS,6 “‰‰œ
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM ﬂ«—
W * P P »Â
W * N N,SING,COM,GEN ›÷·
W * N N,SING,COM Å—Ê—œê«—
W * ADJ ADJ,SIM «„ﬂ«‰ Å–Ì—
W * CON CON Ê
W * ADJ ADJ,SIM ‘œ‰Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * DELM DELM °
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * DELM DELM °
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * DELM DELM °
W * P P œ—
W * N N,PL,COM,INDF ”Œ‰«‰Ì
W * P P,GEN ÷„‰
W * N N,SING,COM,GEN  »—Ìﬂ
W * N N,SING,TIME,GEN ”«·—Ê“
W * N N,SING,COM,GEN „Ì·«œ
W * ADJ ADJ,SUP,GEN «‘—›
W * N N,PL,COM ¬œ„Ì«‰
W * CON CON Ê
W * N N,SING,COM,GEN Œ« „
W * N N,PL,COM ÅÌ«„»—«‰
W * DELM DELM °
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR,GEN »‰
W * N N,SING,PR ⁄»œ«··Â
W * CON CON Ê
W * N N,SING,COM,GEN ›—“‰œ
W * ADJ ADJ,SIM,AFF,3 »“—êÊ«—‘
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,SURN «„«„
W * N N,SING,PR,GEN Ã⁄›—
W * ADJ ADJ,SIM ’«œﬁ
W * P P »Â
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * DELM DELM °
W * N N,PL,COM,GEN „”·„«‰«‰
W * N N,SING,COM ÃÂ«‰
W * CON CON Ê
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM,GEN ÅÌ«„»—
W * N N,SING,COM «”·«„
W * RA RA —«
W * N N,SING,COM  ÊÕÌœ
W * P P œ—
W * N N,SING,COM œÌ‰
W * DELM DELM °
W * N N,SING,COM ﬂ—„
W * P P œ—
W * N N,SING,COM «Œ·«ﬁ
W * CON CON Ê
W * N N,SING,COM „‰‘
W * CON CON Ê
W * N N,SING,COM ⁄œ·
W * P P œ—
W * N N,SING,COM —› «—
W * CON CON Ê
W * N N,SING,COM —Ê‘
W * N N,SING,COM »Ì«‰
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ«„
W * ADV ADV,GENR,TIME Â„Ê«—Â
W * P P,GEN »—«Ì
W * QUA QUA,GEN Â„Â
W * N N,PL,COM ⁄’—Â«
W * CON CON Ê
W * N N,PL,COM ‰”·Â«
W * CON CON Ê
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN »‘—Ì 
W * ADJ ADJ,SIM «„—Ê“Ì
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM ”⁄«œ 
W * CON CON Ê
W * N N,SING,COM  ﬂ«„·
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * DELM DELM °
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,COM,GEN —Â»—Ì
W * N N,SING,SURN «„«„
W * N N,SING,PR Œ„Ì‰Ì
W * RA RA —«
W * N N,SING,COM,INDF Å— ÊÌÌ
W * P P «“
W * N N,SING,COM,GEN ÅÌ«„
W * ADJ ADJ,SIM,GEN œ—Œ‘«‰
W * ADJ ADJ,SIM ‰»ÊÌ
W * V V,PA,SIM,POS,3 œ«‰” 
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * ADJ ADJ,SIM,GEN œ—Œ‘«‰
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM „”·„«‰
W * CON CON Ê
W * ADJ ADJ,SIM,GEN „ﬁ«Ê„
W * N N,SING,LOC,PR ·»‰«‰
W * P P »—
W * N N,SING,COM,GEN œ‘„‰
W * ADJ ADJ,SIM ’ÂÌÊ‰Ì” Ì
W * P P œ—
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON ‰Ì“
W * P P «“
W * N N,PL,COM ¬À«—
W * CON CON Ê
W * N N,PL,COM,GEN ‰‘«‰Â Â«Ì
W * N N,SING,COM ⁄„·
W * P P »Â
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM,GEN ÅÌ«„»—
W * ADJ ADJ,SIM,GEN ⁄ŸÌ„ «·‘√‰
W * N N,SING,COM «”·«„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * N N,SING,PR Œ« „Ì
W * P P »Â
W * N N,SING,PR ÌÊ”›
W * N N,SING,PR Õ”Ì‰
W * N N,SING,PR ﬂ„«·
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM «ﬁ ’«œ
W * DELM DELM °
W * N N,SING,COM œ«—«ÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN »«“—ê«‰Ì
W * N N,SING,LOC,PR ﬁÿ—
W * CON CON ﬂÂ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY œÊ‘‰»Â
W * PRO PRO,personal,SING,3 ÊÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN Õ÷Ê—
W * ADJ ADJ,INO Å–Ì—› Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM  ’„Ì„
W * DELM DELM °
W * N N,SING,COM «—«œÂ
W * CON CON Ê
W * N N,SING,COM,GEN ⁄·«ﬁÂ
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM _
W * N N,SING,LOC,PR œÊÕÂ
W * P P œ—
W * N N,SING,COM,GEN ÃÂ 
W * N N,SING,COM ê” —‘
W * CON CON Ê
W * N N,SING,COM,GEN  ⁄„Ìﬁ
W * N N,PL,COM —Ê«»ÿ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * N N,SING,COM,GEN ê” —‘
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM œÊÃ«‰»Â
W * P P »Â
W * ADJ ADJ,SIM ÊÌéÂ
W * P P œ—
W * N N,PL,COM,GEN ⁄—’Â Â«Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * DELM DELM °
W * ADJ ADJ,SIM ⁄·„Ì
W * CON CON Ê
W * ADJ ADJ,SIM ›‰Ì
W * RA RA —«
W * ADJ ADJ,SIM ›—«Ê«‰
W * V V,PA,SIM,POS,3 œ«‰” 
W * CON CON Ê
W * P P »—
W * N N,SING,COM,GEN ·“Ê„
W * ADJ ADJ,CMPR ›⁄«· —
