Sub * SUBJ SUBJ !Ê—“‘Ì!
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ﬁœ—  ‰„«ÌÌ
W * ADJ ADJ,SIM  „«‘«ÌÌ
W * V V,PA,SIM,POS,3  Ê«‰” 
W * N N,PL,COM,INDF ﬁÂ—„«‰«‰Ì
W * P P «“
W * N N,SING,LOC,PR «—œ‰
W * DELM DELM °
W * N N,SING,LOC,PR é«Å‰
W * DELM DELM °
W * N N,SING,LOC,PR „€Ê·” «‰
W * CON CON Ê
W * N N,SING,LOC,PR ﬁ“«ﬁ” «‰
W * RA RA —«
W * N N,SING,NUM,INDF ÌﬂÌ
W * N N,SING,TIME Å”
W * P P «“
W * PRO PRO,INDF,SING œÌê—Ì
W * N N,SING,COM,GEN ÷—»Â
W * ADJ ADJ,SIM ›‰Ì
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,PR ÌÊ„ÌÊ—Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,INDF “„«‰Ì
W * CON CON ﬂÂ
W * N N,SING,PR ”«—ÌŒ«‰Ì
W * P P »«
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM,GEN ›‰
W * N N,SING,COM,GEN êÂÊ«—Â
W * N N,SING,COM,GEN ﬂ‘ Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * N N,SING,COM,AFF,3 Õ—Ì›‘
W * RA RA —«
W * N N,SING,COM,GEN ÷—»Â
W * ADJ ADJ,SIM ›‰Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,COM,GEN ‰ê«Â
W * ADJ ADJ,SIM,GEN  Õ”Ì‰ »—«‰êÌ“
W * N N,PL,COM  „«‘«ê—«‰
W * P P »—
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,PR  « «„Ì
W * P P »Ì
W * N N,SING,COM Õ—ﬂ 
W * V V,PA,SIM,POS,3 „«‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM é«Å‰Ì
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,PL,COM,GEN ÃÊœÊﬂ«—«‰
W * ADJ ADJ,SIM  „«‘«çÌ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN «Ã—«Ì
W * DET DET «Ì‰
W * N N,SING,COM ›‰
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM,GEN ﬁÂ—„«‰
W * ADJ ADJ,SIM «Ì—«‰Ì
W * DELM DELM °
W * ADV ADV,deg,SIM »Ì œ—‰ê
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Ì«œêÌ—Ì
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM «ﬁœ«„
W * P P »Â
W * N N,SING,COM  „—Ì‰
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,PR ÌÊ„ÌÊ—Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,PR ”«—ÌŒ«‰Ì
W * CON CON ﬂÂ
W * P P  «
W * N N,SING,COM ÅÌ‘
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * P P «“
W * N N,SING,COM,GEN ‘Â— 
W * ADJ ADJ,SIM,INDF ç‰œ«‰Ì
W * P P œ—
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,SIM »—ŒÊ—œ«—
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * N N,SING,COM ‰‘«‰
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN Ê—“‘ﬂ«—«‰
W * ADJ ADJ,SIM ê„‰«„
W * V V,AUX,NIN,POS »«Ìœ
W * V V,PA,SIM,POS,3 Â—«”Ìœ
W * DELM DELM .
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,COM,GEN Ã—Ì«‰
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * N N,SING,COM,GEN ÃÊœÊ
W * N N,PL,COM,GEN »“—ê”«·«‰
W * N N,SING,LOC,PR ¬”Ì«
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ÿ·«
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‰ﬁ—Â
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM »—‰“
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,LOC,PR é«Å‰
W * CON CON Ê
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,ORD ”Ê„
W * V V,PA,SIM,POS,3 «Ì” «œ
W * CON CON Ê
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN ”Â„ÌÂ
W * N N,SING,COM,GEN «·„ÅÌﬂ
W * N N,SING,NUM,GEN 2000
W * N N,SING,LOC,PR ”Ìœ‰Ì
W * RA RA —«
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 ¬Ê—œ
W * DELM DELM .
