Sub * SUBJ SUBJ !Ê—“‘Ì!
W * P P œ—
W * N N,PL,COM  „—Ì‰« 
W * N N,SING,COM ‘—ﬂ 
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P »Â
W * DET DET Â„Ì‰
W * N N,SING,COM ⁄· 
W * PRO PRO,personal,PL,2 ‘„«
W * P P «“
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR »—“ê—
W * N N,SING,COM œ⁄Ê 
W * P P »Â
W * N N,SING,COM ⁄„·
W * V V,PA,SIM,POS,6 ¬Ê—œÌœ
W * DELM DELM ø
W * DELM DELM -
W * PS PS »·Â
W * DELM DELM .
W * P P »«
W * N N,SING,COM,GEN «‰’—«›
W * N N,SING,PR „ÂœÊÌ ﬂÌ«
W * P P «“
W * N N,SING,COM ‘—ﬂ 
W * P P œ—
W * N N,PL,COM,GEN  „—Ì‰« 
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM „·Ì
W * DELM DELM °
W * N N,SING,GR,GEN  ⁄œ«œ
W * N N,PL,COM ‰›—« 
W * P P »Â
W * N N,SING,NUM 19
W * N N,SING,COM ‰›—
W * V V,PA,PRG,POS,3 „Ì —”Ìœ
W * DELM DELM °
W * CON CON œ—Õ«·Ì ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,NUM 20
W * N N,SING,COM »«“Ìﬂ‰
W * N N,SING,COM „⁄—›Ì
W * V V,PA,PRG,POS,6 „Ì ‘œ‰œ
W * DELM DELM .
W * CON CON ·–«
W * P P «“
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR »—“ê—
W * N N,SING,COM,GEN »«“Ìﬂ‰
W * ADJ ADJ,SIM,GEN ÃÊ«‰
W * N N,SING,GR,GEN  Ì„
W * N N,SING,COM ÅÌ—Ê“Ì
W * N N,SING,COM œ⁄Ê 
W * V V,PA,SIM,POS,4 ﬂ—œÌ„
W * CON CON Ê
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * N N,PL,COM,GEN  „—Ì‰« 
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM „·Ì
W * N N,SING,COM ‘—ﬂ 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN Ê÷⁄
W * N N,SING,PR,GEN Œœ«œ«œ
W * N N,SING,PR ⁄“Ì“Ì
W * ADV ADV,I çêÊ‰Â
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * DELM DELM -
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,DAY œÊ‘‰»Â
W * N N,SING,TIME ‘»
W * P P «“
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P »Â
W * N N,SING,LOC,PR  Â—«‰
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON Ê
W * P P œ—
W * N N,PL,COM,GEN  „—Ì‰« 
W * N N,SING,TIME,GEN ’»Õ
W * N N,SING,DAY ”Â ‘‰»Â
W * N N,SING,COM ‘—ﬂ 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR Œœ«œ«œ
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM  „—Ì‰« 
W * N N,SING,COM,GEN çÂ—Â
W * ADJ ADJ,SIM,INDF ŒÊ»Ì
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN Ê÷⁄
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR œ«ÌÌ
W * CON CON Ê
W * N N,SING,PR,GEN ﬂ—Ì„
W * N N,SING,PR »«ﬁ—Ì
W * V V,SUB,POS,5 »êÊÌÌœ
W * DELM DELM .
W * DELM DELM -
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR œ«ÌÌ
W * N N,SING,COM,GEN Ê÷⁄
W * ADJ ADJ,SIM,INDF »œÌ
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * N N,SING,COM  ·«‘
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * P P »Â
W * N N,SING,COM,GEN ¬„«œêÌ
W * ADJ ADJ,SIM „‰«”»
W * V V,SUB,POS,3 »—”œ
W * DELM DELM .
W * N N,SING,PR,GEN ﬂ—Ì„
W * N N,SING,PR »«ﬁ—Ì
W * P P œ—
W * N N,PL,COM  „—Ì‰« 
W * N N,SING,COM Õ÷Ê—
W * ADJ ADJ,INO œ«‘ Â
W * DELM DELM °
W * CON CON «„«
W * P P »Â
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 „Ì —”œ
W * ADV ADV,GENR,SIM Â‰Ê“
W * P P «“
W * N N,SING,COM ¬”Ì» œÌœêÌ
W * ADV ADV,GENR,SIM »ŒÊ»Ì
W * N N,SING,COM —Â«ÌÌ
W * ADJ ADJ,INO,NEG ‰Ì«› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM,GEN  „—Ì‰« 
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM „·Ì
W * P P »—
W * DET DET,I çÂ
W * N N,SING,COM,INDF «”«”Ì
W * ADJ ADJ,SIM «” Ê«—
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM ø
W * DELM DELM -
W * N N,PL,COM  „—Ì‰« 
W * ADJ ADJ,CMPR »Ì‘ —
W * P P »«
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * P P,GEN »œÊ‰
W * N N,SING,COM  ÊÅ
W * CON CON Ê
W * N N,PL,COM,GEN Õ—ﬂ« 
W * P P »«
W * N N,SING,COM  ÊÅ
W * ADJ ADJ,SIM Â„—«Â
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * ADJ ADJ,SIM ”—⁄ Ì
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,COM ﬂ«—
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM ”⁄Ì
W * V V,PA,SIM,POS,4 œ«‘ Ì„
W * P P »«
W * DET DET «Ì‰
W * N N,PL,COM  „—Ì‰« 
W * N N,SING,COM,GEN Ê÷⁄
W * N N,PL,COM »«“Ìﬂ‰«‰
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * N N,PL,COM,GEN ‰›—« 
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * RA RA —«
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM «—œÊ
W * N N,SING,COM œ⁄Ê 
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM °
W * N N,SING,COM „Õﬂ
W * V V,SUB,POS,4 »“‰Ì„
W * P P œ—
W * N N,SING,COM „Ã„Ê⁄
W * N N,PL,COM „·Ì ÅÊ‘«‰
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM  „—Ì‰« 
W * DELM DELM °
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ”‰Ã‘
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 ê—› ‰œ
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * P P «“
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR „’—
W * DELM DELM °
W * N N,SING,COM,GEN Õ—Ì›
W * ADJ ADJ,ORD,GEN ‰Œ” 
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM ¬‘‰«ÌÌ
W * V V,PRS,POS,5 œ«—Ìœ
W * DELM DELM ø
W * DELM DELM -
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM,GEN œÌœ«—
W * N N,SING,LOC,PR „’—
W * P P »«
W * N N,SING,LOC,PR „ﬂ“Ìﬂ
W * RA RA —«
W * V V,PRS,POS,4 œ«—Ì„
W * DELM DELM .
W * ADV ADV,GENR,SIM «·» Â
W * N N,SING,LOC,PR „’—
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,GR,GEN  Ì„Â«Ì
W * ADJ ADJ,SIM ﬁœ—
W * V V,PRE,NC,3 ¬›—Ìﬁ«” 
W * CON CON Ê
W * P P «“
W * N N,PL,COM,GEN ﬁÿ»Â«Ì
W * ADJ ADJ,SIM »“—ê
W * P P œ—
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,COM ÃÂ«‰
W * P P »Â
W * N N,SING,COM ‘„«—
W * V V,PRS,POS,3 „Ì ¬Ìœ
W * DELM DELM .
W * N N,PL,COM,GEN «”«„Ì
W * N N,PL,COM »«“Ìﬂ‰«‰
W * DELM DELM -
W * N N,PL,COM,GEN «”«„Ì
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * N N,PL,GR,GEN  Ì„Â«Ì
W * N N,SING,LOC,PR „’—
W * DELM DELM °
W * N N,SING,LOC,PR,GEN ﬂ—Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * CON CON Ê
W * N N,SING,LOC,PR „ﬁœÊ‰ÌÂ
W * DELM DELM °
W * N N,SING,NUM 3
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN Œ«—ÃÌ
W * ADJ ADJ,SIM ‘—ﬂ  ﬂ‰‰œÂ
W * P P œ—
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * N N,SING,COM,GEN ›Ê »«·
W * ADJ ADJ,SIM,GEN çÂ«—Ã«‰»Â
W * N N,SING,COM,GEN Ã«„
W * N N,SING,NPR,GEN «· . ÃÌ
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * CON CON ﬂÂ
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON ‰Ì“
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM Õ÷Ê—
W * V V,PRS,POS,3 œ«—œ
W * P P œ—
W * N N,PL,TIME,GEN —Ê“Â«Ì
W * N N,SING,DAY çÂ«—‘‰»Â
W * DELM DELM °
W * ADV ADV,GENR,TIME œÌ—Ê“
W * CON CON Ê
W * N N,SING,DAY Ã„⁄Â
W * DELM DELM °
W * ADV ADV,GENR,TIME ›—œ«
W * P P œ—
W * N N,SING,COM,GEN Ê—“‘ê«Â
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,LOC,PR  Â—«‰
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * ADJ ADJ,SUP ”—‘‰«”  —Ì‰
W * N N,SING,COM,GEN „—œ
W * ADJ ADJ,SIM Õ«÷—
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰›—«‰”
W * ADJ ADJ,SIM,GEN „ÿ»Ê⁄« Ì
W * N N,SING,COM,GEN Ã«„
W * N N,SING,NPR L . G
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM „”«»ﬁÂ
W * P P »«
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM œÊ” 
W * V V,PRS,POS,1 œ«—„
W * N N,SING,COM,GEN  Ê—‰„‰ 
W * ADJ ADJ,SIM,INDF ŒÊ»Ì
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * QUA QUA,GEN Â„Â
W * N N,PL,GR  Ì„Â«
W * P P »«
W * QUA QUA,GEN  „«„
W * N N,SING,COM ﬁœ— 
W * P P œ—
W * N N,PL,COM „”«»ﬁÂ Â«
W * ADJ ADJ,SIM Õ«÷—
W * V V,SUB,POS,6 ‘Ê‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,1 „‰
W * ADJ ADJ,SIM ·«“„
W * V V,PRS,POS,1 „Ì œ«‰„
W * P P »Â
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM  »—Ìﬂ
W * V V,SUB,POS,1 »êÊÌ„
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Ã«„
W * N N,SING,LOC,PR «—œ‰
W * V V,PA,SIM,POS,3  Ê«‰” 
W * N N,SING,COM,GEN „ﬁ«„
W * N N,SING,COM ﬁÂ—„«‰Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 »Ì«Ê—œ
W * DELM DELM .
W * N N,SING,GR,GEN  Ì„
W * PRO PRO,personal,PL,1 „«
W * P P »Â
W * N N,SING,COM,GEN ﬁ’œ
W * N N,SING,COM ﬁÂ—„«‰Ì
W * N N,SING,COM Å«
W * P P »Â
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * ADJ ADJ,INO ‰Â«œÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * QUA QUA,GEN Â„Â
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * ADJ ADJ,SIM,GEN ·éÌÊ‰—
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * CON CON ﬂÂ
W * N N,SING,NUM 9
W * N N,SING,COM ‰›—
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * P P «“
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,LOC,PR ¬·„«‰
W * DELM DELM °
W * N N,SING,LOC,PR Â·‰œ
W * DELM DELM °
W * N N,SING,LOC,PR »·éÌﬂ
W * DELM DELM °
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P »Â
W * N N,SING,COM,GEN Ã„⁄
W * PRO PRO,personal,PL,1 „«
W * ADJ ADJ,SIM «÷«›Â
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * P P »Â
W * ADJ ADJ,SIM Â„—«Â
W * V V,PA,NAR,POS,4 ¬Ê—œÂ «Ì„
W * DELM DELM .
W * ADV ADV,GENR,SIM Õ Ì
W * IF IF «ê—
W * PRO PRO,personal,PL,1 „«
W * V V,PA,SIM,NEG,4 ‰ Ê«‰” Ì„
W * P P »Â
W * N N,SING,COM ›Ì‰«·
W * N N,SING,COM —«Â
W * ADJ ADJ,SIM ÅÌœ«
W * V V,SUB,POS,4 ﬂ‰Ì„
W * DET DET Â„Ì‰
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM ‘«‰”
W * RA RA —«
W * V V,PA,NAR,POS,4 œ«‘ Â «Ì„
W * CON CON  «
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM —ﬁ«» Â«
W * ADJ ADJ,SIM Õ«÷—
W * V V,SUB,POS,4 ‘ÊÌ„
W * ADJ ADJ,SIM ŒÊ‘Õ«·
W * V V,PRS,POS,1 Â” „
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P,GEN œ—»«—Â
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * CON CON,COMP »Â Ã“
W * N N,SING,PR Â«‰Ì
W * N N,SING,PR —„“Ì
W * CON CON Ê
W * N N,SING,PR „Õ„œ
W * N N,SING,PR «„«—« 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN »«‘ê«Â
W * N N,SING,PR ﬂ«Ì“—”·« —‰
W * N N,SING,COM,GEN «Ã«“Â
W * N N,SING,COM Õ÷Ê—
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM „”«»ﬁ« 
W * RA RA —«
W * P P »Â
W * PRO PRO,DEMO,PL ¬‰Â«
W * V V,PA,SIM,NEG,3 ‰œ«œ
W * CON CON Ê
W * N N,SING,PR Ì«”—
W * N N,SING,PR —÷Ê«‰
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „’œÊ„
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM,GEN „«»ﬁÌ
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * ADJ ADJ,SIM,GEN «’·Ì
W * PRO PRO,personal,PL,1 „«
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,LOC,GEN »«‘ê«ÂÂ«Ì
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,COM »«“Ì
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * P P »Â
W * ADJ ADJ,SIM,GEN Â„—«Â
W * N N,SING,GR  Ì„
W * P P »Â
W * N N,SING,LOC,PR  Â—«‰
W * V V,PA,NAR,POS,6 ¬„œÂ «‰œ
W * CON CON ﬂÂ
W * N N,SING,PR ⁄»œ«·” «—
W * P P œ—
W * N N,SING,COM,GEN »«‘ê«Â
W * N N,SING,PR,GEN »‰›Ìﬂ«Ì
W * N N,SING,LOC,PR Å— €«·
W * DELM DELM °
W * N N,SING,PR Õ«“„
W * N N,SING,PR «„«„
W * P P œ—
W * N N,SING,PR,GEN ¬é«ﬂ”
W * N N,SING,LOC,PR ¬„” —œ«„
W * DELM DELM °
W * N N,SING,PR «Õ„œ
W * N N,SING,PR Õ”‰
W * DELM DELM °
W * N N,SING,PR ⁄»œ«·Ÿ«Â—
W * N N,SING,PR ”„Ì—
W * CON CON Ê
W * N N,SING,PR „Õ„œ
W * N N,SING,PR ÌÊ”›
W * P P œ—
W * N N,PL,LOC,GEN »«‘ê«ÂÂ«Ì
W * N N,SING,LOC,PR  —ﬂÌÂ
W * DELM DELM °
W * N N,SING,PR «Õ„œ
W * N N,SING,PR ’«·Õ
W * P P œ—
W * N N,SING,LOC,PR «‘ Ê ê«— 
W * CON CON Ê
W * N N,SING,PR ‰«œ—
W * N N,SING,PR ”⁄Ìœ
W * P P œ—
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,LOC,GEN »«‘ê«ÂÂ«Ì
W * N N,SING,LOC,PR »·éÌﬂ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ”—„—»Ì
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR „’—
W * DELM DELM °
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * RA RA —«
W * ADJ ADJ,SIM ŒÊ»
W * N N,SING,COM  Ê’Ì›
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * ADJ ADJ,SIM Õ«÷—
W * P P «“
W * N N,SING,COM,GEN Ã«„
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,NUM 90
W * ADV ADV,GENR,TIME  «ﬂ‰Ê‰
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * ADJ ADJ,SIM  «ﬂ ÌﬂÌ
W * ADV ADV,deg,SIM ﬂ«„·«
W * P P »«
W * PRO PRO,REC ÌﬂœÌê—
W * ADJ ADJ,SIM Â„«Â‰ê
W * V V,PRS,POS,6 „Ì »«‘‰œ
W * DELM DELM .
W * N N,SING,PR „Õ„Êœ«·ÃÊÂ—Ì
W * DELM DELM °
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * ADJ ADJ,SUP,GEN »Â —Ì‰
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ¬”Ì«
W * N N,SING,COM –ﬂ—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN ﬁ«—Â
W * ADJ ADJ,SIM,GEN ÅÂ‰«Ê—
W * N N,SING,LOC,PR ¬”Ì«
W * ADV ADV,GENR,TIME Â„Ì‘Â
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,ORD «Ê·
W * RA RA —«
W * ADJ ADJ,INO “œÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM,GEN ‘‰«Œ 
W * ADJ ADJ,SIM,INDF ŒÊ»Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * CON CON Ê
W * N N,PL,COM,GEN »«“Ìﬂ‰«‰
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRS,POS,4 œ«—Ì„
W * CON CON Ê
W * ADV ADV,GENR,TIME »Â  «“êÌ
W * CON CON Â„
W * P P »«
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ﬁÂ—„«‰Ì
W * N N,SING,DIR,GEN €—»
W * N N,SING,LOC,PR ¬”Ì«
W * RA RA —«
W * P P »Â
W * N N,SING,COM œ” 
W * V V,PA,NAR,POS,3 ¬Ê—œÂ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * ADJ ADJ,SIM,GEN ‰‘«‰ œÂ‰œÂ
W * N N,SING,COM,GEN ”ÿÕ
W * ADJ ADJ,SIM,GEN »«·«Ì
W * N N,SING,COM  «ﬂ Ìﬂ
W * CON CON Ê
W * N N,SING,COM,GEN  ﬂ‰Ìﬂ
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ”—„—»Ì
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR „’—
W * P P œ—
W * N N,SING,ORD Å«Ì«‰
W * P P,GEN œ—»«—Â
W * N N,SING,COM »«“Ì
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * CON CON Â—ç‰œ
W * DET DET «Ì‰
W * N N,SING,COM „”«»ﬁÂ
W * ADJ ADJ,SIM œÊ” «‰Â
W * CON CON Ê
W * ADJ ADJ,SIM  œ«—ﬂ« Ì
W * V V,PRE,SIM «” 
W * CON CON «„«
W * N N,PL,GR,GEN  Ì„Â«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR „’—
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * N N,PL,COM,GEN ﬁÂ—„«‰«‰
W * N N,PL,COM,GEN ﬁ«—Â Â«Ì
W * N N,SING,LOC,PR ¬”Ì«
W * CON CON Ê
W * N N,SING,LOC,PR ¬›—Ìﬁ«
