Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,COM,GEN ”ÿÕ
W * ADJ ADJ,SIM,GEN ‰«„‰«”»
W * N N,SING,COM,GEN ¬„Ê“‘
W * ADJ ADJ,SIM ⁄«·Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰ﬁÿÂ
W * P P «“
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM,GEN «ŸÂ«—
W * N N,SING,COM «„ÌœÊ«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * P P œ—
W * N N,SING,COM ¬Ì‰œÂ
W * P P »«
W * N N,SING,COM,GEN —«Â «‰œ«“Ì
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM ‰Ê—
W * CON CON Ê
W * N N,SING,COM,GEN „—ﬂ“
W * N N,SING,COM,GEN ¬„Ê“‘
W * ADJ ADJ,SIM ›‰Ì
W * CON CON Ê
W * ADJ ADJ,SIM Õ—›Â «Ì
W * DET DET «Ì‰
W * N N,SING,COM „‘ﬂ·
W * P P »«
W * N N,SING,COM,GEN Âœ›
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN —‘œ
W * ADJ ADJ,SIM ⁄·„Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN  Œ’’Ì
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR œ—ê“
W * ADJ ADJ,SIM »—ÿ—›
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * P P »«
W * N N,SING,COM  Ã·Ì·
W * P P «“
W * N N,PL,COM ‘ÂÌœ«‰
W * DELM DELM °
W * N N,PL,COM «ÌÀ«—ê—«‰
W * CON CON Ê
W * N N,PL,COM,GEN ¬“«œê«‰
W * DET DET «Ì‰
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * ADJ ADJ,SIM „—“Ì
W * DELM DELM °
W * P P «“
W * N N,SING,SURN ‘ÂÌœ
W * N N,SING,PR,GEN ’Ì«œ
W * N N,SING,PR ‘Ì—«“Ì
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN «„Ì—
W * ADJ ADJ,SIM,GEN ”—«›—«“
W * N N,SING,GR,GEN ·‘ò—
W * N N,SING,COM «”·«„
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›—“‰œ
W * ADJ ADJ,SIM,GEN »—Ê„‰œ
W * N N,SING,LOC,PR œ—ê“
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM  ﬁœÌ—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM,GEN  —«‰“Ì 
W * N N,SING,COM,GEN ‰› 
W * N N,SING,LOC,PR  —ﬂ„‰” «‰
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,COM,GEN «Ã—«Ì
W * DET DET «Ì‰
W * N N,SING,COM ÿ—Õ
W * RA RA —«
W * N N,SING,COM,GEN „«ÌÂ
W * N N,SING,COM —Ê‰ﬁ
W * CON CON Ê
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * N N,SING,LOC,PR œ—ê“
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * N N,SING,COM,GEN ”›—
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * P P »Â
W * N N,SING,LOC,PR ﬁÊç«‰
W * DELM DELM -
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * P P œ—
W * N N,SING,COM,GEN «œ«„Â
W * N N,SING,COM ”›—
W * P P »Â
W * N N,SING,DIR,GEN ‘„«·
W * N N,SING,LOC,PR Œ—«”«‰
W * P P œ—
W * N N,SING,COM,GEN Ã„⁄
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM ’„Ì„Ì
W * DELM DELM °
W * ADJ ADJ,SIM Ê›«œ«—
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ŒÊ‰ê—„
W * N N,SING,LOC,PR ﬁÊç«‰
W * N N,SING,COM Õ÷Ê—
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,PL,COM,INDF ”Œ‰«‰Ì
W * P P «“
W * N N,SING,LOC,PR ﬁÊç«‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN „Âœ
W * N N,SING,COM,GEN Å—Ê—‘
W * N N,PL,COM,GEN «‰”«‰Â«Ì
W * ADJ ADJ,SIM »“—ê
W * N N,SING,COM Ì«œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * N N,SING,COM,GEN  «»·ÊÌ
W * ADJ ADJ,SIM,INDF “Ì»«ÌÌ
W * P P «“
W * N N,SING,COM  ‰Ê⁄
W * CON CON Ê
W * N N,SING,COM,GEN  ﬂÀ—
W * N N,PL,COM ›—Â‰êÂ«
W * DELM DELM °
W * N N,PL,COM ﬁÊ„Ì Â«
W * CON CON Ê
W * N N,PL,COM «‰”«‰Â«
W * P P œ—
W * N N,SING,COM,GEN ⁄Ì‰
W * N N,SING,COM ÊÕœ 
W * CON CON Ê
W * N N,SING,COM Â„»” êÌ
W * N N,SING,COM  —”Ì„
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * CON CON «ê—çÂ
W * N N,PL,COM Œ—œÂ ›—Â‰êÂ«
W * P P »«
W * CON CON Â„
W * N N,SING,COM  ›«Ê 
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM °
W * CON CON «„«
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  —ﬂÌ»
W * ADJ ADJ,SIM „‰«”»
W * DELM DELM °
W * V V,PRS,POS,6 „Ì  Ê«‰‰œ
W * N N,SING,COM,GEN ÊÕœ 
W * ADJ ADJ,SIM,GEN œ—ŒÊ—
W * N N,SING,COM,INDF  ÊÃÂÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * V V,SUB,POS,6 ê–«—‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * PRO PRO,INDF,SING ¬‰çÂ
W * N N,PL,COM,GEN «ﬁÊ«„
W * ADJ ADJ,SIM „ ⁄œœ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,NUM Ìﬂ
W * N N,SING,GR,GEN ﬁÊ„
W * ADJ ADJ,SIM Ê«Õœ
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM „ÿ—Õ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM,GEN œ—ÃÂ
W * ADJ ADJ,ORD ‰Œ” 
W * N N,SING,COM «”·«„
W * CON CON Ê
W * CON CON »⁄œ
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,SIM Ì«œ¬Ê—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM :
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,COM,GEN „·Ì 
W * ADJ ADJ,SIM «Ì—«‰Ì
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * N N,SING,GR,GEN „—œ„
W * PRO PRO,personal,PL,1 „«
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,INDF ﬁÊ„Ì
W * ADJ ADJ,SIM ÌﬂÅ«—çÂ
W * P P,GEN »—«Ì
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * N N,SING,COM,INDF Âœ›Ì
W * ADJ ADJ,SIM „‘ —ﬂ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN «⁄ ·«Ì
W * N N,SING,LOC,PR,GEN «Ì—«‰
W * ADJ ADJ,SIM ”—»·‰œ
W * CON CON Ê
W * N N,SING,COM,INDF ”—“„Ì‰Ì
W * ADJ ADJ,SIM »—ŒÊ—œ«—
W * P P «“
W * N N,SING,COM «” ﬁ·«·
W * DELM DELM °
W * N N,SING,COM ÅÌ‘—› 
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADJ ADJ,SIM „ÿ—Õ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P »«
W * N N,SING,COM,GEN  ‘—ÌÕ
W * N N,SING,COM,GEN Ã«Ìê«Â
W * N N,SING,LOC,PR ﬁÊç«‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‰ﬁÿÂ
W * ADJ ADJ,SIM  —«‰“Ì Ì
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN  «”Ì”
W * N N,SING,LOC,GEN Å«Ì«‰Â
W * N N,PL,COM ’«œ—« 
W * CON CON Ê
W * N N,PL,COM Ê«—œ« 
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—” «‰
W * N N,SING,COM,GEN ﬁÊ·
W * ADJ ADJ,SIM „”«⁄œ
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN «Ã „«⁄
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ‘Ì—Ê«‰
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM „—Õ·Â
W * P P «“
W * N N,SING,COM ”›—
W * P P »Â
W * N N,SING,DIR,GEN ‘„«·
W * N N,SING,LOC,PR Œ—«”«‰
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,COM,GEN «” ﬁ»«·
W * ADJ ADJ,SIM,GEN Å—‘ﬂÊÂ
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ‘Ì—Ê«‰
W * P P,GEN Ê«—œ
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * P P «“
W * N N,SING,LOC,PR ‘Ì—Ê«‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,LOC,GEN ‘Â—
W * N N,PL,COM ‘Ì—„—œ«‰
W * CON CON Ê
W * N N,PL,COM,GEN ‘Ì—“‰«‰
W * ADJ ADJ,SIM ”Œ  ﬂÊ‘
W * DELM DELM °
W * ADJ ADJ,SIM »«ÂÊ‘
W * CON CON Ê
W * ADJ ADJ,SIM «—“‘„‰œ
W * N N,SING,COM Ì«œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM œÌ«—
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN „Âœ
W * N N,SING,COM,GEN Å—Ê—‘
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM »—Ã” Â
W * N N,SING,COM ‰«„
W * V V,PA,SIM,POS,3 »—œ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN «› Œ«—
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * PRO PRO,personal,PL,1 „«
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  „œ‰
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,SIM,GEN Ê«„œ«—
W * N N,PL,COM,GEN «‰œÌ‘„‰œ«‰
W * ADJ ADJ,SIM,GEN »—Ã” Â
W * ADJ ADJ,SIM «Ì—«‰Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »«
W * N N,SING,COM,GEN »Ì«‰
W * N N,SING,COM «” ⁄œ«œ
W * DELM DELM °
W * N N,SING,COM Œ·«ﬁÌ 
W * CON CON Ê
W * N N,SING,COM,GEN  Ê«‰
W * N N,SING,GR „—œ„
W * ADV ADV,GENR,SIM »ÊÌéÂ
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * DET DET «Ì‰
W * N N,SING,LOC ‘Â—
W * DELM DELM °
W * N N,SING,COM,GEN «ŸÂ«—
W * N N,SING,COM «„ÌœÊ«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN  Ê”⁄Â
W * N N,PL,COM,GEN Ê«ÕœÂ«Ì
W * ADJ ADJ,SIM,GEN ’‰⁄ Ì
W * ADJ ADJ,SIM,GEN „ﬂ„·
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * N N,SING,COM,GEN çÂ—Â
W * DET DET «Ì‰
W * N N,SING,LOC „‰ÿﬁÂ
W * P P œ—
W * N N,SING,COM,GEN »—‰«„Â
W * ADJ ADJ,ORD,GEN ”Ê„
W * N N,SING,COM  Ê”⁄Â
W * ADJ ADJ,SIM „ ÕÊ·
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * P P »«
W * N N,SING,COM,GEN  ‘—ÌÕ
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * P P œ—
W * N N,SING,COM,GEN œ” 
W * N N,SING,COM «ﬁœ«„
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM ¬»ŒÌ“œ«—Ì
W * DELM DELM °
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM,GEN ”«Ì 
W * N N,SING,COM,GEN  ·›‰
W * ADJ ADJ,SIM Â„—«Â
W * DELM DELM °
W * N N,SING,COM,GEN ”«Œ 
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „Ã „⁄
W * ADJ ADJ,SIM ›—Â‰êÌ
W * DELM DELM -
W * ADJ ADJ,SIM Â‰—Ì
W * P P œ—
W * N N,SING,LOC „‰ÿﬁÂ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ÂœÌÂ
W * ADJ ADJ,SIM,GEN ﬂÊçﬂ
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,LOC,PR ‘Ì—Ê«‰
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PA,SIM,POS,3 ”«Œ 
W * DELM DELM .
W * N N,SING,COM,GEN «›  «Õ
W * N N,SING,COM,GEN „Ã „⁄
W * ADJ ADJ,SIM ›—Â‰êÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN Ê—“‘Ì
W * N N,SING,LOC,PR €œÌ—
W * DELM DELM -
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * N N,SING,DAY ”Â ‘‰»Â
W * N N,SING,TIME,GEN ‘»
W * ADJ ADJ,SIM ê–‘ Â
W * N N,SING,COM,GEN „Ã „⁄
W * ADJ ADJ,SIM ›—Â‰êÌ
W * DELM DELM °
W * ADJ ADJ,SIM,GEN Ê—“‘Ì
W * N N,SING,LOC,PR €œÌ—
W * P P œ—
W * N N,SING,DIR,GEN ‘—ﬁ
W * N N,SING,LOC,PR „‘Âœ
W * RA RA —«
W * N N,SING,COM «›  «Õ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * N N,SING,COM,GEN ÷„‰
W * N N,SING,COM,GEN «»—«“
W * N N,SING,COM Œ—”‰œÌ
W * P P «“
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,PL,COM,GEN Å—ÊéÂ Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * CON CON Ê
W * N N,SING,COM »Â—Â »—œ«—Ì
W * P P «“
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADJ ADJ,SIM Ì«œ¬Ê—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM :
W * N N,SING,COM,GEN  Ê”⁄Â
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * N N,PL,COM ‘Â—Â«
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN «” ﬁ—«—
W * N N,PL,GR,GEN ‘Ê—«Â«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,COM,GEN ”«ÌÂ
W * N N,SING,COM Â„ﬂ«—Ì
W * CON CON Ê
W * N N,SING,COM,GEN Â„œ·Ì
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,PL,COM „”∆Ê·«‰
W * N N,SING,COM ’Ê— 
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * N N,SING,NFL Å—œ«Œ ‰
W * P P »Â
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM ‘Â—Ì
W * N N,SING,COM,GEN «Ê·ÊÌ 
W * N N,SING,COM œÊ· 
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * CON CON «„«
W * PRO PRO,personal,PL,1 „«
W * P P »Â
W * N N,PL,COM „”∆Ê·«‰
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ﬂ«Â‘
W * N N,PL,COM „⁄÷·« 
W * CON CON Ê
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,PL,COM ÿ—ÕÂ«
W * CON CON Ê
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM „Ê›ﬁ
W * N N,SING,COM ﬂ„ﬂ
W * V V,PRS,POS,4 „Ì ﬂ‰Ì„
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM «‰ Ÿ«—
W * V V,PRS,POS,4 œ«—Ì„
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * N N,SING,LOC „Õ·
W * ADJ ADJ,CMPR »Ì‘ —
W * P P »Â
W * N N,SING,COM ﬂ«—
W * ADJ ADJ,INO ê—› Â
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * ADV ADV,GENR,SIM »Œ’Ê’
W * N N,PL,GR ‘Ê—«Â«
W * V V,AUX,NIN,POS »«Ìœ
W * P P »«
W * N N,SING,COM,GEN  ·«‘
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,SUB,POS,6 » Ê«‰‰œ
W * N N,SING,COM,GEN ÊŸÌ›Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADV ADV,GENR,SIM »ŒÊ»Ì
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,6 œÂ‰œ
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—Ì
W * ADV ADV,GENR,TIME ¬‰ê«Â
W * P P »Â
W * N N,SING,COM,GEN « ›«ﬁ
W * N N,PL,COM Â„—«Â«‰
W * N N,SING,COM,GEN ÷„‰
W * N N,SING,COM Å—œÂ »—œ«—Ì
W * P P «“
W * N N,SING,COM,GEN ·ÊÕ
W * N N,SING,COM,GEN Ì«œ»Êœ
W * N N,SING,COM „Ã „⁄
W * DELM DELM °
W * N N,SING,COM,GEN ‰„«Ì‘ê«Â
W * N N,SING,LOC,PR „‘Âœ«·—÷«
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,PL,COM ﬁ«»·Ì Â«
W * CON CON Ê
W * N N,PL,COM,GEN ÷—Ê— Â«Ì
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR „‘Âœ
W * DELM DELM °
W * RA RA —«
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM »«“œÌœ
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM,GEN »«“œÌœ
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * DELM DELM °
W * N N,SING,SURN „Â‰œ”
W * N N,SING,PR ‰Ê—Ê“Ì
W * N N,SING,COM,GEN ‘Â—œ«—
W * N N,SING,LOC,PR „‘Âœ
W * P P œ—
W * N N,PL,COM,INDF ”Œ‰«‰Ì
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,PL,COM,GEN ÿ—ÕÂ«Ì
W * ADJ ADJ,SIM,GEN ﬂ·«‰
W * DET DET «Ì‰
W * N N,SING,LOC,GEN ‘Â—
W * ADJ ADJ,SIM „–Â»Ì
W * ADV ADV,GENR,EXM,GEN ‰ŸÌ—
W * N N,SING,COM,GEN Å—ÊéÂ
W * N N,SING,COM,GEN ﬁÿ«—
W * ADJ ADJ,SIM ‘Â—Ì
W * DELM DELM °
W * N N,SING,COM,GEN ÿ—Õ
W * ADJ ADJ,SIM,GEN Ã«„⁄
W * N N,SING,COM Õ„·
W * CON CON Ê
W * N N,SING,COM ‰ﬁ·
W * CON CON Ê
W * N N,SING,COM « Ê»Ê”—«‰Ì
W * DELM DELM °
W * N N,SING,COM,GEN «Õœ«À
W * N N,PL,LOC,GEN Å«Ì«‰Â Â«Ì
W * ADJ ADJ,SIM „”«›—»—Ì
W * DELM DELM °
W * N N,SING,COM,GEN «ÕÌ«Ì
W * N N,SING,COM,GEN »«› 
W * P P,GEN «ÿ—«›
W * N N,SING,COM,GEN Õ—„
W * ADJ ADJ,SIM,GEN „ÿÂ—
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR —÷«
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * DELM DELM °
W * N N,SING,COM,GEN ÿ—Õ
W * ADJ ADJ,SIM,GEN Ã«„⁄
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR „‘Âœ
W * CON CON Ê
W * N N,SING,COM,GEN ÿ—Õ
