Sub * SUBJ SUBJ !”Ì«”Ì!
W * ADJ ADJ,SIM „·Ì
W * N N,SING,COM Œ«ÿ—‰‘«‰
W * V V,PA,SIM,POS,3 ”«Œ 
W * DELM DELM :
W * N N,SING,COM ÅÌ—Ê“Ì
W * CON CON Ê
W * N N,SING,COM,GEN «” ﬁ—«—
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM «”·«„Ì
W * P P œ—
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * PRO PRO,personal,PL,1 „«
W * ADV ADV,GENR,SIM »Â ŒÊ»Ì
W * N N,SING,COM ‰‘«‰
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN —Ê‘Â«Ì
W * ADJ ADJ,SIM „⁄„Ê·
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Õ›Ÿ
W * N N,SING,COM,GEN «„‰Ì 
W * ADJ ADJ,SIM „·Ì
W * P P œ—
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM œ—Õ«·  Ê”⁄Â
W * N N,SING,COM Å«”ŒêÊ
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON Ê
W * P P,GEN »Â Ã«Ì
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ‰«„Ê“Ê‰
W * CON CON Ê
W * ADJ ADJ,SIM ‰«Â„“„«‰
W * DELM DELM °
W * N N,SING,COM  ﬂÌÂ
W * P P »—
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM,GEN «Ã»«—¬„Ì“
W * N N,SING,COM ﬁœ— 
W * CON CON Ê
W * N N,SING,COM,GEN « ﬂ«Ì
W * P P »Â
W * N N,PL,COM,GEN ﬁœ— Â«Ì
W * ADJ ADJ,SIM »Ìê«‰Â
W * CON CON ﬂÂ
W * N N,SING,COM,INDF —ÊÌﬂ—œÌ
W * ADJ ADJ,SIM ”ÿÕÌ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  √„Ì‰
W * N N,SING,COM,GEN «„‰Ì 
W * ADJ ADJ,SIM Ÿ«Â—Ì
W * V V,PRE,SIM «” 
W * V V,AUX,NIN,POS »«Ìœ
W * P P »Â
W * N N,SING,COM,GEN  Ê«‰
W * N N,SING,COM,GEN Å«”ŒêÊÌÌ
W * N N,SING,COM «‰œÌ‘Â
W * CON CON Ê
W * N N,SING,COM «Ì„«‰
W * CON CON Ê
W * N N,SING,COM «⁄ „«œ
W * CON CON Ê
W * N N,SING,COM,GEN ﬁœ— 
W * N N,SING,GR „—œ„
W * P P œ—
W * ADJ ADJ,SIM «” Ê«—
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,PL,COM,GEN Å«ÌÂ Â«Ì
W * N N,SING,COM,GEN «„‰Ì 
W * ADJ ADJ,SIM „·Ì
W * V V,PA,SIM,POS,3 «‰œÌ‘Ìœ
W * CON CON Ê
W * PRO PRO,DEMO,SING «Ì‰
W * DET DET Â„«‰
W * N N,SING,COM,GEN „‘Ì
W * ADJ ADJ,SIM,INDF „Ê›ﬁÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN »‰Ì«‰ê–«—
W * ADJ ADJ,SIM,GEN ›ﬁÌœ
W * DET DET «Ì‰
W * N N,SING,COM «‰ﬁ·«»
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,SURN «„«„
W * N N,SING,PR Œ„Ì‰Ì
W * P P »Â
W * N N,SING,COM „Ì—«À
W * V V,PA,SIM,POS,6 ‰Â«œ‰œ
W * CON CON Ê
W * N N,SING,COM,GEN Õ«’·
W * PRO PRO,DEMO,SING ¬‰
W * P P œ—
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM,GEN «”«”Ì
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,SIM »Â ŒÊ»Ì
W * N N,SING,COM  Ã·Ì
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * N N,SING,PR Œ« „Ì
W * N N,SING,COM  √ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * N N,SING,COM «„‰Ì 
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN «” ﬁ—«—
W * ADJ ADJ,SIM ﬂ«„·
W * CON CON Ê
W * N N,SING,COM,GEN Õ«ﬂ„Ì 
W * N N,SING,COM ﬁ«‰Ê‰
W * N N,SING,COM œÊ«„
W * CON CON Ê
W * N N,SING,COM ﬁÊ«„
W * V V,PRS,POS,3 „Ì Ì«»œ
W * CON CON Ê
W * P P,GEN »œÊ‰
W * N N,SING,COM  —œÌœ
W * QUA QUA Â—
W * SPEC SPEC ‰Ê⁄
W * N N,SING,COM,GEN —ÊÌﬂ—œ
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * CON CON ﬂÂ
W * N N,PL,COM,INDF «·êÊÂ«ÌÌ
W * CON CON,COMP Ã“
W * PRO PRO,DEMO,SING «Ì‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM Ã«„⁄Â
W * N N,SING,COM  “—Ìﬁ
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ÕÌÿÂ
W * N N,SING,COM ﬁœ— 
W * DELM DELM °
W * N N,SING,COM,INDF —«Âê‘«ÌÌ
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * RA RA —«
W * ADJ ADJ,SIM Œœ‘Â œ«—
W * V V,SUB,POS,3 ‰„«Ìœ
W * P P »—
W * N N,SING,COM,GEN ÕÊ“Â
W * N N,SING,COM,GEN «„‰Ì 
W * ADJ ADJ,SIM „·Ì
W * N N,SING,COM,GEN  «ÀÌ—
W * ADJ ADJ,SIM „‰›Ì
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‰Â«œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ«„
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * PRO PRO,INDF,SING ¬‰çÂ
W * ADV ADV,GENR,SIM ﬁÿ⁄«
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM,GEN ‰«—÷«Ì Ì
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,SING,COM,GEN ‰«Å«Ìœ«—Ì
W * N N,SING,COM «„‰Ì 
W * V V,PRS,POS,3 „Ì ‘Êœ
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,PL,COM ‰«»—«»—ÌÂ«
W * CON CON Ê
W * N N,PL,COM,INDF »Ì ⁄œ«· Ì Â«ÌÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN  ÷ÌÌ⁄
W * N N,PL,COM ÕﬁÊﬁ
W * CON CON Ê
W * N N,SING,COM,GEN „‰“· 
W * N N,SING,GR „—œ„
W * CON CON Ê
W * ADJ ADJ,SIM ‰«œÌœÂ
W * N N,SING,NFL,GEN ê—› ‰
W * N N,PL,COM ‰Ì«“Â«
W * CON CON Ê
W * N N,PL,COM,GEN ŒÊ«” Â Â«Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,SIM „‰ ÂÌ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM »Ì «⁄ „«œÌ
W * CON CON Ê
W * N N,SING,COM «‰›⁄«·
W * DELM DELM °
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM „‘«—ﬂ 
W * CON CON Ê
W * N N,SING,COM ‰««„ÌœÌ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,COM ¬Ì‰œÂ
W * RA RA —«
W * P P œ—
W * N N,SING,COM ÅÌ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM,GEN Ã«„⁄Â
W * PRO PRO,personal,PL,1 „«
W * ADJ ADJ,SIM ÃÊ«‰
W * CON CON Ê
W * ADJ ADJ,SIM „‘«—ﬂ  ÃÊ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM  ⁄«„·
W * P P »«
W * N N,PL,COM,GEN ‰Ì«“Â«Ì
W * ADJ ADJ,SIM ÃœÌœ
W * CON CON Ê
W * N N,SING,COM,GEN ÃÂ«‰
W * ADJ ADJ,SIM ‰Ê
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,GENR,TIME «„—Ê“
W * ADV ADV,GENR,NEGG ‰Â
W * N N,PL,COM ›—’ Â«
W * CON CON Ê
W * ADV ADV,GENR,NEGG ‰Â
W * N N,PL,COM  ÂœÌœÂ«
W * ADV ADV,GENR,SIM Õ Ì
W * ADJ ADJ,SIM „ÕœÊœ
W * P P »Â
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN ÕÊ“Â
W * N N,PL,COM,GEN „’«·Õ
W * ADJ ADJ,SIM ›—œÌ
W * DELM DELM °
W * N N,PL,COM,GEN „’«·Õ
W * ADJ ADJ,SIM „·Ì
W * CON CON Ê
W * N N,PL,COM,GEN „‰«›⁄
W * ADJ ADJ,SIM „·Ì
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * DELM DELM .
W * V V,AUX,NIN,POS »«Ìœ
W * N N,PL,COM,GEN Ã‰»Â Â«Ì
W * ADJ ADJ,SIM ›—«„·Ì
W * CON CON Ê
W * ADJ ADJ,SIM ›—Â‰êÌ
W * ADJ ADJ,SIM ‰«‘Ì
W * P P «“
W * N N,SING,COM ŸÂÊ—
W * CON CON Ê
W * N N,SING,COM,GEN —‘œ
W * N N,PL,COM «— »«ÿ« 
W * DELM DELM °
W * N N,SING,COM ¬„Ê“‘
W * CON CON Ê
W * N N,SING,COM,GEN ê” —‘
W * N N,PL,COM,GEN ”ÿÊÕ
W * N N,SING,COM „‘«—ﬂ 
W * RA RA —«
W * CON CON ‰Ì“
W * N N,SING,COM,GEN „œ
W * N N,SING,COM ‰Ÿ—
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * CON CON «„«
W * ADV ADV,GENR,SIM ‰«ê“Ì—
W * P P «“
W * N N,SING,COM  ⁄«„·
W * CON CON Ê
W * N N,SING,COM Å«”ŒêÊÌÌ
W * P P »Â
W * N N,PL,COM,INDF ç«·‘Â«ÌÌ
W * V V,PRS,POS,4 Â” Ì„
W * CON CON ﬂÂ
W * P P,GEN  Õ 
W * N N,SING,COM  «ÀÌ—
W * DET DET «Ì‰
W * N N,PL,COM ⁄Ê«„·
W * N N,SING,COM,GEN »—Ê“
W * CON CON Ê
W * N N,SING,COM ŸÂÊ—
W * ADJ ADJ,INO Ì«› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * N N,SING,COM,GEN «ŸÂ«—
W * N N,SING,COM «„ÌœÊ«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * SPEC SPEC ç‰Ì‰
W * N N,PL,COM,INDF ‰‘” Â«ÌÌ
W * N N,PL,COM,GEN «›ﬁÂ«Ì
W * ADJ ADJ,CMPR,INDF  «“Â  —Ì
W * P P œ—
W * N N,SING,LOC,GEN «œ«—Â
W * N N,SING,COM “‰œêÌ
W * V V,SUB,POS,3 »ê‘«Ìœ
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF ç‘„ «‰œ«“Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN «” ﬁ—«—
W * N N,SING,COM,INDF «„‰Ì Ì
W * ADJ ADJ,SIM „» ‰Ì
W * P P »—
W * N N,SING,COM ¬ê«ÂÌ
W * DELM DELM °
W * N N,SING,COM ¬“«œÌ
W * DELM DELM °
W * N N,SING,COM  ‰Ê⁄
W * CON CON Ê
W * N N,SING,COM ﬁ«‰Ê‰„œ«—Ì
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * N N,SING,COM,GEN ‘«Âœ
W * N N,SING,COM,GEN —‘œ
W * ADV ADV,deg,SIM Â—çÂ
W * ADJ ADJ,CMPR,GEN »Ì‘ —
W * N N,PL,COM »«Ê—Â«
W * CON CON Ê
W * N N,PL,COM «‰œÌ‘Â Â«
W * CON CON Ê
W * N N,SING,COM,GEN »«·‰œêÌ
W * N N,PL,COM «—“‘Â«
W * DELM DELM °
W * N N,SING,COM „⁄‰ÊÌ 
W * CON CON Ê
W * N N,SING,COM «Œ·«ﬁ
W * CON CON Ê
W * N N,SING,COM,GEN ”·Êﬂ
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * ADJ ADJ,SIM «‰ﬁ·«»Ì
W * CON CON ‰Ì“
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * P P «“
W * PRO PRO,personal,SING,1 „‰
W * V V,IMP,POS,2 »ŒÊ«Â
W * CON CON ﬂÂ
W * N N,SING,PR Ì“Ìœ
W * RA RA —«
W * N N,SING,TIME »⁄œ
W * P P «“
W * PRO PRO,R,AFF,1 ŒÊœ„
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM Œ·Ì›Â
W * N N,SING,COM „⁄—›Ì
W * V V,SUB,POS,1 ﬂ‰„
W * DELM DELM .
Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,PR „⁄«ÊÌÂ
W * P P »«
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN ‰›—
W * ADJ ADJ,SIM œÌê—
W * DELM DELM °
W * P P »«
W * N N,SING,PR,GEN ⁄»œ«·—Õ„‰ »‰ ⁄À„«‰
W * N N,SING,PR Àﬁ›Ì
W * CON CON Ê
W * N N,SING,PR,GEN ⁄»œ«··Â »‰ „”⁄Êœ
W * N N,SING,PR ›“«—Ì
W * CON CON Ê
W * N N,SING,PR,GEN ÀÊ—»‰ „⁄‰
W * N N,SING,PR ”·„Ì
W * CON CON Ê
W * N N,SING,PR,GEN ⁄»œ«··Â »‰ ⁄’«„
W * N N,SING,PR «‘⁄—Ì
W * CON CON Â„
W * N N,SING,COM ’Õ» 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,PL,3,PL ‘„«Â«
W * CON CON Â„
W * DELM DELM °
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN ’Õ» 
W * CON CON Â„
W * V V,SUB,POS,5 »—ŒÌ“Ìœ
W * CON CON Ê
W * N N,SING,COM ”Œ‰
W * CON CON Ê
W * N N,SING,COM,GEN ÅÌ‘‰Â«œ
W * N N,SING,PR ÷Õ«ﬂ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,PR Ì“Ìœ
W * N N,SING,COM  «∆Ìœ
W * CON CON Ê
W * N N,SING,COM  ﬂ—«—
W * V V,SUB,POS,5 ﬂ‰Ìœ
W * DELM DELM !
W * N N,SING,PR «»‰ ﬁ Ì»Â
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM,GEN «ŸÂ«—« 
W * N N,PL,COM,GEN »«“Ìê—«‰
W * N N,SING,COM,INDF ‰„«Ì‘‰«„Â «Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „ ‰
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * N N,SING,PR „⁄«ÊÌÂ
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,COM ‰ﬁ·
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADJ ADJ,SIM »œÌÂÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P,GEN »—«Ì
W * ADJ ADJ,SIM,GEN ŒÊ‘«Ì‰œ
W * N N,SING,PR „⁄«ÊÌÂ
W * CON CON Ê
W * N N,SING,PR Ì“Ìœ
W * ADV ADV,deg,SIM Â—ﬁœ—
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PA,SIM,POS,3 »Êœ
W * P P »—
W * N N,SING,COM  ⁄—Ì›
W * CON CON Ê
W * N N,SING,COM  Ê’Ì›
W * P P «“
W * N N,SING,PR „⁄«ÊÌÂ
W * CON CON Ê
W * N N,SING,PR Ì“Ìœ
W * V V,PA,SIM,POS,3 «›“Êœ‰œ
W * DELM DELM .
W * CON CON Êﬁ Ì
W * PRO PRO,INDF,SING Â„Â
W * N N,SING,COM ”Œ‰
W * V V,PA,SIM,POS,6 ê› ‰œ
W * CON CON Ê
W * PRO PRO,INDF,SING Â„êÌ
W * ADJ ADJ,INO ﬂÊ‘ÌœÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * N N,PL,COM,INDF ⁄»«—« Ì
W * ADJ ADJ,SIM ›’ÌÕ
W * CON CON Ê
W * ADJ ADJ,SIM »·Ì€
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM °
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,3 Å—”Ìœ
W * DELM DELM :
W * ADV ADV,I ¬Ì«
W * QUA QUA,GEN Â„êÌ
W * PRO PRO,personal,PL,2 ‘„«
W * ADJ ADJ,SIM Â„ ‰Ÿ—
W * V V,PRS,POS,5 Â” Ìœ
W * DELM DELM ø
W * PRO PRO,INDF,SING Â„êÌ
W * V V,PA,SIM,POS,6 ê› ‰œ
W * DELM DELM :
W * PS PS »·Â
W * V V,PRE,ADJC,4 Â„ ‰Ÿ—Ì„
W * DELM DELM .
W * V V,PA,SIM,POS,3 Å—”Ìœ
W * DELM DELM :
W * N N,SING,TIME Å”
W * N N,SING,PR «Õ‰› »‰ ﬁÌ”
W * V V,PRE,ADVC,3 ﬂÃ«” 
W * DELM DELM ø
W * N N,SING,PR «Õ‰›
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,COM Ã„⁄
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,SING,2  Ê
W * N N,SING,COM ”Œ‰
W * V V,PRS,NEG,2 ‰„Ì êÊÌÌ
W * DELM DELM ø
W * N N,SING,PR «Õ‰›
W * ADV ADV,GENR,SIM ﬂ·Ì
W * N N,SING,COM ”Œ‰
W * V V,PA,SIM,POS,3 ê› 
W * CON CON ﬂÂ
W * V V,IMP,POS,2 »»Ì‰
W * N N,SING,TIME »⁄œ
W * P P «“
W * PRO PRO,R,AFF,2 ŒÊœ 
W * N N,SING,COM ﬂ«—
W * RA RA —«
W * P P »Â
W * DET DET,I çÂ
W * N N,SING,COM,INDF ﬂ”Ì
W * V V,PRS,POS,2 „Ì ”Å—Ì
W * DELM DELM .
W * CON CON «„«
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ÕÃ«“
W * CON CON Ê
W * N N,SING,LOC,PR ⁄—«ﬁ
W * P P  «
W * N N,SING,PR Õ”‰ »‰ ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * ADJ ADJ,SIM “‰œÂ
W * V V,PRE,SIM «” 
W * P P »«
W * N N,SING,PR Ì“Ìœ
W * N N,SING,COM »Ì⁄ 
W * V V,PRS,NEG,6 ‰„Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN  —œÌœ
W * N N,SING,PR «Õ‰› »‰ ﬁÌ”
